record_date,catg,close
2021-10-15,I,6341075
2021-10-18,D,22474664
2021-10-18,I,6346611
2021-10-19,D,22480806
2021-10-19,I,6361683
2021-10-20,D,22481410
2021-10-20,I,6347469
2021-10-21,D,22527511
2021-10-21,I,6353723
2021-10-22,D,22588315
2021-10-22,I,6320487
2021-10-25,D,22589730
2021-10-25,I,6319037
2021-10-26,D,22610119
2021-10-26,I,6298650
2021-10-27,D,22625212
2021-10-27,I,6283545
2021-10-28,D,22630942
2021-10-28,I,6277833
2021-10-29,D,22637090
2021-10-29,I,6271676
2021-11-01,D,22679949
2021-11-01,I,6228804
2021-11-02,D,22659988
2021-11-02,I,6248767
2021-11-03,D,22675030
2021-11-03,I,6233713
2021-11-04,D,22671767
2021-11-04,I,6237054
2021-11-05,D,22670992
2021-11-05,I,6237816
2021-11-08,D,22666122
2021-11-08,I,6242650
2021-11-09,D,22658378
2021-11-09,I,6250391
2021-11-10,D,22675887
2021-11-10,I,6232870
2021-11-12,D,22677434
2021-11-12,I,6231323
2021-11-15,D,22670153
2021-11-15,I,6238567
2021-11-16,D,22660119
2021-11-16,I,6248600
2021-11-17,D,22670201
2021-11-17,I,6238506
2021-11-18,D,22666645
2021-11-18,I,6242077
2021-11-19,D,22666452
2021-11-19,I,6242257
2021-11-22,D,22657307
2021-11-22,I,6251366
2021-11-23,D,22645808
2021-11-23,I,6262867
2021-11-24,D,22651368
2021-11-24,I,6257295
2021-11-26,D,22648880
2021-11-26,I,6259792
2021-11-29,D,22645683
2021-11-29,I,6262952
2021-11-30,D,22645912
2021-11-30,I,6262075
2021-12-01,D,22679534
2021-12-01,I,6228441
2021-12-02,D,22691974
2021-12-02,I,6216120
2021-12-03,D,22688917
2021-12-03,I,6219163
2021-12-06,D,22685355
2021-12-06,I,6222688
2021-12-07,D,22679803
2021-12-07,I,6228241
2021-12-08,D,22688939
2021-12-08,I,6219093
2021-12-09,D,22686195
2021-12-09,I,6221861
2021-12-10,D,22686900
2021-12-10,I,6221144
2021-12-13,D,22684046
2021-12-13,I,6223959
2021-12-14,D,22674771
2021-12-14,I,6233234
2021-12-15,D,22571131
2021-12-15,I,6336861
2021-12-16,D,22799217
2021-12-16,I,6407065
2021-12-17,D,22801699
2021-12-17,I,6417463
2021-12-20,D,22804698
2021-12-20,I,6422537
2021-12-21,D,22891867
2021-12-21,I,6431750
2021-12-22,D,22954313
2021-12-22,I,6416806
2021-12-23,D,22938284
2021-12-23,I,6426562
2021-12-24,D,22938682
2021-12-24,I,6427805
2021-12-27,D,22942742
2021-12-27,I,6449758
2021-12-28,D,23011725
2021-12-28,I,6458477
2021-12-29,D,23014780
2021-12-29,I,6458972
2021-12-30,D,23032720
2021-12-30,I,6462083
2021-12-31,D,23143747
2021-12-31,I,6473468
2022-01-03,D,23144362
2022-01-03,I,6417552
2022-01-04,D,23211833
2022-01-04,I,6472963
2022-01-05,D,23214140
2022-01-05,I,6474572
2022-01-06,D,23229973
2022-01-06,I,6481301
2022-01-07,D,23229647
2022-01-07,I,6482560
2022-01-10,D,23231537
2022-01-10,I,6489780
2022-01-11,D,23297955
2022-01-11,I,6500732
2022-01-12,D,23298964
2022-01-12,I,6483297
2022-01-13,D,23257632
2022-01-13,I,6486725
2022-01-14,D,23257605
2022-01-14,I,6487351
2022-01-18,D,23343152
2022-01-18,I,6525635
2022-01-19,D,23344874
2022-01-19,I,6505746
2022-01-20,D,23357248
2022-01-20,I,6509774
2022-01-21,D,23358107
2022-01-21,I,6514371
2022-01-24,D,23359987
2022-01-24,I,6521291
2022-01-25,D,23388574
2022-01-25,I,6534336
2022-01-26,D,23389828
2022-01-26,I,6521199
2022-01-27,D,23396326
2022-01-27,I,6527944
2022-01-28,D,23396713
2022-01-28,I,6526834
2022-01-31,D,23487181
2022-01-31,I,6525205
2022-02-01,D,23514257
2022-02-01,I,6492447
2022-02-02,D,23514974
2022-02-02,I,6488240
2022-02-03,D,23520769
2022-02-03,I,6476579
2022-02-04,D,23520871
2022-02-04,I,6479865
2022-02-07,D,23520666
2022-02-07,I,6485894
2022-02-08,D,23546487
2022-02-08,I,6497822
2022-02-09,D,23546382
2022-02-09,I,6479934
2022-02-10,D,23552446
2022-02-10,I,6483722
2022-02-11,D,23552900
2022-02-11,I,6484656
2022-02-14,D,23553291
2022-02-14,I,6487030
2022-02-15,D,23629210
2022-02-15,I,6502537
2022-02-16,D,23630365
2022-02-16,I,6487080
2022-02-17,D,23638497
2022-02-17,I,6478097
2022-02-18,D,23639008
2022-02-18,I,6497867
2022-02-22,D,23640797
2022-02-22,I,6508806
2022-02-23,D,23643313
2022-02-23,I,6504427
2022-02-24,D,23650094
2022-02-24,I,6506651
2022-02-25,D,23674701
2022-02-25,I,6506605
2022-02-28,D,23776560
2022-02-28,I,6513793
2022-03-01,D,23760885
2022-03-01,I,6479014
2022-03-02,D,23761655
2022-03-02,I,6489949
2022-03-03,D,23767848
2022-03-03,I,6478068
2022-03-04,D,23768629
2022-03-04,I,6479464
2022-03-07,D,23769813
2022-03-07,I,6485850
2022-03-08,D,23756028
2022-03-08,I,6499095
2022-03-09,D,23756650
2022-03-09,I,6482386
2022-03-10,D,23703291
2022-03-10,I,6465865
2022-03-11,D,23704961
2022-03-11,I,6466386
2022-03-14,D,23706411
2022-03-14,I,6486333
2022-03-15,D,23772837
2022-03-15,I,6496527
2022-03-16,D,23773650
2022-03-16,I,6483344
2022-03-17,D,23786300
2022-03-17,I,6495683
2022-03-18,D,23787660
2022-03-18,I,6496916
2022-03-21,D,23789792
2022-03-21,I,6503148
2022-03-22,D,23777405
2022-03-22,I,6513639
2022-03-23,D,23778998
2022-03-23,I,6499420
2022-03-24,D,23779423
2022-03-24,I,6499224
2022-03-25,D,23802522
2022-03-25,I,6507940
2022-03-28,D,23804407
2022-03-28,I,6512008
2022-03-29,D,23774341
2022-03-29,I,6521318
2022-03-30,D,23774953
2022-03-30,I,6522773
2022-03-31,D,23879768
2022-03-31,I,6521192
2022-04-01,D,23876872
2022-04-01,I,6464859
2022-04-04,D,23877671
2022-04-04,I,6482571
2022-04-05,D,23848224
2022-04-05,I,6496535
2022-04-06,D,23847774
2022-04-06,I,6498970
2022-04-07,D,23850625
2022-04-07,I,6504936
2022-04-08,D,23849448
2022-04-08,I,6508806
2022-04-11,D,23850959
2022-04-11,I,6515191
2022-04-12,D,23827482
2022-04-12,I,6525634
2022-04-13,D,23827992
2022-04-13,I,6509956
2022-04-14,D,23831840
2022-04-14,I,6516288
2022-04-15,D,23742712
2022-04-15,I,6540488
2022-04-18,D,23868824
2022-04-18,I,6551822
2022-04-19,D,23844892
2022-04-19,I,6579139
2022-04-20,D,23844551
2022-04-20,I,6564470
2022-04-21,D,23844948
2022-04-21,I,6572873
2022-04-22,D,23845725
2022-04-22,I,6575171
2022-04-25,D,23847560
2022-04-25,I,6589039
2022-04-26,D,23833251
2022-04-26,I,6596693
2022-04-27,D,23835678
2022-04-27,I,6580929
2022-04-28,D,23824798
2022-04-28,I,6577782
2022-04-29,D,23847245
2022-04-29,I,6526909
2022-05-02,D,23875235
2022-05-02,I,6527387
2022-05-03,D,23862621
2022-05-03,I,6540777
2022-05-04,D,23864364
2022-05-04,I,6545769
2022-05-05,D,23844952
2022-05-05,I,6554345
2022-05-06,D,23846961
2022-05-06,I,6558908
2022-05-09,D,23848805
2022-05-09,I,6565883
2022-05-10,D,23836188
2022-05-10,I,6577160
2022-05-11,D,23836594
2022-05-11,I,6559683
2022-05-12,D,23818176
2022-05-12,I,6564095
2022-05-13,D,23819289
2022-05-13,I,6564010
2022-05-16,D,23873831
2022-05-16,I,6572378
2022-05-17,D,23861554
2022-05-17,I,6587363
2022-05-18,D,23862534
2022-05-18,I,6571104
2022-05-19,D,23840146
2022-05-19,I,6577144
2022-05-20,D,23838575
2022-05-20,I,6577983
2022-05-23,D,23841258
2022-05-23,I,6584015
2022-05-24,D,23832717
2022-05-24,I,6603768
2022-05-25,D,23833749
2022-05-25,I,6587179
2022-05-26,D,23809738
2022-05-26,I,6591847
2022-05-27,D,23832624
2022-05-27,I,6591867
2022-05-31,D,23904391
2022-05-31,I,6595227
2022-06-01,D,23901124
2022-06-01,I,6539854
2022-06-02,D,23880950
2022-06-02,I,6544709
2022-06-03,D,23880626
2022-06-03,I,6531925
2022-06-06,D,23882175
2022-06-06,I,6538713
2022-06-07,D,23872185
2022-06-07,I,6545402
2022-06-08,D,23872735
2022-06-08,I,6543748
2022-06-09,D,23849445
2022-06-09,I,6547319
2022-06-10,D,23849475
2022-06-10,I,6546488
2022-06-13,D,23849889
2022-06-13,I,6551339
2022-06-14,D,23840725
2022-06-14,I,6561647
2022-06-15,D,23899978
2022-06-15,I,6550450
2022-06-16,D,23876683
2022-06-16,I,6559958
2022-06-17,D,23879070
2022-06-17,I,6568655
2022-06-21,D,23870091
2022-06-21,I,6574261
2022-06-22,D,23871683
2022-06-22,I,6566758
2022-06-23,D,23852955
2022-06-23,I,6569341
2022-06-24,D,23876062
2022-06-24,I,6583056
2022-06-27,D,23877621
2022-06-27,I,6587858
2022-06-28,D,23874198
2022-06-28,I,6598433
2022-06-29,D,23874314
2022-06-29,I,6597631
2022-06-30,D,23912160
2022-06-30,I,6656422
2022-07-01,D,23907043
2022-07-01,I,6579125
2022-07-05,D,23905300
2022-07-05,I,6594467
2022-07-06,D,23907380
2022-07-06,I,6616382
2022-07-07,D,23887764
2022-07-07,I,6618472
2022-07-08,D,23885954
2022-07-08,I,6622340
2022-07-11,D,23888493
2022-07-11,I,6630808
2022-07-12,D,23884256
2022-07-12,I,6640726
2022-07-13,D,23884607
2022-07-13,I,6622246
2022-07-14,D,23869748
2022-07-14,I,6622970
2022-07-15,D,23886461
2022-07-15,I,6628837
2022-07-18,D,23888760
2022-07-18,I,6634981
2022-07-19,D,23904695
2022-07-19,I,6648969
2022-07-20,D,23905417
2022-07-20,I,6626613
2022-07-21,D,23893928
2022-07-21,I,6633670
2022-07-22,D,23894509
2022-07-22,I,6635364
2022-07-25,D,23896764
2022-07-25,I,6646796
2022-07-26,D,23937355
2022-07-26,I,6660907
2022-07-27,D,23938027
2022-07-27,I,6643604
2022-07-28,D,23934024
2022-07-28,I,6646901
2022-07-29,D,23952579
2022-07-29,I,6642529
2022-08-01,D,23941782
2022-08-01,I,6594628
2022-08-02,D,23982477
2022-08-02,I,6613493
2022-08-03,D,23982581
2022-08-03,I,6598676
2022-08-04,D,23983681
2022-08-04,I,6604895
2022-08-05,D,23983838
2022-08-05,I,6605442
2022-08-08,D,23986683
2022-08-08,I,6614242
2022-08-09,D,24027688
2022-08-09,I,6624213
2022-08-10,D,24028356
2022-08-10,I,6628126
2022-08-11,D,24029274
2022-08-11,I,6630984
2022-08-12,D,24029791
2022-08-12,I,6632110
2022-08-15,D,24051002
2022-08-15,I,6644427
2022-08-16,D,24081843
2022-08-16,I,6654746
2022-08-17,D,24082097
2022-08-17,I,6642302
2022-08-18,D,24084274
2022-08-18,I,6645639
2022-08-19,D,24084754
2022-08-19,I,6646638
2022-08-22,D,24087312
2022-08-22,I,6652980
2022-08-23,D,24109372
2022-08-23,I,6668065
2022-08-24,D,24109361
2022-08-24,I,6642467
2022-08-25,D,24170525
2022-08-25,I,6653856
2022-08-26,D,24193808
2022-08-26,I,6653185
2022-08-29,D,24195947
2022-08-29,I,6656205
2022-08-30,D,24216549
2022-08-30,I,6662551
2022-08-31,D,24267551
2022-08-31,I,6668524
2022-09-01,D,24265237
2022-09-01,I,6614126
2022-09-02,D,24265249
2022-09-02,I,6606786
2022-09-06,D,24273893
2022-09-06,I,6614009
2022-09-07,D,24275743
2022-09-07,I,6622134
2022-09-08,D,24277402
2022-09-08,I,6616721
2022-09-09,D,24277781
2022-09-09,I,6616313
2022-09-12,D,24277952
2022-09-12,I,6620250
2022-09-13,D,24277092
2022-09-13,I,6625347
2022-09-14,D,24277736
2022-09-14,I,6608105
2022-09-15,D,24269209
2022-09-15,I,6617627
2022-09-16,D,24269702
2022-09-16,I,6620897
2022-09-19,D,24269365
2022-09-19,I,6631247
2022-09-20,D,24259861
2022-09-20,I,6642163
2022-09-21,D,24259894
2022-09-21,I,6626370
2022-09-22,D,24262119
2022-09-22,I,6632702
2022-09-23,D,24261914
2022-09-23,I,6637468
2022-09-26,D,24261992
2022-09-26,I,6648241
2022-09-27,D,24251205
2022-09-27,I,6654885
2022-09-28,D,24251148
2022-09-28,I,6636117
2022-09-29,D,24252296
2022-09-29,I,6619068
2022-09-30,D,24299193
2022-09-30,I,6629719
2022-10-03,D,24294113
2022-10-03,I,6829774
2022-10-04,D,24288376
2022-10-04,I,6848643
2022-10-05,D,24288996
2022-10-05,I,6853596
2022-10-06,D,24289854
2022-10-06,I,6859266
2022-10-07,D,24289555
2022-10-07,I,6859332
2022-10-11,D,24284148
2022-10-11,I,6867467
2022-10-12,D,24284136
2022-10-12,I,6859579
2022-10-13,D,24285309
2022-10-13,I,6859643
2022-10-14,D,24285155
2022-10-14,I,6863069
2022-10-17,D,24337798
2022-10-17,I,6873628
2022-10-18,D,24349884
2022-10-18,I,6889123
2022-10-19,D,24349997
2022-10-19,I,6871581
2022-10-20,D,24347230
2022-10-20,I,6879547
2022-10-21,D,24347299
2022-10-21,I,6881295
2022-10-24,D,24347817
2022-10-24,I,6882327
2022-10-25,D,24370660
2022-10-25,I,6897141
2022-10-26,D,24371287
2022-10-26,I,6880978
2022-10-27,D,24374113
2022-10-27,I,6883641
2022-10-28,D,24375346
2022-10-28,I,6881062
2022-10-31,D,24352542
2022-10-31,I,6885759
2022-11-01,D,24378512
2022-11-01,I,6833222
2022-11-02,D,24378673
2022-11-02,I,6843170
2022-11-03,D,24386445
2022-11-03,I,6832500
2022-11-04,D,24386137
2022-11-04,I,6833995
2022-11-07,D,24386696
2022-11-07,I,6836842
2022-11-08,D,24414960
2022-11-08,I,6846677
2022-11-09,D,24415475
2022-11-09,I,6828168
2022-11-10,D,24421759
2022-11-10,I,6830253
2022-11-14,D,24422187
2022-11-14,I,6833094
2022-11-15,D,24439731
2022-11-15,I,6848442
2022-11-16,D,24440835
2022-11-16,I,6830839
2022-11-17,D,24445390
2022-11-17,I,6839810
2022-11-18,D,24445286
2022-11-18,I,6837395
2022-11-21,D,24445711
2022-11-21,I,6841631
2022-11-22,D,24498940
2022-11-22,I,6849522
2022-11-23,D,24498705
2022-11-23,I,6835328
2022-11-25,D,24524432
2022-11-25,I,6843351
2022-11-28,D,24522908
2022-11-28,I,6847910
2022-11-29,D,24518731
2022-11-29,I,6855105
2022-11-30,D,24553457
2022-11-30,I,6859866
2022-12-01,D,24548085
2022-12-01,I,6815139
2022-12-02,D,24546285
2022-12-02,I,6803853
2022-12-05,D,24545057
2022-12-05,I,6807741
2022-12-06,D,24525523
2022-12-06,I,6813023
2022-12-07,D,24522778
2022-12-07,I,6812309
2022-12-08,D,24483967
2022-12-08,I,6826828
2022-12-09,D,24483317
2022-12-09,I,6828023
2022-12-12,D,24484165
2022-12-12,I,6833517
2022-12-13,D,24462246
2022-12-13,I,6841899
2022-12-14,D,24460953
2022-12-14,I,6823360
2022-12-15,D,24512614
2022-12-15,I,6807013
2022-12-16,D,24513353
2022-12-16,I,6833774
2022-12-19,D,24513285
2022-12-19,I,6841968
2022-12-20,D,24486056
2022-12-20,I,6850670
2022-12-21,D,24486774
2022-12-21,I,6832771
2022-12-22,D,24489806
2022-12-22,I,6837672
2022-12-23,D,24490152
2022-12-23,I,6855805
2022-12-27,D,24473927
2022-12-27,I,6862119
2022-12-28,D,24474955
2022-12-28,I,6849442
2022-12-29,D,24476187
2022-12-29,I,6850117
2022-12-30,D,24517593
2022-12-30,I,6902096
2023-01-03,D,24507554
2023-01-03,I,6843632
2023-01-04,D,24507811
2023-01-04,I,6867738
2023-01-05,D,24510300
2023-01-05,I,6870010
2023-01-06,D,24510694
2023-01-06,I,6874750
2023-01-09,D,24510491
2023-01-09,I,6878389
2023-01-10,D,24503808
2023-01-10,I,6891325
2023-01-11,D,24503937
2023-01-11,I,6871205
2023-01-12,D,24508970
2023-01-12,I,6875216
2023-01-13,D,24509050
2023-01-13,I,6875445
2023-01-17,D,24529074
2023-01-17,I,6887365
2023-01-18,D,24529263
2023-01-18,I,6885097
2023-01-19,D,24597726
2023-01-19,I,6857678
2023-01-20,D,24597712
2023-01-20,I,6857268
2023-01-23,D,24597079
2023-01-23,I,6856627
2023-01-24,D,24588029
2023-01-24,I,6866818
2023-01-25,D,24601729
2023-01-25,I,6852679
2023-01-26,D,24595371
2023-01-26,I,6862325
2023-01-27,D,24594508
2023-01-27,I,6862739
2023-01-30,D,24591455
2023-01-30,I,6864447
2023-01-31,D,24583994
2023-01-31,I,6870989
2023-02-01,D,24627867
2023-02-01,I,6826659
2023-02-02,D,24614111
2023-02-02,I,6842051
2023-02-03,D,24632540
2023-02-03,I,6823160
2023-02-06,D,24625672
2023-02-06,I,6828644
2023-02-07,D,24615759
2023-02-07,I,6839348
2023-02-08,D,24633965
2023-02-08,I,6820672
2023-02-09,D,24632707
2023-02-09,I,6823514
2023-02-10,D,24631982
2023-02-10,I,6823765
2023-02-13,D,24628373
2023-02-13,I,6825952
2023-02-14,D,24620832
2023-02-14,I,6834287
2023-02-15,D,24632691
2023-02-15,I,6822185
2023-02-16,D,24629050
2023-02-16,I,6827505
2023-02-17,D,24622821
2023-02-17,I,6833246
2023-02-21,D,24617041
2023-02-21,I,6838369
2023-02-22,D,24617348
2023-02-22,I,6837569
2023-02-23,D,24622064
2023-02-23,I,6836280
2023-02-24,D,24614739
2023-02-24,I,6843112
2023-02-27,D,24613896
2023-02-27,I,6842475
2023-02-28,D,24609241
2023-02-28,I,6850051
2023-03-01,D,24651114
2023-03-01,I,6807963
2023-03-02,D,24638429
2023-03-02,I,6822270
2023-03-03,D,24656606
2023-03-03,I,6803593
2023-03-06,D,24648785
2023-03-06,I,6809914
2023-03-07,D,24638106
2023-03-07,I,6821404
2023-03-08,D,24655743
2023-03-08,I,6803263
2023-03-09,D,24648520
2023-03-09,I,6812009
2023-03-10,D,24694495
2023-03-10,I,6765534
2023-03-13,D,24688026
2023-03-13,I,6770504
2023-03-14,D,24635939
2023-03-14,I,6823360
2023-03-15,D,24653951
2023-03-15,I,6804848
2023-03-16,D,24651327
2023-03-16,I,6808929
2023-03-17,D,24642349
2023-03-17,I,6817406
2023-03-20,D,24660461
2023-03-20,I,6797786
2023-03-21,D,24654812
2023-03-21,I,6804066
2023-03-22,D,24672396
2023-03-22,I,6785983
2023-03-23,D,24672446
2023-03-23,I,6788844
2023-03-24,D,24670018
2023-03-24,I,6790767
2023-03-27,D,24657636
2023-03-27,I,6801634
2023-03-28,D,24650286
2023-03-28,I,6809609
2023-03-29,D,24649091
2023-03-29,I,6810304
2023-03-30,D,24641816
2023-03-30,I,6819102
2023-03-31,D,24693515
2023-03-31,I,6764923
2023-04-03,D,24697740
2023-04-03,I,6759422
2023-04-04,D,24675090
2023-04-04,I,6782724
2023-04-05,D,24674104
2023-04-05,I,6783199
2023-04-06,D,24669013
2023-04-06,I,6789822
2023-04-07,D,24669375
2023-04-07,I,6788949
2023-04-10,D,24660050
2023-04-10,I,6796742
2023-04-11,D,24656054
2023-04-11,I,6801385
2023-04-12,D,24675443
2023-04-12,I,6781487
2023-04-13,D,24671976
2023-04-13,I,6786515
2023-04-14,D,24670728
2023-04-14,I,6787251
2023-04-17,D,24641049
2023-04-17,I,6815397
2023-04-18,D,24627869
2023-04-18,I,6829251
2023-04-19,D,24629879
2023-04-19,I,6826736
2023-04-20,D,24626946
2023-04-20,I,6833033
2023-04-21,D,24620280
2023-04-21,I,6839189
2023-04-24,D,24606855
2023-04-24,I,6851085
2023-04-25,D,24594031
2023-04-25,I,6864490
2023-04-26,D,24609136
2023-04-26,I,6848878
2023-04-27,D,24607260
2023-04-27,I,6852359
2023-04-28,D,24605068
2023-04-28,I,6852747
2023-05-01,D,24647680
2023-05-01,I,6809719
2023-05-02,D,24620366
2023-05-02,I,6837631
2023-05-03,D,24635835
2023-05-03,I,6821652
2023-05-04,D,24638821
2023-05-04,I,6820471
2023-05-05,D,24636096
2023-05-05,I,6822679
2023-05-08,D,24627342
2023-05-08,I,6829882
2023-05-09,D,24619937
2023-05-09,I,6838003
2023-05-10,D,24641173
2023-05-10,I,6816249
2023-05-11,D,24639687
2023-05-11,I,6819364
2023-05-12,D,24639658
2023-05-12,I,6818874
2023-05-15,D,24632499
2023-05-15,I,6824608
2023-05-16,D,24622447
2023-05-16,I,6836111
2023-05-17,D,24637069
2023-05-17,I,6820966
2023-05-18,D,24637327
2023-05-18,I,6825349
2023-05-19,D,24637237
2023-05-19,I,6824910
2023-05-22,D,24632270
2023-05-22,I,6828289
2023-05-23,D,24620574
2023-05-23,I,6841580
2023-05-24,D,24635200
2023-05-24,I,6826419
2023-05-25,D,24634290
2023-05-25,I,6831193
2023-05-26,D,24635929
2023-05-26,I,6829013
2023-05-30,D,24634299
2023-05-30,I,6829690
2023-05-31,D,24630686
2023-05-31,I,6833771
2023-06-01,D,24690310
2023-06-01,I,6777330
2023-06-02,D,24702383
2023-06-02,I,6764717
2023-06-05,D,25032143
2023-06-05,I,6793536
2023-06-06,D,25047398
2023-06-06,I,6808582
2023-06-07,D,25047345
2023-06-07,I,6809660
2023-06-08,D,25067557
2023-06-08,I,6853701
2023-06-09,D,25067360
2023-06-09,I,6853789
2023-06-12,D,25068366
2023-06-12,I,6857918
2023-06-13,D,25103112
2023-06-13,I,6872182
2023-06-14,D,25102753
2023-06-14,I,6851694
2023-06-15,D,25178341
2023-06-15,I,6860904
2023-06-16,D,25178190
2023-06-16,I,6866158
2023-06-20,D,25228859
2023-06-20,I,6876344
2023-06-21,D,25229448
2023-06-21,I,6866294
2023-06-22,D,25300473
2023-06-22,I,6868177
2023-06-23,D,25300770
2023-06-23,I,6871806
2023-06-26,D,25301525
2023-06-26,I,6893803
2023-06-27,D,25361695
2023-06-27,I,6904933
2023-06-28,D,25361830
2023-06-28,I,6885167
2023-06-29,D,25430243
2023-06-29,I,6887528
2023-06-30,D,25461998
2023-06-30,I,6870276
2023-07-03,D,25459085
2023-07-03,I,6861776
2023-07-05,D,25519177
2023-07-05,I,6882950
2023-07-06,D,25589897
2023-07-06,I,6884516
2023-07-07,D,25589710
2023-07-07,I,6887847
2023-07-10,D,25588803
2023-07-10,I,6892303
2023-07-11,D,25633782
2023-07-11,I,6904685
2023-07-12,D,25633821
2023-07-12,I,6884575
2023-07-13,D,25653458
2023-07-13,I,6888865
2023-07-14,D,25653573
2023-07-14,I,6888838
2023-07-17,D,25640128
2023-07-17,I,6894882
2023-07-18,D,25679321
2023-07-18,I,6911611
2023-07-19,D,25679253
2023-07-19,I,6890662
2023-07-20,D,25696347
2023-07-20,I,6895879
2023-07-21,D,25696711
2023-07-21,I,6896252
2023-07-24,D,25696797
2023-07-24,I,6900972
2023-07-25,D,25731318
2023-07-25,I,6919906
2023-07-26,D,25731547
2023-07-26,I,6903300
2023-07-27,D,25753140
2023-07-27,I,6906239
2023-07-28,D,25752739
2023-07-28,I,6904381
2023-07-31,D,25708799
2023-07-31,I,6899786
2023-08-01,D,25740123
2023-08-01,I,6847445
2023-08-02,D,25740356
2023-08-02,I,6858995
2023-08-03,D,25759288
2023-08-03,I,6845040
2023-08-04,D,25758852
2023-08-04,I,6844294
2023-08-07,D,25759017
2023-08-07,I,6852290
2023-08-08,D,25778440
2023-08-08,I,6865697
2023-08-09,D,25778305
2023-08-09,I,6842626
2023-08-10,D,25812225
2023-08-10,I,6845838
2023-08-11,D,25812095
2023-08-11,I,6846514
2023-08-14,D,25812733
2023-08-14,I,6850797
2023-08-15,D,25814345
2023-08-15,I,6865596
2023-08-16,D,25814898
2023-08-16,I,6846680
2023-08-17,D,25850475
2023-08-17,I,6853217
2023-08-18,D,25850891
2023-08-18,I,6853524
2023-08-21,D,25851338
2023-08-21,I,6859296
2023-08-22,D,25886490
2023-08-22,I,6872818
2023-08-23,D,25886300
2023-08-23,I,6854072
2023-08-24,D,25922115
2023-08-24,I,6855765
2023-08-25,D,25946515
2023-08-25,I,6863709
2023-08-28,D,25947218
2023-08-28,I,6867225
2023-08-29,D,25982709
2023-08-29,I,6873750
2023-08-30,D,25982664
2023-08-30,I,6871789
2023-08-31,D,26044051
2023-08-31,I,6870099
2023-09-01,D,26044508
2023-09-01,I,6797009
2023-09-05,D,26077618
2023-09-05,I,6813047
2023-09-06,D,26077581
2023-09-06,I,6825573
2023-09-07,D,26108845
2023-09-07,I,6826806
2023-09-08,D,26109081
2023-09-08,I,6831580
2023-09-11,D,26109190
2023-09-11,I,6831439
2023-09-12,D,26140258
2023-09-12,I,6839664
2023-09-13,D,26140788
2023-09-13,I,6818717
2023-09-14,D,26166758
2023-09-14,I,6821875
2023-09-15,D,26214468
2023-09-15,I,6830391
2023-09-18,D,26214775
2023-09-18,I,6839176
2023-09-19,D,26234340
2023-09-19,I,6857504
2023-09-20,D,26234127
2023-09-20,I,6836677
2023-09-21,D,26256884
2023-09-21,I,6843524
2023-09-22,D,26257564
2023-09-22,I,6844402
2023-09-25,D,26257541
2023-09-25,I,6854520
2023-09-26,D,26275119
2023-09-26,I,6871290
2023-09-27,D,26274996
2023-09-27,I,6851916
2023-09-28,D,26289027
2023-09-28,I,6837449
2023-09-29,D,26330142
2023-09-29,I,6837192
2023-10-02,D,26339003
2023-10-02,I,7103146
2023-10-03,D,26367059
2023-10-03,I,7107846
2023-10-04,D,26366947
2023-10-04,I,7111013
2023-10-05,D,26401336
2023-10-05,I,7112046
2023-10-06,D,26402295
2023-10-06,I,7108539
2023-10-10,D,26436036
2023-10-10,I,7114203
2023-10-11,D,26436717
2023-10-11,I,7100421
2023-10-12,D,26427019
2023-10-12,I,7096046
2023-10-13,D,26426738
2023-10-13,I,7102390
2023-10-16,D,26474358
2023-10-16,I,7115947
2023-10-17,D,26514682
2023-10-17,I,7134005
2023-10-18,D,26514600
2023-10-18,I,7114587
2023-10-19,D,26514791
2023-10-19,I,7112153
2023-10-20,D,26514641
2023-10-20,I,7112639
2023-10-23,D,26515455
2023-10-23,I,7120559
2023-10-24,D,26555329
2023-10-24,I,7128890
2023-10-25,D,26555587
2023-10-25,I,7117822
2023-10-26,D,26555584
2023-10-26,I,7120383
2023-10-27,D,26555922
2023-10-27,I,7119662
2023-10-30,D,26556167
2023-10-30,I,7119287
2023-10-31,D,26576222
2023-10-31,I,7123358
2023-11-01,D,26575013
2023-11-01,I,7062949
2023-11-02,D,26630282
2023-11-02,I,7064028
2023-11-03,D,26630035
2023-11-03,I,7047761
2023-11-06,D,26630879
2023-11-06,I,7054671
2023-11-07,D,26660759
2023-11-07,I,7062366
2023-11-08,D,26661887
2023-11-08,I,7042632
2023-11-09,D,26656287
2023-11-09,I,7044415
2023-11-10,D,26656297
2023-11-10,I,7044222
2023-11-13,D,26656511
2023-11-13,I,7047840
2023-11-14,D,26682674
2023-11-14,I,7058085
2023-11-15,D,26660732
2023-11-15,I,7042069
2023-11-16,D,26692309
2023-11-16,I,7047831
2023-11-17,D,26692228
2023-11-17,I,7053933
2023-11-20,D,26692446
2023-11-20,I,7057731
2023-11-21,D,26718585
2023-11-21,I,7067892
2023-11-22,D,26720115
2023-11-22,I,7046303
2023-11-24,D,26771331
2023-11-24,I,7055956
2023-11-27,D,26771781
2023-11-27,I,7064913
2023-11-28,D,26777703
2023-11-28,I,7074149
2023-11-29,D,26777711
2023-11-29,I,7071491
2023-11-30,D,26843822
2023-11-30,I,7034857
2023-12-01,D,26841899
2023-12-01,I,6960779
2023-12-04,D,26842269
2023-12-04,I,6972353
2023-12-05,D,26836499
2023-12-05,I,6981877
2023-12-06,D,26836217
2023-12-06,I,6981894
2023-12-07,D,26846003
