auctionDate,securityType,securityTerm,cusip,bidToCoverRatio,highYield,highDiscountRate,averageMedianYield,averageMedianDiscountRate,lowYield,lowDiscountRate,offeringAmount,totalAccepted,totalTendered,primaryDealerAccepted,directBidderAccepted,indirectBidderAccepted,somaAccepted,reopening,cashManagementBillCMB,tips,floatingRate
2005-03-07,Bill,7-Day,912795TJ0,2.750000,,2.465000,,2.450000,,2.450000,1300000000,1300012000,3576000000,,,,,Yes,Yes,No,No
2005-03-02,Bill,12-Day,912795TJ0,3.060000,,2.440000,,2.440000,,2.410000,1100000000,1100028000,3362200000,,,,,No,Yes,No,No
2005-03-01,Bill,4-Week,912795SG7,2.040000,,2.510000,,2.500000,,2.480000,2400000000,2687558100,5189627100,,,,,Yes,No,No,No
2005-02-28,Bill,13-Week,912795SR3,2.060000,,2.715000,,2.705000,,2.690000,2100000000,2802424000,5021904000,,,,,Yes,No,No,No
2005-02-28,Bill,26-Week,912795VP3,1.940000,,2.925000,,2.910000,,2.895000,1800000000,2424390900,4123662900,,,,,No,No,No,No
2005-02-24,Note,2-Year,912828DN7,1.930000,3.4980,,3.470000,,3.410000,,2400000000,3200000600,5442533600,,,,,No,No,No,No
2005-02-23,Bill,4-Week,912795SF9,1.950000,,2.420000,,2.405000,,2.390000,2400000000,2699793100,4974535600,,,,,Yes,No,No,No
2005-02-22,Bill,13-Week,912795SQ5,1.750000,,2.615000,,2.600000,,2.585000,2100000000,2806429000,4387159500,,,,,Yes,No,No,No
2005-02-22,Bill,26-Week,912795VN8,2.060000,,2.850000,,2.835000,,2.820000,1800000000,2422187000,4325767900,,,,,No,No,No,No
2005-02-15,Bill,4-Week,912795SE2,2.080000,,2.355000,,2.340000,,2.320000,1900000000,2330836900,4384332900,,,,,Yes,No,No,No
2005-02-14,Bill,13-Week,912795SP7,2.190000,,2.540000,,2.525000,,2.500000,2000000000,2643263700,5032429200,,,,,Yes,No,No,No
2005-02-14,Bill,26-Week,912795VM0,2.300000,,2.760000,,2.750000,,2.525000,1700000000,2319151600,4524468100,,,,,No,No,No,No
2005-02-10,Note,10-Year,912828DM9,2.050000,4.0490,,4.000000,,3.910000,,1400000000,1521191600,2994891600,,,,,No,No,No,No
2005-02-09,Note,5-Year,912828DL1,2.530000,3.6180,,3.590000,,3.000000,,1500000000,1661589800,3951254800,,,,,No,No,No,No
2005-02-09,Bill,3-Day,912795TH4,4.530000,,2.380000,,2.370000,,2.320000,5000000000,5000000000,2265500000,,,,,No,Yes,No,No
2005-02-08,Note,3-Year,912828DK3,2.010000,3.4700,,3.420000,,3.000000,,2200000000,2388259200,4617952800,,,,,No,No,No,No
2005-02-08,Bill,4-Week,912795SD4,2.410000,,2.300000,,2.290000,,2.280000,1900000000,2225384600,4898907100,,,,,Yes,No,No,No
2005-02-07,Bill,13-Week,912795SN2,2.120000,,2.480000,,2.470000,,2.450000,2000000000,2739858800,4974616500,,,,,Yes,No,No,No
2005-02-07,Bill,26-Week,912795VL2,2.430000,,2.710000,,2.705000,,2.690000,1700000000,2318157200,4754551400,,,,,No,No,No,No
2005-02-01,Bill,4-Week,912795SC6,2.820000,,2.195000,,2.175000,,2.160000,1200000000,1493470700,3672120700,,,,,Yes,No,No,No
2005-01-31,Bill,13-Week,912795SM4,2.130000,,2.475000,,2.460000,,2.440000,2000000000,2755926100,5015014100,,,,,Yes,No,No,No
2005-01-31,Bill,26-Week,912795VK4,2.240000,,2.710000,,2.700000,,2.680000,1700000000,2319849500,4422259900,,,,,No,No,No,No
2005-01-26,Note,2-Year,912828DJ6,2.010000,3.2450,,3.219000,,3.190000,,2400000000,2899987100,5323640900,,,,,No,No,No,No
2005-01-25,Bond,20-Year,912810FR4,1.510000,2.0000,,1.910000,,1.721000,,8000000000,1099993000,1504064000,,,,,Yes,No,Yes,No
2005-01-25,Bill,4-Week,912795SB8,2.300000,,2.030000,,2.000000,,1.980000,8000000000,1142889600,2179665200,,,,,Yes,No,No,No
2005-01-24,Bill,13-Week,912795SL6,1.700000,,2.320000,,2.300000,,2.280000,1900000000,2600558000,3928032200,,,,,Yes,No,No,No
2005-01-24,Bill,26-Week,912795VJ7,2.110000,,2.610000,,2.600000,,2.580000,1600000000,2179084700,3958424700,,,,,No,No,No,No
2005-01-19,Bill,4-Week,912795SA0,3.540000,,1.910000,,1.900000,,1.850000,8000000000,1000157800,3032207800,,,,,Yes,No,No,No
2005-01-18,Bill,13-Week,912795SK8,2.280000,,2.360000,,2.355000,,2.340000,1900000000,2650956900,5081925000,,,,,Yes,No,No,No
2005-01-18,Bill,26-Week,912795VH1,2.490000,,2.635000,,2.630000,,2.610000,1600000000,2206642700,4592764700,,,,,No,No,No,No
2005-01-13,Note,10-Year,912828DH0,1.880000,1.7250,,1.682000,,1.000000,,1000000000,1000000300,1884775800,,,,,No,No,Yes,No
2005-01-12,Note,5-Year,912828DG2,2.370000,3.7310,,3.700000,,3.640000,,1500000000,1500004600,3555919100,,,,,No,No,No,No
2005-01-11,Bill,5-Day,912795TG6,5.530000,,2.040000,,2.040000,,2.020000,4000000000,4000060000,2212700000,,,,,Yes,Yes,No,No
2005-01-11,Bill,4-Week,912795RZ6,3.500000,,1.980000,,1.980000,,1.970000,8000000000,1078582000,3079843500,,,,,Yes,No,No,No
2005-01-10,Bill,13-Week,912795SJ1,2.150000,,2.330000,,2.320000,,2.300000,1900000000,2506970900,4690140200,,,,,Yes,No,No,No
2005-01-10,Bill,26-Week,912795VG3,2.480000,,2.600000,,2.595000,,2.580000,1600000000,2179683200,4553775500,,,,,No,No,No,No
2005-01-04,Bill,4-Week,912795RY9,3.540000,,2.000000,,1.995000,,1.975000,1000000000,1364269600,3901641700,,,,,Yes,No,No,No
2005-01-03,Bill,13-Week,912795SH5,2.260000,,2.275000,,2.270000,,2.240000,1900000000,2517668900,4910224900,,,,,Yes,No,No,No
2005-01-03,Bill,26-Week,912795VF5,2.820000,,2.560000,,2.550000,,2.540000,1700000000,2317665200,5414315200,,,,,No,No,No,No
2006-12-28,Note,5-Year,912828GC8,2.500000,4.7040,,4.688000,,4.656000,,1300000000,1613095500,3559113500,,,,,No,No,No,No
2006-12-27,Note,2-Year,912828GB0,2.460000,4.7650,,4.740000,,4.711000,,2000000000,2481686700,5404630700,,,,,No,No,No,No
2006-12-27,Bill,4-Week,912795YQ8,3.310000,,4.660000,,4.630000,,4.600000,8000000000,1170228900,3021850000,,,,,Yes,No,No,No
2006-12-26,Bill,13-Week,912795YZ8,2.180000,,4.875000,,4.850000,,4.770000,1700000000,2402587200,4402540900,,,,,Yes,No,No,No
2006-12-26,Bill,26-Week,912795ZN4,2.070000,,4.900000,,4.875000,,4.830000,1500000000,2124165600,3726079600,,,,,No,No,No,No
2006-12-19,Bill,4-Week,912795YP0,3.120000,,4.740000,,4.710000,,4.640000,1100000000,1475911100,3813013700,,,,,Yes,No,No,No
2006-12-18,Bill,13-Week,912795YY1,2.330000,,4.825000,,4.810000,,4.790000,1700000000,2399746300,4661846300,,,,,Yes,No,No,No
2006-12-18,Bill,26-Week,912795ZM6,2.310000,,4.885000,,4.860000,,4.840000,1500000000,2133243100,4105213700,,,,,No,No,No,No
2006-12-13,Note,9-Year 11-,912828FY1,2.480000,4.5800,,4.566000,,4.500000,,8000000000,8000078000,1986579700,,,,,Yes,No,No,No
2006-12-12,Bill,4-Week,912795YN5,2.860000,,4.760000,,4.740000,,4.700000,1100000000,1431479700,3476968700,,,,,Yes,No,No,No
2006-12-11,Bill,13-Week,912795YX3,2.540000,,4.800000,,4.780000,,4.765000,1800000000,2535855900,5313922500,,,,,Yes,No,No,No
2006-12-11,Bill,26-Week,912795ZL8,2.590000,,4.865000,,4.850000,,4.830000,1600000000,2275267000,4824157000,,,,,No,No,No,No
2006-12-05,Bill,4-Week,912795YM7,2.310000,,4.760000,,4.720000,,4.650000,1800000000,2166237500,4522887500,,,,,Yes,No,No,No
2006-12-04,Bill,13-Week,912795YW5,2.510000,,4.870000,,4.860000,,4.850000,1800000000,2534214300,5259037200,,,,,Yes,No,No,No
2006-12-04,Bill,26-Week,912795ZK0,2.750000,,4.840000,,4.830000,,4.810000,1600000000,2278703500,5076277500,,,,,No,No,No,No
2006-12-04,Bill,10-Day,912795TW1,3.570000,,5.195000,,5.180000,,5.170000,1100000000,1100006200,3928000000,,,,,Yes,Yes,No,No
2006-11-29,Bill,14-Day,912795TW1,2.400000,,5.215000,,5.210000,,5.180000,2900000000,2900019000,6963585000,,,,,No,Yes,No,No
2006-11-29,Note,5-Year,912828GA2,2.280000,4.5070,,4.473000,,4.440000,,1400000000,1703674500,3498803700,,,,,No,No,No,No
2006-11-28,Bill,4-Week,912795YL9,2.380000,,5.170000,,5.160000,,5.140000,2600000000,2956908900,6557206700,,,,,Yes,No,No,No
2006-11-28,Note,2-Year,912828FZ8,3.020000,4.6920,,4.670000,,4.640000,,2000000000,2433823300,6480022900,,,,,No,No,No,No
2006-11-27,Bill,13-Week,912795YV7,2.370000,,4.905000,,4.895000,,4.880000,1800000000,2501002000,4966273200,,,,,Yes,No,No,No
2006-11-27,Bill,26-Week,912795ZJ3,2.380000,,4.935000,,4.925000,,4.910000,1600000000,2262520600,4477039700,,,,,No,No,No,No
2006-11-21,Bill,4-Week,912795YK1,2.350000,,5.160000,,5.145000,,5.130000,2600000000,2921431900,6438922400,,,,,Yes,No,No,No
2006-11-20,Bill,13-Week,912795YU9,2.820000,,4.940000,,4.930000,,4.910000,1800000000,2500054700,5779080700,,,,,Yes,No,No,No
2006-11-20,Bill,26-Week,912795ZH7,2.790000,,4.940000,,4.930000,,4.910000,1500000000,2125024400,4803952400,,,,,No,No,No,No
2006-11-14,Bill,4-Week,912795YJ4,2.180000,,5.150000,,5.135000,,5.110000,2400000000,2744819400,5574339400,,,,,Yes,No,No,No
2006-11-14,Bill,1-Day,912795YE5,4.870000,,5.190000,,5.170000,,5.000000,5000000000,5000087000,2435500000,,,,,Yes,Yes,No,No
2006-11-13,Bill,13-Week,912795YT2,2.320000,,4.955000,,4.945000,,4.930000,1700000000,2411441100,4656561100,,,,,Yes,No,No,No
2006-11-13,Bill,26-Week,912795ZG9,2.440000,,4.955000,,4.945000,,4.910000,1500000000,2138015300,4294019800,,,,,No,No,No,No
2006-11-13,Bill,15-Day,912795YG0,3.080000,,5.170000,,5.155000,,5.140000,1100000000,1100000000,3386500000,,,,,Yes,Yes,No,No
2006-11-09,Note,10-Year,912828FY1,2.210000,4.6270,,4.590000,,4.540000,,1300000000,1529412100,3108299600,,,,,No,No,No,No
2006-11-08,Note,3-Year,912828FX3,2.270000,4.6660,,4.649000,,4.593000,,1900000000,2477184800,4884538800,,,,,No,No,No,No
2006-11-07,Bill,4-Week,912795YH8,2.380000,,5.105000,,5.095000,,5.070000,2100000000,2469732900,5375571100,,,,,Yes,No,No,No
2006-11-06,Bill,13-Week,912795YS4,2.470000,,4.955000,,4.940000,,4.930000,1700000000,2432338500,4928066500,,,,,Yes,No,No,No
2006-11-06,Bill,26-Week,912795ZF1,2.440000,,4.980000,,4.960000,,4.950000,1500000000,2153166100,4312432400,,,,,No,No,No,No
2006-10-31,Bill,4-Week,912795YG0,2.010000,,5.085000,,5.070000,,5.050000,2100000000,2450060700,4576980700,,,,,Yes,No,No,No
2006-10-30,Bill,13-Week,912795YR6,2.700000,,4.975000,,4.970000,,4.960000,1700000000,2422955200,5308930200,,,,,Yes,No,No,No
2006-10-30,Bill,26-Week,912795ZE4,2.540000,,4.955000,,4.940000,,4.900000,1500000000,2145040200,4457610200,,,,,No,No,No,No
2006-10-26,Note,5-Year,912828FW5,2.120000,4.6940,,4.670000,,4.620000,,1400000000,1618060000,3186100500,,,,,No,No,No,No
2006-10-24,Note,2-Year,912828FV7,2.910000,4.8940,,4.873000,,4.850000,,2000000000,2272564300,6096599300,,,,,No,No,No,No
2006-10-24,Bill,4-Week,912795YF2,2.360000,,5.055000,,5.035000,,5.010000,1800000000,2082751000,4527912000,,,,,Yes,No,No,No
2006-10-23,Note,4-Year 6-M,912828FB1,2.890000,2.6910,,2.668000,,2.630000,,7000000000,9180515000,2238945500,,,,,Yes,No,Yes,No
2006-10-23,Bill,13-Week,912795YQ8,2.380000,,4.990000,,4.970000,,4.950000,1700000000,2383729600,4728313600,,,,,Yes,No,No,No
2006-10-23,Bill,26-Week,912795ZD6,2.280000,,4.975000,,4.955000,,4.930000,1500000000,2126212000,4048557500,,,,,No,No,No,No
2006-10-17,Bill,4-Week,912795YE5,3.130000,,4.950000,,4.940000,,4.920000,1200000000,1552436100,4108412900,,,,,Yes,No,No,No
2006-10-16,Bill,13-Week,912795YP0,2.360000,,4.940000,,4.925000,,4.900000,1600000000,2259961900,4432801900,,,,,Yes,No,No,No
2006-10-16,Bill,26-Week,912795ZC8,2.350000,,4.935000,,4.920000,,4.900000,1500000000,2135241400,4160739800,,,,,No,No,No,No
2006-10-12,Note,9-Year 9-M,912828FL9,2.090000,2.4260,,2.390000,,2.300000,,8000000000,9411776000,1812223600,,,,,Yes,No,Yes,No
2006-10-11,Bill,4-Week,912795YD7,2.830000,,4.785000,,4.755000,,4.710000,8000000000,1188915300,2650940300,,,,,Yes,No,No,No
2006-10-10,Bill,13-Week,912795YN5,2.300000,,4.850000,,4.830000,,4.815000,1600000000,2171285500,4246598000,,,,,Yes,No,No,No
2006-10-10,Bill,26-Week,912795ZB0,2.210000,,4.890000,,4.870000,,4.850000,1500000000,2158017000,3968947700,,,,,No,No,No,No
2006-10-03,Bill,4-Week,912795YC9,3.070000,,4.600000,,4.585000,,4.540000,8000000000,1167215200,2821340800,,,,,Yes,No,No,No
2006-10-02,Bill,13-Week,912795YM7,2.310000,,4.765000,,4.750000,,4.745000,1600000000,2270264900,4359863900,,,,,Yes,No,No,No
2006-10-02,Bill,26-Week,912795ZA2,2.420000,,4.825000,,4.810000,,4.800000,1500000000,2144116800,4272845900,,,,,No,No,No,No
2006-09-28,Note,5-Year,912828FU9,2.750000,4.5690,,4.547000,,4.500000,,1400000000,1750013400,4195476600,,,,,No,No,No,No
2006-09-27,Note,2-Year,912828FT2,2.770000,4.6600,,4.635000,,4.595000,,2000000000,2449935500,5979973500,,,,,No,No,No,No
2006-09-26,Bill,4-Week,912795YB1,3.530000,,4.545000,,4.540000,,4.500000,8000000000,1131376700,3154236700,,,,,Yes,No,No,No
2006-09-25,Bill,13-Week,912795YL9,2.440000,,4.770000,,4.750000,,4.720000,1800000000,2522030300,5112770300,,,,,Yes,No,No,No
2006-09-25,Bill,26-Week,912795YZ8,2.320000,,4.810000,,4.795000,,4.780000,1600000000,2270428600,4387161400,,,,,No,No,No,No
2006-09-19,Bill,4-Week,912795YA3,3.940000,,4.640000,,4.630000,,4.620000,8000000000,1182414300,3537689300,,,,,Yes,No,No,No
2006-09-18,Bill,13-Week,912795YK1,2.040000,,4.815000,,4.790000,,4.770000,1800000000,2561315300,4429851300,,,,,Yes,No,No,No
2006-09-18,Bill,26-Week,912795YY1,2.300000,,4.920000,,4.905000,,4.895000,1600000000,2293614400,4376355300,,,,,No,No,No,No
2006-09-13,Bill,1-Day,912795TV3,4.390000,,5.200000,,5.175000,,5.160000,8000000000,8000476000,3513700000,,,,,Yes,Yes,No,No
2006-09-12,Note,9-Year 11-,912828FQ8,2.910000,4.8100,,4.797000,,4.750000,,8000000000,8000081000,2324460700,,,,,Yes,No,No,No
2006-09-12,Bill,4-Week,912795XZ9,3.160000,,4.675000,,4.665000,,4.640000,1000000000,1378074200,3533669200,,,,,Yes,No,No,No
2006-09-11,Bill,13-Week,912795YJ4,2.370000,,4.820000,,4.805000,,4.780000,1800000000,2568429400,5033142100,,,,,Yes,No,No,No
2006-09-11,Bill,26-Week,912795YX3,2.560000,,4.935000,,4.915000,,4.900000,1600000000,2299523400,4795918400,,,,,No,No,No,No
2006-09-06,Bill,4-Week,912795XY2,2.740000,,4.790000,,4.770000,,4.750000,1200000000,1601578500,3694322500,,,,,Yes,No,No,No
2006-09-05,Bill,8-Day,912795TV3,3.230000,,5.165000,,5.150000,,5.130000,1200000000,1200005000,3874185000,,,,,Yes,Yes,No,No
2006-09-05,Bill,13-Week,912795YH8,2.080000,,4.855000,,4.840000,,4.800000,1800000000,2546974600,4485841000,,,,,Yes,No,No,No
2006-09-05,Bill,26-Week,912795YW5,2.150000,,4.920000,,4.905000,,4.890000,1600000000,2307920700,4154597900,,,,,No,No,No,No
2006-08-30,Bill,14-Day,912795TV3,2.440000,,5.170000,,5.160000,,5.140000,2900000000,2900012000,7081600000,,,,,No,Yes,No,No
2006-08-30,Note,5-Year,912828FS4,3.110000,4.7380,,4.720000,,4.694000,,1400000000,1750000100,4703654100,,,,,No,No,No,No
2006-08-29,Bill,4-Week,912795XX4,2.210000,,5.100000,,5.090000,,5.080000,2400000000,2805116100,5708902900,,,,,Yes,No,No,No
2006-08-29,Note,2-Year,912828FR6,2.320000,4.9210,,4.898000,,4.850000,,2200000000,2650356200,5551085700,,,,,No,No,No,No
2006-08-28,Bill,13-Week,912795YG0,2.450000,,4.960000,,4.945000,,4.940000,1700000000,2461758200,4924664400,,,,,Yes,No,No,No
2006-08-28,Bill,26-Week,912795YV7,2.040000,,4.970000,,4.955000,,4.940000,1600000000,2307241900,3970848900,,,,,No,No,No,No
2006-08-22,Bill,4-Week,912795XW6,2.270000,,5.075000,,5.065000,,5.050000,2400000000,2806327400,5852760000,,,,,Yes,No,No,No
2006-08-21,Bill,13-Week,912795YF2,2.410000,,4.975000,,4.960000,,4.950000,1700000000,2403678800,4797003800,,,,,Yes,No,No,No
2006-08-21,Bill,26-Week,912795YU9,2.450000,,4.975000,,4.965000,,4.950000,1600000000,2316923800,4641125300,,,,,No,No,No,No
2006-08-15,Bill,4-Week,912795XV8,2.220000,,5.075000,,5.065000,,5.050000,2400000000,2740144900,5657990400,,,,,Yes,No,No,No
2006-08-14,Bill,13-Week,912795YE5,2.350000,,4.980000,,4.975000,,4.960000,1700000000,2456628400,4757102600,,,,,Yes,No,No,No
2006-08-14,Bill,26-Week,912795YT2,2.320000,,5.030000,,5.015000,,5.000000,1600000000,2292401100,4410961600,,,,,No,No,No,No
2006-08-10,Bond,29-Year 6-,912810FT0,1.770000,5.0800,,5.039000,,4.990000,,1000000000,1155662500,1927800300,,,,,Yes,No,No,No
2006-08-09,Note,10-Year,912828FQ8,2.230000,4.9300,,4.909000,,4.870000,,1300000000,1455656000,3048506300,,,,,No,No,No,No
2006-08-08,Bill,4-Week,912795XU0,2.670000,,5.135000,,5.120000,,5.090000,2400000000,2725888300,6731293300,,,,,Yes,No,No,No
2006-08-07,Note,3-Year,912828FP0,2.140000,4.8980,,4.871000,,4.840000,,2100000000,2341790600,4730494600,,,,,No,No,No,No
2006-08-07,Bill,13-Week,912795YD7,2.320000,,4.990000,,4.970000,,4.960000,1700000000,2457403700,4701397700,,,,,Yes,No,No,No
2006-08-07,Bill,26-Week,912795YS4,2.160000,,4.990000,,4.975000,,4.950000,1600000000,2305021600,4165777600,,,,,No,No,No,No
2006-08-01,Bill,4-Week,912795XT3,2.290000,,5.120000,,5.100000,,5.050000,2700000000,3095516800,6586897000,,,,,Yes,No,No,No
2006-07-31,Bill,13-Week,912795YC9,2.590000,,4.975000,,4.965000,,4.950000,1700000000,2461168100,5159276100,,,,,Yes,No,No,No
2006-07-31,Bill,26-Week,912795YR6,2.380000,,4.975000,,4.965000,,4.940000,1500000000,2153507200,4216949700,,,,,No,No,No,No
2006-07-27,Note,5-Year,912828FN5,2.280000,4.9950,,4.966000,,4.920000,,1400000000,1682986300,3480746300,,,,,No,No,No,No
2006-07-26,Note,2-Year,912828FM7,2.030000,5.0900,,5.069000,,5.000000,,2200000000,2642434100,4914039200,,,,,No,No,No,No
2006-07-25,Bond,19-Year 6-,912810FS2,2.240000,2.4940,,2.480000,,2.000000,,7000000000,8235302000,1691893500,,,,,Yes,No,Yes,No
2006-07-25,Bill,4-Week,912795XS5,1.890000,,4.920000,,4.890000,,4.870000,2300000000,2705129600,4741985600,,,,,Yes,No,No,No
2006-07-24,Bill,13-Week,912795YB1,2.150000,,4.975000,,4.950000,,4.940000,1600000000,2301717000,4137193200,,,,,Yes,No,No,No
2006-07-24,Bill,26-Week,912795YQ8,2.320000,,5.060000,,5.050000,,5.030000,1500000000,2152371400,4126837600,,,,,No,No,No,No
2006-07-18,Bill,4-Week,912795XR7,2.320000,,4.850000,,4.835000,,4.820000,1500000000,1951300800,3926220800,,,,,Yes,No,No,No
2006-07-17,Bill,13-Week,912795YA3,2.320000,,4.965000,,4.955000,,4.940000,1600000000,2327512700,4445277900,,,,,Yes,No,No,No
2006-07-17,Bill,26-Week,912795YP0,2.340000,,5.090000,,5.075000,,5.065000,1400000000,2010696200,3884048700,,,,,No,No,No,No
2006-07-13,Note,10-Year,912828FL9,1.760000,2.5500,,2.510000,,2.000000,,9000000000,1058825400,1745167000,,,,,No,No,Yes,No
2006-07-11,Bill,4-Week,912795XQ9,2.500000,,4.805000,,4.790000,,4.770000,1500000000,1923410800,4178684800,,,,,Yes,No,No,No
2006-07-10,Bill,13-Week,912795XZ9,2.640000,,4.925000,,4.910000,,4.900000,1500000000,2202332200,4655659200,,,,,Yes,No,No,No
2006-07-10,Bill,26-Week,912795YN5,2.440000,,5.105000,,5.100000,,5.085000,1400000000,2019913300,4033211300,,,,,No,No,No,No
2006-07-05,Bill,4-Week,912795XP1,2.480000,,4.735000,,4.700000,,4.630000,1500000000,1962209900,4176534900,,,,,Yes,No,No,No
2006-07-03,Bill,13-Week,912795XY2,2.490000,,4.955000,,4.940000,,4.920000,1500000000,2222793400,4451287900,,,,,Yes,No,No,No
2006-07-03,Bill,26-Week,912795YM7,2.080000,,5.090000,,5.075000,,5.045000,1400000000,2017912400,3530375100,,,,,No,No,No,No
2006-06-28,Note,5-Year,912828FK1,2.050000,5.2030,,5.184000,,5.150000,,1400000000,1750000900,3219022500,,,,,No,No,No,No
2006-06-27,Note,2-Year,912828FJ4,2.280000,5.2390,,5.219000,,5.180000,,2200000000,2649689200,5459523400,,,,,No,No,No,No
2006-06-27,Bill,4-Week,912795XN6,2.390000,,4.775000,,4.765000,,4.740000,1500000000,1924550700,4007186900,,,,,Yes,No,No,No
2006-06-26,Bill,13-Week,912795XX4,2.590000,,4.905000,,4.890000,,4.860000,1500000000,2242618900,4625551400,,,,,Yes,No,No,No
2006-06-26,Bill,26-Week,912795YL9,2.410000,,5.110000,,5.090000,,5.070000,1400000000,2015572600,3991016300,,,,,No,No,No,No
2006-06-20,Bill,4-Week,912795XM8,2.610000,,4.600000,,4.585000,,4.560000,1000000000,1507019300,3121490500,,,,,Yes,No,No,No
2006-06-19,Bill,13-Week,912795XW6,2.800000,,4.830000,,4.820000,,4.800000,1500000000,2303513700,5000745300,,,,,Yes,No,No,No
2006-06-19,Bill,26-Week,912795YK1,2.400000,,5.055000,,5.030000,,5.000000,1400000000,2026161600,3983835400,,,,,No,No,No,No
2006-06-13,Bill,4-Week,912795XL0,3.280000,,4.645000,,4.630000,,4.620000,8000000000,1304339900,3130204900,,,,,Yes,No,No,No
2006-06-12,Bill,13-Week,912795XV8,2.130000,,4.800000,,4.780000,,4.760000,1500000000,2283819600,3975450500,,,,,Yes,No,No,No
2006-06-12,Bill,26-Week,912795YJ4,2.030000,,4.925000,,4.905000,,4.880000,1400000000,2026483400,3475052600,,,,,No,No,No,No
2006-06-08,Note,9-Year 11-,912828FF2,2.730000,4.9750,,4.960000,,4.876000,,8000000000,8000053000,2181476800,,,,,Yes,No,No,No
2006-06-06,Bill,4-Week,912795XK2,1.910000,,4.700000,,4.675000,,4.655000,1600000000,2208789400,3657053400,,,,,Yes,No,No,No
2006-06-05,Bill,13-Week,912795XU0,2.640000,,4.710000,,4.700000,,4.685000,1500000000,2244883400,4700980400,,,,,Yes,No,No,No
2006-06-05,Bill,26-Week,912795YH8,2.730000,,4.815000,,4.800000,,4.790000,1400000000,2046933200,4470729700,,,,,No,No,No,No
2006-06-05,Bill,9-Day,912795XG1,3.290000,,4.875000,,4.860000,,4.615000,9000000000,9000048000,2961604500,,,,,Yes,Yes,No,No
2006-05-31,Bill,4-Week,912795XJ5,2.140000,,4.645000,,4.620000,,4.600000,1600000000,2153505100,3975607800,,,,,Yes,No,No,No
2006-05-30,Bill,13-Day,912795XG1,2.200000,,4.870000,,4.845000,,4.810000,2200000000,2200016400,4840700000,,,,,Yes,Yes,No,No
2006-05-30,Bill,13-Week,912795XT3,2.460000,,4.720000,,4.715000,,4.700000,1500000000,2276087000,4462208100,,,,,Yes,No,No,No
2006-05-30,Bill,26-Week,912795YG0,2.010000,,4.840000,,4.820000,,4.810000,1400000000,2008571700,3419686600,,,,,No,No,No,No
2006-05-25,Note,5-Year,912828FH8,2.020000,4.9450,,4.918000,,4.879000,,1400000000,1714325100,3146822600,,,,,No,No,No,No
2006-05-24,Note,2-Year,912828FG0,2.580000,4.9330,,4.919000,,4.880000,,2200000000,2592904900,6070585400,,,,,No,No,No,No
2006-05-23,Bill,4-Week,912795XH9,2.170000,,4.655000,,4.635000,,4.620000,1600000000,2209472600,4074196600,,,,,Yes,No,No,No
2006-05-22,Bill,13-Week,912795XS5,2.470000,,4.705000,,4.695000,,4.690000,1500000000,2225561200,4424079200,,,,,Yes,No,No,No
2006-05-22,Bill,26-Week,912795YF2,2.200000,,4.810000,,4.800000,,4.790000,1400000000,2003055000,3681923000,,,,,No,No,No,No
2006-05-16,Bill,4-Week,912795XG1,2.270000,,4.660000,,4.650000,,4.600000,1900000000,2483870900,4893582900,,,,,Yes,No,No,No
2006-05-15,Bill,13-Week,912795XR7,2.390000,,4.740000,,4.725000,,4.710000,1500000000,2192939600,4277037600,,,,,Yes,No,No,No
2006-05-15,Bill,26-Week,912795YE5,2.320000,,4.820000,,4.805000,,4.800000,1400000000,1985188000,3832238800,,,,,No,No,No,No
2006-05-11,Note,10-Year,912828FF2,2.530000,5.1400,,5.117000,,5.084000,,1300000000,1529413100,3512411800,,,,,No,No,No,No
2006-05-09,Note,3-Year,912828FE5,2.310000,4.9950,,4.977000,,4.939000,,2100000000,2737943400,5487337600,,,,,No,No,No,No
2006-05-09,Bill,4-Week,912795XF3,2.650000,,4.620000,,4.610000,,4.600000,1000000000,1641434800,3290686300,,,,,Yes,No,No,No
2006-05-08,Bill,13-Week,912795XQ9,2.180000,,4.740000,,4.720000,,4.710000,1500000000,2138095300,3914179300,,,,,Yes,No,No,No
2006-05-08,Bill,26-Week,912795YD7,2.390000,,4.830000,,4.810000,,4.800000,1400000000,2008842400,3947887200,,,,,No,No,No,No
2006-05-02,Bill,4-Week,912795XE6,3.460000,,4.575000,,4.570000,,4.550000,8000000000,1370132100,3340327100,,,,,Yes,No,No,No
2006-05-01,Bill,13-Week,912795XP1,2.390000,,4.685000,,4.670000,,4.660000,1500000000,2171493400,4252007000,,,,,Yes,No,No,No
2006-05-01,Bill,26-Week,912795YC9,2.140000,,4.780000,,4.760000,,4.745000,1400000000,1989639700,3585354200,,,,,No,No,No,No
2006-04-27,Note,5-Year,912828FD7,1.870000,4.9640,,4.930000,,4.895000,,1400000000,1750001900,2966461900,,,,,No,No,No,No
2006-04-26,Note,2-Year,912828FC9,2.050000,4.9750,,4.958000,,4.920000,,2200000000,2683350900,4990950500,,,,,No,No,No,No
2006-04-25,Note,5-Year,912828FB1,1.460000,2.3790,,2.335000,,2.140000,,1100000000,1100002700,1604205400,,,,,No,No,Yes,No
