KEY,FREQ,REF_AREA,IR_TYPE,TR_TYPE,MATURITY_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,IR_FV_TYPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2016-04,0.13,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2016-05,0.13,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2016-06,-0.02,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2016-07,-0.15,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2016-08,-0.13,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2016-09,-0.09,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2016-10,0,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2016-11,0.19,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2016-12,0.25,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2017-01,0.25,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2017-02,0.26,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2017-03,0.35,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2017-04,0.22,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2017-05,0.34,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2017-06,0.25,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2017-07,0.46,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2017-08,0.35,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2017-09,0.35,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2017-10,0.37,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2017-11,0.31,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2017-12,0.3,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2018-01,0.47,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2018-02,0.66,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2018-03,0.53,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2018-04,0.48,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2018-05,0.45,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2018-06,0.33,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2018-07,0.28,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2018-08,0.29,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2018-09,0.37,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2018-10,0.4,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2018-11,0.31,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2018-12,0.19,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2019-01,0.13,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2019-02,0.06,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2019-03,0.01,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2019-04,-0.04,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2019-05,-0.13,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2019-06,-0.31,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2019-07,-0.39,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2019-08,-0.65,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2019-09,-0.59,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2019-10,-0.47,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2019-11,-0.35,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2019-12,-0.3,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2020-01,-0.31,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2020-02,-0.47,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2020-03,-0.54,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2020-04,-0.45,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2020-05,-0.516,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2020-06,-0.434,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2020-07,-0.523,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2020-08,-0.522,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.DE.L.L40.CI.0000.EUR.N.Z,M,DE,L,L40,CI,0000,EUR,N,Z,2020-09,-0.524,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Germany, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
