KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,COUNT_AREA,CURRENCY_TRANS,TIME_PER_COLLECT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,TIME_FORMAT,BREAKS,COLLECTION,COMMENT_TS,COMPILING_ORG,COVERAGE,DATA_COMP,DECIMALS,DISS_ORG,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2025-01,-212424.68,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2025-02,-208371.34,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2025-03,-173646.51,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2025-04,-209291.33,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2025-05,-177852.1,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2025-06,-194473.38,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2025-07,-191618.96,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2025-08,-191435.6,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2025-09,-201481.73,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2025-10,-240108.41,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2025-11,-216717.8,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2025-12,-158659.15,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2026-01,-205219.45,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2026-02,-167882.94,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2026-03,-151528.15,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2026-04,-187355.32,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2026-05,-190430.87,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2026-06,-196843.08,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2026-07,-182480.77,P,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
