KEY,FREQ,BENCHMARK_ITEM,DATA_TYPE_EST,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,CALCUL_START_DATE,CALCUL_END_DATE,TIME_FORMAT,BREAKS,COMMENT_TS,COMPILING_ORG,COVERAGE,DATA_COMP,DECIMALS,DISS_ORG,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,TIME_PER_COLLECT,TITLE,TITLE_COMPL,UNIT_INDEX_BASE,UNIT_MEASURE,UNIT_MULT
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-05-25,27,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-05-26,27,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-05-27,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-05-28,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-05-29,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-01,25,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-02,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-03,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-04,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-05,27,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-08,27,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-09,31,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-10,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-11,24,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-12,31,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-15,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-16,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-17,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-18,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-19,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-22,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-23,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-24,27,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-25,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-26,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-29,27,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-06-30,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-01,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-02,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-03,25,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-06,31,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-07,31,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-08,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-09,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-10,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-13,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-14,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-15,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-16,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-17,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-20,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-21,31,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-22,31,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-23,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-24,31,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-27,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-28,32,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-29,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-30,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-07-31,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-03,32,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-04,31,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-05,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-06,31,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-07,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-10,15,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-11,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-12,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-13,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-14,20,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-17,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-18,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-19,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-20,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-21,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-24,30,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-25,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-26,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-27,29,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-28,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-08-31,31,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-09-01,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-09-02,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-09-03,21,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-09-04,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
EST.B.EU000A2X2A25.NB,B,EU000A2X2A25,NB,2020-09-07,28,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,0,,,,,S,"Euro short-term rate, Number of active banks","Euro short-term rate, Number of active banks - Unsecured - Overnight - Borrowing - Financial corporations",,_Z,0
