KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,MATURITY_NOT_IRATE,DATA_TYPE_MIR,AMOUNT_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2022-05,1.55,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2022-06,1.83,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2022-07,1.79,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2022-08,1.87,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2022-09,2.4,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2022-10,2.72,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2022-11,3.11,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2022-12,3.41,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2023-01,3.64,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2023-02,3.86,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2023-03,4.22,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2023-04,4.39,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2023-05,4.58,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2023-06,4.78,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2023-07,4.95,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2023-08,5.01,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2023-09,5.11,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2023-10,5.28,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2023-11,5.25,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2023-12,5.24,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2024-01,5.19,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2024-02,5.16,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2024-03,5.2,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2024-04,5.2,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2024-05,5.12,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2024-06,5.08,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2024-07,5.06,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2024-08,5.01,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2024-09,4.8,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2024-10,4.67,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2024-11,4.52,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2024-12,4.36,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2025-01,4.25,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2025-02,4.11,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2025-03,3.94,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2025-04,3.8,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2025-05,3.66,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2025-06,3.61,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2025-07,3.52,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2025-08,3.46,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2025-09,3.5,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2025-10,3.51,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2025-11,3.5,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2025-12,3.57,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2026-01,3.57,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2I.AM.R.A.2240.EUR.N,M,U2,B,A2I,AM,R,A,2240,EUR,N,2026-02,3.51,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Cost of borrowing for corporations ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans (defined for cost of borrowing purposes, sum of A2A and A2Z (both related to non-financial corporations)), Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
