KEY,FREQ,BENCHMARK_ITEM,DATA_TYPE_EST,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,CALCUL_START_DATE,CALCUL_END_DATE,TIME_FORMAT,BREAKS,COMMENT_TS,COMPILING_ORG,COVERAGE,DATA_COMP,DECIMALS,DISS_ORG,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,TIME_PER_COLLECT,TITLE,TITLE_COMPL,UNIT_INDEX_BASE,UNIT_MEASURE,UNIT_MULT
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-01,0.68,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-02,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-03,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-04,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-07,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-08,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-09,1.42,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-10,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-11,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-14,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-15,1.42,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-16,1.42,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-17,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-18,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-21,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-22,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-23,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-24,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-25,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-28,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-29,1.42,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-11-30,1.42,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-01,1.42,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-02,1.42,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-05,1.42,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-06,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-07,1.42,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-08,1.42,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-09,1.42,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-12,1.42,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-13,1.42,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-14,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-15,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-16,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-19,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-20,1.43,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-21,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-22,1.93,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-23,1.93,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-27,1.93,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-28,1.93,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-29,1.93,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2022-12-30,1.93,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-02,1.93,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-03,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-04,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-05,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-06,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-09,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-10,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-11,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-12,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-13,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-16,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-17,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-18,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-19,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-20,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-23,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-24,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-25,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-26,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-27,1.93,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-30,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-01-31,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-02-01,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-02-02,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-02-03,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-02-06,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
EST.B.EU000A2X2A25.R75,B,EU000A2X2A25,R75,2023-02-07,1.92,A,F,,,,,P1D,,,,"ESA 2010 Sectors: S.121, S.122, S.123, S.124, S.125, S.126, S.127, S.128, S.129",,2,,,,,V,"Euro short-term rate, Rate at 75th percentile of volume","Euro short-term rate, Rate at 75th percentile of volume - Unsecured - Overnight - Borrowing - Financial corporations",,PC,0
