# ILM.W.U2.C.A070100.U2.EUR UNIT=EUR UNIT_MULT=6 n=400
TIME_PERIOD,OBS_VALUE
2024-W31,4454845
2024-W32,4455303
2024-W33,4438940
2024-W34,4438581
2024-W35,4436308
2024-W36,4427918
2024-W37,4418727
2024-W38,4408168
2024-W39,4407710
2024-W40,4396911
2024-W41,4393831
2024-W42,4374870
2024-W43,4365067
2024-W44,4354613
2024-W45,4353777
2024-W46,4341391
2024-W47,4340724
2024-W48,4318939
2024-W49,4304637
2024-W50,4298731
2024-W51,4290627
2024-W52,4290493
2025-W01,4283247
2025-W02,4282057
2025-W03,4268113
2025-W04,4262155
2025-W05,4248076
2025-W06,4234956
2025-W07,4230050
2025-W08,4201898
2025-W09,4189899
2025-W10,4173292
2025-W11,4158570
2025-W12,4154468
2025-W13,4126364
2025-W14,4111101
2025-W15,4095410
2025-W16,4086226
2025-W17,4077138
2025-W18,4061787
2025-W19,4057781
2025-W20,4047387
2025-W21,4043924
2025-W22,4019720
2025-W23,4005093
2025-W24,3999533
2025-W25,3997331
2025-W26,3984686
2025-W27,3959471
2025-W28,3956439
2025-W29,3941504
2025-W30,3940858
2025-W31,3928867
2025-W32,3928215
2025-W33,3907319
2025-W34,3906493
2025-W35,3905140
2025-W36,3902801
2025-W37,3898541
2025-W38,3880196
2025-W39,3873498
2025-W40,3865561
2025-W41,3852610
2025-W42,3838489
2025-W43,3831374
2025-W44,3807737
2025-W45,3801976
2025-W46,3800465
2025-W47,3789161
2025-W48,3769203
2025-W49,3756998
2025-W50,3755184
2025-W51,3751628
2025-W52,3751532
2026-W01,3745462
2026-W02,3742929
2026-W03,3728859
2026-W04,3726607
2026-W05,3721394
2026-W06,3701793
2026-W07,3696125
2026-W08,3679391
2026-W09,3655897
2026-W10,3633485
2026-W11,3626495
2026-W12,3615748
2026-W13,3612034
2026-W14,3591431
2026-W15,3577486
2026-W16,3548942
2026-W17,3546939
2026-W18,3522230
2026-W19,3520408
2026-W20,3511043
2026-W21,3506061
2026-W22,3479464
2026-W23,3462780
2026-W24,3459349
2026-W25,3453467
2026-W26,3443206
2026-W27,3439589
2026-W28,3427410
2026-W29,3408962
2026-W30,3398732
2026-W31,3387967
2026-W32,3381432
2026-W33,3381231
2026-W34,3365834
2026-W35,3363311
2026-W36,3360736
