A3 MONETARY POLICY OPERATIONS – ES BALANCES AND REPO AGREEMENTS
Title,Total ES Balances,Surplus ES Balances,Margin applied on ES Balances,SF Repos at the Rate on Surplus ESA Balances,SF Repos at Margin,OMO Reverse Repos,OMO Triparty Reverse Repos,OMO Repos,AGS Collateral Securities,Semi Collateral Securities,Other Government Collateral Securities,ADI Collateral Securities,ABS Collateral Securities,Other Collateral Securities
19-Jan-2021,141401,114439,,27806,,17272,7521,,6262,5646,973,13019,137949,693
20-Jan-2021,143199,116994,,27806,,17344,7541,,6266,5697,946,13081,137975,698
21-Jan-2021,137738,115185,,27806,,16847,7451,,5808,5650,1013,13055,138457,678
22-Jan-2021,136608,109649,,27806,,16847,7451,,5754,5665,1059,13054,138440,678
25-Jan-2021,138681,111710,,27806,,16433,7348,,5528,5641,1009,12981,138913,684
27-Jan-2021,137067,110056,,27806,,16144,7343,,5439,5581,843,13004,139075,683
28-Jan-2021,139944,113037,,27806,,16166,7343,,5420,5591,857,13024,138942,679
29-Jan-2021,151074,123902,,27806,,16336,7343,,5377,5658,1001,13081,139180,685
01-Feb-2021,155942,126209,,30416,,16329,7296,,5140,5823,1114,13025,142713,681
02-Feb-2021,156201,125238,,30416,,16499,7440,,5239,5924,1138,12990,142691,677
03-Feb-2021,159273,129501,,30416,,16464,7396,,5165,6058,1133,12990,142701,677
04-Feb-2021,161026,131302,,30416,,16445,7521,,5334,5907,1120,12965,142727,672
05-Feb-2021,157991,128079,,30416,,16467,7549,,5552,5686,1119,12799,142933,667
08-Feb-2021,161474,131753,,30416,,16473,7715,,5349,5952,1093,12717,143016,658
09-Feb-2021,163426,133448,,30416,,16524,7843,,5524,5859,1157,12616,143026,658
10-Feb-2021,165823,136066,,30416,,16217,7597,,5402,5782,1083,12581,143086,628
11-Feb-2021,166040,136582,,30416,,15849,7797,,5385,5647,1059,12332,143096,649
12-Feb-2021,164873,135181,,30416,,15677,7811,,5528,5597,928,12225,143079,617
15-Feb-2021,165898,136386,,30416,,14444,7598,,5345,5537,902,11082,143016,650
16-Feb-2021,165936,136157,,30416,,14467,7598,,5212,5651,925,11140,143194,650
17-Feb-2021,166649,137179,,30416,,13050,7548,,5177,5557,965,9684,143166,647
18-Feb-2021,164884,136172,,30416,,11755,7398,,4953,5602,994,8436,143191,651
19-Feb-2021,161639,133412,,30416,,11925,7418,,5088,5497,1131,8434,143192,655
22-Feb-2021,158590,133146,,30416,,11815,7293,,5087,5342,1146,8555,143096,698
23-Feb-2021,160037,130897,,30416,,11816,7293,,5037,5393,1177,8853,145304,703
24-Feb-2021,162515,133319,,30416,,12011,7453,,5215,5363,1159,8874,145330,740
25-Feb-2021,161344,132756,,30416,,11779,7391,,5249,5278,1147,8709,145546,719
26-Feb-2021,171975,143639,,30416,,12310,7611,,5330,5340,1216,9032,151575,753
01-Mar-2021,174971,147989,,30482,,11946,7551,,5421,5456,1290,8672,151961,760
02-Mar-2021,176903,149077,,30482,,12342,7866,,5601,5587,1295,8744,151969,772
03-Mar-2021,182060,153163,,30482,,12788,8137,,5920,5549,1392,8887,151961,774
04-Mar-2021,183809,154444,,30482,,12550,8327,,5903,5857,1279,8914,151979,561
05-Mar-2021,184977,155230,,30482,,12640,8327,,6175,5588,1281,9003,152054,554
08-Mar-2021,185536,155733,,30482,,11942,7867,,5601,5689,1147,8922,152072,531
09-Mar-2021,188731,158923,,30482,,12009,7887,,5417,5891,1140,8875,152161,554
10-Mar-2021,191842,162145,,30482,,12219,7887,,5587,5831,1135,9365,152155,582
11-Mar-2021,191349,161830,,30482,,11119,7887,,5611,5874,1085,8134,152150,571
12-Mar-2021,189669,159999,,30482,,11119,7943,,5630,5861,1072,8135,152155,575
15-Mar-2021,192008,162386,,30482,,11139,8093,,5959,5611,989,8135,151662,570
16-Mar-2021,192352,162530,,30482,11,10814,7718,,5872,5463,980,8287,151849,576
17-Mar-2021,192674,163099,,30482,,10214,7318,,5514,5366,797,8288,151878,581
18-Mar-2021,192391,163514,,30482,,10020,7127,,5314,5359,815,8285,151876,577
19-Mar-2021,191196,162645,,30482,,10270,7377,,5664,5233,816,8302,151912,569
22-Mar-2021,189152,163622,,30482,,9949,6950,,5157,5336,741,8301,151939,684
23-Mar-2021,189203,159634,,30482,,10123,7100,,5168,5478,789,8328,151994,676
24-Mar-2021,188029,158344,,30482,,9621,7167,,4994,5708,681,7786,153899,675
25-Mar-2021,186477,157060,,30482,,10390,7787,,5509,5767,864,7832,154198,675
26-Mar-2021,193654,163779,,30482,,10450,7817,,5655,5663,869,7831,154260,673
29-Mar-2021,196547,166885,,30482,,10544,7911,,5702,5708,868,7788,154288,718
30-Mar-2021,197176,167442,,30482,,10944,8175,,5980,5614,1020,7850,154374,741
31-Mar-2021,209236,179528,,30482,,10844,7969,,5768,5696,969,8058,154375,739
01-Apr-2021,206195,178281,,28080,,10435,7596,,5514,5721,861,8325,150568,703
06-Apr-2021,205945,178811,,28080,,11065,7936,,5700,5806,909,8634,150627,713
07-Apr-2021,209590,182279,,28080,,11011,7841,,5765,5632,912,8721,150644,714
08-Apr-2021,209704,182377,,28080,,11137,7969,,5788,5858,975,8672,150656,748
09-Apr-2021,211857,184211,,28080,,11137,7969,,5880,5790,970,8661,153797,730
12-Apr-2021,212982,185656,,28080,,10953,7813,,5470,6052,983,8629,155399,691
13-Apr-2021,212588,185098,,28070,,11033,7813,,5788,5985,983,8749,155355,698
14-Apr-2021,215831,188685,,28070,,10880,7702,,5785,5891,976,8729,155592,697
15-Apr-2021,216160,189019,,28070,,10629,7452,,5401,6006,985,8740,155937,684
16-Apr-2021,217081,189765,,28070,,10411,7252,,5272,5890,1016,8734,155949,685
19-Apr-2021,219894,193302,,28070,,10556,7271,,5334,6047,1002,8878,155937,693
20-Apr-2021,202646,176605,,28070,,10606,7321,,5441,6030,1017,8878,155956,591
21-Apr-2021,200370,177678,,28070,,9675,6901,,5201,5818,1010,8197,155981,593
22-Apr-2021,197582,171335,,28070,,9720,6946,,5283,5851,968,8187,155971,581
23-Apr-2021,203550,176503,,28070,,9950,7096,,5334,5997,1033,8353,156222,583
26-Apr-2021,204393,177859,,28070,,9981,7096,,5180,6109,1069,8711,156301,593
27-Apr-2021,206171,179446,,28070,,10007,7100,,5188,6244,1081,8734,156355,618
28-Apr-2021,209145,182828,,28070,,9390,6663,,4925,6209,872,8845,156328,613
29-Apr-2021,207771,180766,,28070,,9380,6722,,4674,6487,840,8623,156343,613
30-Apr-2021,205001,177806,,28070,,9755,6987,,5191,6188,865,8717,156474,635
03-May-2021,206094,180586,,26564,,9681,6893,,5104,6190,872,8876,153282,517
04-May-2021,207581,180706,,26564,,9956,7168,,5219,6393,842,8876,153346,513
05-May-2021,207897,182126,,26564,,10026,7173,,5431,6416,865,9162,154289,511
06-May-2021,208948,183340,,26564,,9958,7076,,5241,6573,809,9162,155284,511
07-May-2021,212547,186599,,26564,,9878,7101,,5220,6582,930,8951,155655,530
10-May-2021,215388,189806,,26564,,9877,7000,,5174,6592,920,9081,157196,524
11-May-2021,216223,190563,,26564,,9801,6945,,4947,6773,912,9055,159661,517
12-May-2021,217460,192115,,26564,,9891,7069,,5240,6709,752,9055,159698,513
13-May-2021,216924,191605,,26564,,9619,6898,,5057,6689,746,8986,160113,523
14-May-2021,221082,195826,,26564,,9720,7020,,5191,6782,722,9266,163024,505
17-May-2021,239480,214738,,26564,,9608,7170,,5189,6787,693,9034,164247,538
18-May-2021,237427,212019,,26564,,9619,7180,,5031,6923,727,8851,164497,538
19-May-2021,241392,216572,,26564,,9720,7180,,5098,6899,867,9103,167239,534
20-May-2021,238512,215220,,26564,,9720,7180,,5127,6909,841,9254,167230,529
21-May-2021,243847,222641,,26564,,9720,7180,,5240,6975,813,9367,169741,530
24-May-2021,247687,223654,,26564,,9800,7260,,5229,7112,785,9372,171521,526
25-May-2021,249694,225458,,26564,,9801,7260,,5287,7190,807,9379,175734,535
26-May-2021,251397,228088,,26564,1,9643,7140,,5162,7212,803,9375,178157,521
27-May-2021,252799,227939,,26564,,9081,6710,,5030,6958,774,9264,180882,497
28-May-2021,253660,228512,,26564,,9081,6710,,5078,6973,786,9267,183614,551
31-May-2021,254457,229465,,26564,,8856,6296,,4809,6802,994,9266,184880,528
01-Jun-2021,248681,223688,,26568,,8735,6198,,4903,6677,927,9294,185162,520
02-Jun-2021,254068,227550,,26568,,8413,6071,,4747,6798,926,8943,187574,599
03-Jun-2021,260359,234808,,26568,,8304,6072,,4620,7117,968,8831,193647,621
04-Jun-2021,261468,235750,,26568,,8303,6072,,4691,7021,984,9386,196214,628
07-Jun-2021,270407,245021,,26568,,8010,5840,,4617,6901,957,9553,197606,626
08-Jun-2021,270924,245176,,26568,,7726,5690,,4696,6790,933,9539,198152,621
09-Jun-2021,275265,249510,,26568,,7696,5668,,4601,7243,922,9557,200693,547
10-Jun-2021,279287,252804,,26568,,7390,5450,,4574,7087,817,9521,206094,582
11-Jun-2021,282508,256796,,26568,,7469,5501,,4803,7202,862,9762,209175,595
15-Jun-2021,285214,260146,,26568,,7476,5556,,4808,7268,837,9858,210688,594
16-Jun-2021,286479,260973,,26568,,7486,5655,,4756,7978,845,9931,211231,581
17-Jun-2021,287750,262844,,26568,,7367,5709,,4652,7961,868,9878,213670,581
18-Jun-2021,291449,266798,,26568,,7467,5763,,4757,7956,901,10134,219746,510
21-Jun-2021,292437,271820,,26568,,7527,5774,,4868,8000,915,10150,224412,504
22-Jun-2021,292702,267267,,26568,,7668,5874,,5059,7944,884,10188,225746,497
23-Jun-2021,298667,272952,,26568,,7419,5598,,5528,7813,804,10535,229663,470
24-Jun-2021,314917,289353,,26568,,7335,5826,,5453,8294,731,10272,246466,497
25-Jun-2021,325746,299938,,26568,,7460,5926,,5552,8284,747,10590,250879,497
28-Jun-2021,333309,307884,,26568,,7419,5906,,5544,8247,731,10943,257169,496
29-Jun-2021,333402,307567,,26568,,7299,5826,,5646,8230,720,11242,257277,496
30-Jun-2021,341800,316514,,26568,,7231,5658,,5617,8248,658,11313,260158,523
01-Jul-2021,337098,314373,,24026,,7186,5802,,5696,8286,485,11319,257083,508
02-Jul-2021,339215,313605,,24026,,7236,5852,,5777,8260,493,11315,257084,505
05-Jul-2021,341466,318228,,24026,,7236,5852,,5800,8255,471,11315,257158,508
06-Jul-2021,345510,321904,,24026,,7143,5781,,5867,8160,439,11315,257152,460
07-Jul-2021,351504,328116,,24026,,7223,5881,,5887,8165,477,11293,257188,473
08-Jul-2021,353045,329657,,24026,,7163,5801,,5869,8154,458,11311,257177,459
09-Jul-2021,348828,325250,,24026,,7203,5801,,5816,8186,465,11356,257175,475
12-Jul-2021,350142,326802,,24026,,7261,5751,,5796,8179,468,11357,257138,538
13-Jul-2021,354381,330799,,24026,,7211,5767,,5713,8258,509,11356,257080,473
14-Jul-2021,359091,336055,,24026,,7111,5667,,5721,8144,509,11353,257051,502
15-Jul-2021,357652,334597,,24026,,7016,5531,,5595,8153,498,11353,256377,508
16-Jul-2021,358967,335736,,24026,,6876,5431,,5427,8201,505,11355,256639,515
19-Jul-2021,360130,337396,,24026,,6917,5603,,5512,8252,452,11355,256449,483
20-Jul-2021,359256,337079,,24026,,6937,5567,,5485,8204,572,11356,256416,498
21-Jul-2021,354543,336559,,24026,,6617,5417,,5370,8134,557,11188,256577,533
22-Jul-2021,354569,332094,,24026,161,6527,5352,,5596,7998,568,11189,256630,524
23-Jul-2021,361710,338328,,24026,,6777,5602,,5537,8165,575,11188,256977,520
26-Jul-2021,364984,342350,,24026,,6877,5757,,5565,8192,577,11279,256965,502
27-Jul-2021,366145,343161,,24026,,6907,5775,,5769,8021,543,11307,256967,514
28-Jul-2021,366492,344116,,24026,,6862,5729,,5658,8089,544,11308,256971,514
29-Jul-2021,365947,342908,,24026,,6882,5749,,5613,8191,510,11309,256975,513
30-Jul-2021,365737,342302,,24026,,6787,5754,,5527,8136,560,11320,256963,508
02-Aug-2021,365673,342453,,24019,,6787,5755,,5530,8135,560,11320,256960,507
03-Aug-2021,368401,343819,,24019,,6628,5661,,5408,8190,496,11325,256925,495
04-Aug-2021,369897,346560,,24019,,6448,5481,,5277,8145,483,11326,256922,503
05-Aug-2021,371611,347827,,24019,,6046,5207,,5304,7918,391,11270,256956,392
06-Aug-2021,371354,347532,,24019,,6076,5207,,5311,7884,383,11271,256979,434
09-Aug-2021,374803,351610,,24019,,6045,5247,,5292,7950,382,11193,256955,442
10-Aug-2021,378348,354891,,24019,,6072,5233,,5316,7893,421,11194,256943,469
11-Aug-2021,380320,357158,,24019,,6227,5333,,5137,7998,437,11217,257167,470
12-Aug-2021,381475,358474,,24019,,6377,5503,,5415,7927,399,11240,257108,470
13-Aug-2021,381142,357423,,24019,,6477,5631,,5442,8078,363,11240,257072,436
16-Aug-2021,382402,359325,,24019,,6298,5401,,5384,7870,410,11269,256962,449
17-Aug-2021,381868,358602,,24019,,6289,5371,,5388,7819,410,11291,256882,467
18-Aug-2021,384179,361313,,24019,,6079,5161,,5366,7721,382,11292,256943,419
19-Aug-2021,383864,361962,,24019,,6188,5271,,5228,7899,395,11324,257122,470
20-Aug-2021,380770,359130,,24019,,6218,5301,,5328,7833,397,11324,257070,471
23-Aug-2021,378534,360598,,24019,,6036,5161,,5182,7782,402,11300,257034,481
24-Aug-2021,377730,355520,,24019,,6209,5311,,5216,7894,405,11326,257139,483
25-Aug-2021,378233,357978,,24019,,6042,5114,,5127,7814,384,11354,257080,498
26-Aug-2021,376043,353887,,24019,,6083,5156,,5096,7861,405,11354,257080,497
27-Aug-2021,383336,359725,,24019,,6183,5256,,5133,7958,405,11353,257039,502
30-Aug-2021,386557,363506,,24019,,5988,5110,,4935,8010,385,11307,257045,507
31-Aug-2021,384398,361054,,24019,,5636,4718,,4704,7841,385,11352,257045,511
01-Sep-2021,369452,347160,,8743,,5589,4649,,4079,7753,370,11352,236912,502
02-Sep-2021,371888,348425,,8743,,5719,4779,,4224,7734,370,11352,236913,512
03-Sep-2021,372138,348996,,8743,,5749,4779,,4274,7676,382,11353,236939,514
06-Sep-2021,373653,351497,,8743,,5779,4779,,4253,7678,380,11353,236983,524
07-Sep-2021,375589,352903,,8743,,5859,4820,,4239,7710,429,11357,236995,518
08-Sep-2021,378026,355554,,8743,,5773,4780,,4241,7642,408,11357,236997,511
09-Sep-2021,378986,356624,,8743,,5803,4780,,4236,7668,410,11391,236978,510
10-Sep-2021,377930,354639,,8743,,5803,4780,,4254,7666,410,11452,236058,503
13-Sep-2021,380041,357591,,8743,,5853,4800,,4219,7772,355,11486,236477,501
14-Sep-2021,380802,358461,,8743,,5853,4800,,4341,7671,355,11484,236872,497
15-Sep-2021,382619,360222,,8743,,5644,4710,,4165,7726,356,11484,236693,485
16-Sep-2021,384910,362629,,8743,,5809,4875,,3790,8086,608,11483,236968,480
17-Sep-2021,385084,362427,,8743,,5951,4997,,3988,8017,607,11505,236650,477
20-Sep-2021,384686,363760,,8743,,5981,4997,,3956,8031,618,11503,236675,486
21-Sep-2021,378453,360137,,8743,,6106,5097,,3963,8168,619,11500,236871,478
22-Sep-2021,380964,359073,,8743,,5770,4854,,3922,7950,586,11507,236787,486
23-Sep-2021,380016,357904,,8743,,5953,5017,,4055,7957,614,11507,236812,484
24-Sep-2021,390322,367431,,8743,,6053,5117,,4157,7938,644,11536,236782,490
27-Sep-2021,391892,369268,,8743,,6103,5168,,4057,8105,642,11535,236768,488
28-Sep-2021,393708,370997,,8743,,6153,5168,,4246,7958,594,11557,236801,488
29-Sep-2021,393815,371248,,8743,,5819,4928,,3880,7865,591,11490,237035,487
30-Sep-2021,388172,365760,,8743,,5876,4985,,3919,7839,592,11489,237086,487
01-Oct-2021,392164,369288,,4455,,6136,5246,,4244,7741,624,11496,231104,484
04-Oct-2021,391712,369117,,4455,,6136,5246,,4245,7739,624,11496,231104,487
05-Oct-2021,393649,369248,,4458,,6236,5346,,4320,7739,631,11497,231107,504
06-Oct-2021,391630,369508,,4458,,6149,5237,,4308,7695,594,11486,231119,489
07-Oct-2021,396975,374987,,4458,,6149,5237,,4292,7721,611,11486,231100,482
08-Oct-2021,394488,371903,,4458,,6149,5238,,4272,7762,584,11486,231099,492
11-Oct-2021,396712,374602,,4458,,6149,5238,,4174,7984,584,11484,230926,484
12-Oct-2021,399992,377632,,4458,,6149,5238,,4273,7891,563,11484,230997,478
13-Oct-2021,402105,380024,,4458,,5734,4864,,4008,7722,573,11526,230946,481
14-Oct-2021,403236,381496,,4458,,5734,4864,,3966,7725,570,11523,230960,482
15-Oct-2021,401812,379496,,4458,,5734,4864,,3989,7712,573,11521,231385,462
18-Oct-2021,401438,379812,,4458,,5734,4865,,3933,7750,571,11515,231208,459
19-Oct-2021,398838,377182,,4458,,5734,4865,,3908,7757,573,11521,231295,463
20-Oct-2021,398061,377358,,4458,,5859,4842,,4063,7697,550,11678,231222,460
21-Oct-2021,392766,375832,,4458,,5859,4842,,4053,7706,548,11673,231235,458
22-Oct-2021,399712,377826,,4458,,5859,4842,,4096,7637,551,11686,231289,452
25-Oct-2021,400618,379200,,4458,,5859,4843,,4047,7725,545,11675,231312,408
26-Oct-2021,401538,379710,,4458,,5859,4843,,4080,7683,545,11674,231323,403
27-Oct-2021,401816,380259,,4458,,5781,4771,,3965,7737,539,11646,231278,452
28-Oct-2021,403415,382269,,4458,,5783,4771,,3774,7873,609,11631,231278,453
29-Oct-2021,403611,381723,,4458,,5781,4772,,3790,7813,631,11631,231296,444
01-Nov-2021,402671,380693,,4046,,5781,4772,,3804,7868,638,11642,230627,371
02-Nov-2021,405419,381905,,4046,,5781,4772,,3898,7749,622,11642,230622,433
03-Nov-2021,404344,382249,,4046,,5948,4668,,4036,7407,606,11975,230728,437
04-Nov-2021,405885,383929,,4046,,5948,4668,,3923,7493,606,11965,230728,439
05-Nov-2021,405383,383116,,4046,,5948,4705,,4104,7538,564,11809,230811,398
08-Nov-2021,406335,384348,,4046,,5948,4732,,4194,7468,568,11811,230823,386
09-Nov-2021,406124,383839,,4046,,5948,4733,,4228,7407,602,11809,230808,391
10-Nov-2021,406873,384800,,4046,,5284,4086,,4023,7130,530,11845,230715,313
11-Nov-2021,408484,386605,,4046,,5284,4086,,3941,7171,528,11832,230746,315
12-Nov-2021,407630,385608,,4046,,5285,4107,,3981,7129,508,11827,230734,337
15-Nov-2021,407597,385856,,4046,,5286,4107,,3970,7172,508,11824,230609,345
16-Nov-2021,408773,386770,,4046,,5285,4107,,3929,7306,530,11829,230489,328
17-Nov-2021,406354,384790,,4046,,4760,3637,,3901,7299,449,11676,230123,290
18-Nov-2021,405855,385048,,4046,,4759,3637,,3953,7295,449,11676,230067,292
19-Nov-2021,401440,381044,,4046,,4759,3637,,3981,7259,449,11675,230429,298
22-Nov-2021,405538,389043,,4046,,4760,3637,,3927,7316,449,11675,230397,297
23-Nov-2021,403995,383222,,4046,,4760,3637,,3912,7321,449,11672,230407,300
24-Nov-2021,404597,384209,,4046,,5590,3356,,3910,7096,494,12369,230840,298
25-Nov-2021,402202,383071,,4046,,5590,3356,,3844,7171,493,12370,230825,296
26-Nov-2021,406658,385313,,4046,,5590,3356,,3940,7078,482,12388,230834,297
29-Nov-2021,404887,383943,,4046,,5592,3356,,3977,7052,483,12382,230823,299
30-Nov-2021,398730,378050,,4046,,5590,3356,,3926,6947,483,12379,230983,305
01-Dec-2021,386511,367992,,4018,,6251,3330,,3884,7077,452,12347,231653,308
02-Dec-2021,385249,362762,,4018,,6251,3330,,3730,7218,457,12346,231654,307
03-Dec-2021,379741,357496,,4018,,6251,3330,,3810,7145,448,12347,231664,305
06-Dec-2021,380840,358781,,4018,,6251,3330,,3804,7147,450,12346,231664,315
07-Dec-2021,387047,364706,,4018,,6251,3330,,3814,7127,448,12346,231659,316
08-Dec-2021,392659,370394,,4018,,7636,3165,,3713,7120,434,13884,231716,385
09-Dec-2021,393212,371169,,4018,,7636,3165,,3708,7127,428,13885,231716,389
10-Dec-2021,399343,377088,,4018,,7636,3165,,3715,7108,428,13884,231585,401
13-Dec-2021,398612,376568,,4018,,7636,3165,,3747,7103,426,13884,231279,377
14-Dec-2021,403619,381674,,4018,,7636,3165,,3767,7090,428,13884,231695,377
15-Dec-2021,411687,390048,,4018,,9171,2805,,3692,6842,400,15355,232096,486
16-Dec-2021,415379,394483,,4018,,9171,2805,,3673,6866,404,15375,232092,469
17-Dec-2021,415100,393698,,4018,,9171,2805,,3722,6793,427,15373,231980,468
20-Dec-2021,413208,392645,,4018,,9171,2805,,3700,6847,420,15374,231929,469
21-Dec-2021,420764,401868,,4018,,9172,2805,,3675,6881,422,15374,234187,462
22-Dec-2021,422392,400875,,4018,,10376,2720,,3681,6954,373,16965,233945,454
23-Dec-2021,422513,400744,,4018,,10376,2720,,3661,6924,408,16967,235081,456
24-Dec-2021,426142,403721,,4018,,10376,2720,,3719,6862,408,16972,235071,456
29-Dec-2021,428741,406656,,4018,,10707,2720,,3695,6889,407,17236,235158,487
30-Dec-2021,427363,405053,,4018,,10707,2720,,3683,6896,404,17234,235157,487
31-Dec-2021,429179,406642,,4018,,10707,2720,,3670,6888,404,17236,235168,494
04-Jan-2022,428279,406170,,3980,,10707,2720,,3853,6693,404,17238,235169,493
05-Jan-2022,425751,403363,,3980,,10326,2330,,3798,6200,377,17394,235223,498
06-Jan-2022,423348,401058,,3980,,10326,2330,,3709,6207,380,17456,235223,499
07-Jan-2022,434275,411751,,3980,,10326,2330,,3748,6167,379,17456,235219,504
10-Jan-2022,433136,410910,,3980,,10326,2330,,3748,6162,379,17454,235211,504
11-Jan-2022,435095,412617,,3981,,10326,2330,,3745,6170,380,17454,235190,503
12-Jan-2022,434522,412385,,3981,,10291,2330,,3776,6153,382,17323,235170,566
13-Jan-2022,439340,417483,,3981,,10291,2330,,3800,7656,382,15649,235146,565
14-Jan-2022,440430,418345,,3981,407,10291,2330,,4183,7678,383,15655,235162,566
17-Jan-2022,441922,419999,,3981,,10291,2330,,3770,7668,382,15684,234863,568
18-Jan-2022,443352,421179,,3981,,10291,2330,,3791,7638,382,15683,234869,571
19-Jan-2022,446020,424394,,3981,,10905,2304,,3759,8168,381,15836,235069,575
20-Jan-2022,442329,426375,,3981,,10905,2304,,3738,8197,381,15833,235047,575
21-Jan-2022,444252,426375,,3981,,10905,2304,,3793,8616,382,15339,236559,582
24-Jan-2022,444796,423105,,3981,,10906,2304,,3808,8596,383,15341,236511,581
25-Jan-2022,442963,421099,,3981,,10906,2304,,3791,8596,399,15341,236532,574
27-Jan-2022,441878,420428,,3981,,11130,2479,,3899,8716,355,15408,236531,584
28-Jan-2022,440166,417981,,3981,,11130,2479,,3934,8691,362,15405,236532,590
31-Jan-2022,441422,419549,,3981,,11130,2479,,3926,8689,386,15405,236532,597
01-Feb-2022,440787,417602,,2910,,11130,2479,,3904,8659,412,15694,234839,586
02-Feb-2022,443415,419220,,2910,,11550,2684,,4097,9008,338,15695,234818,574
03-Feb-2022,446549,425019,,2910,,11550,2684,,4154,8923,380,15694,234818,567
04-Feb-2022,442248,419034,,2910,,11550,2684,,4065,9000,405,15691,234800,553
07-Feb-2022,444367,421441,,2910,,11550,2684,,3945,9016,404,15692,234784,543
08-Feb-2022,447126,423881,,2910,,11550,2684,,4020,9027,409,15689,234778,546
09-Feb-2022,444675,421670,,2910,,11573,2664,,4255,9031,404,15705,234768,515
10-Feb-2022,442096,419249,,2910,,11574,2664,,4550,8875,328,15704,235042,504
11-Feb-2022,443333,420136,,2910,,11573,2664,,4643,8831,404,15700,235020,504
14-Feb-2022,447747,425213,,2910,,11573,2664,,4357,8911,388,15679,234925,502
15-Feb-2022,455297,432330,,2910,,11573,2664,,4198,8927,419,15688,235007,505
16-Feb-2022,452896,430149,,2910,,10492,2514,,4034,8427,337,15662,234430,493
17-Feb-2022,454610,432449,,2910,,10493,2514,,4162,8372,407,15661,234310,499
