19-Nov-2014,20,1290,2.512,2.51
20-Nov-2014,8,921,2.534,2.53,,,5,115,2.530,2.53
20-Nov-2014,,,,,,,8,185,2.350,2.35
21-Nov-2014,24,960,2.520,2.52
21-Nov-2014,25,860,2.531,2.52
24-Nov-2014,46,2005,2.523,2.52
25-Nov-2014,16,922,2.520,2.50
26-Nov-2014,6,130,2.488,2.47
26-Nov-2014,22,975,2.522,2.52
27-Nov-2014,4,300,2.523,2.52
27-Nov-2014,36,1366,2.520,2.52
28-Nov-2014,21,1765,2.519,2.51
01-Dec-2014,37,1200,2.513,2.51
01-Dec-2014,88,1430,2.494,2.49
01-Dec-2014,135,100,2.500,2.50
02-Dec-2014,29,800,2.500,2.49
02-Dec-2014,72,1205,2.496,2.49
02-Dec-2014,183,670,2.481,2.48
02-Dec-2014,184,126,2.484,2.48
04-Dec-2014,34,310,2.518,2.51,,,8,250,2.350,2.35
04-Dec-2014,35,1850,2.510,2.51
04-Dec-2014,91,410,2.495,2.49
05-Dec-2014,39,995,2.513,2.51
05-Dec-2014,83,750,2.501,2.50
08-Dec-2014,25,230,2.507,2.50
08-Dec-2014,70,2720,2.496,2.48
08-Dec-2014,115,240,2.480,2.46
09-Dec-2014,15,600,2.506,2.50
09-Dec-2014,79,915,2.493,2.49
10-Dec-2014,19,155,2.515,2.51
10-Dec-2014,20,875,2.510,2.50
10-Dec-2014,62,515,2.504,2.50
10-Dec-2014,120,840,2.474,2.45
11-Dec-2014,20,675,2.506,2.49
11-Dec-2014,47,1020,2.515,2.51
11-Dec-2014,48,150,2.510,2.51
12-Dec-2014,12,500,2.510,2.51
12-Dec-2014,67,1200,2.512,2.51
15-Dec-2014,16,400,2.493,2.49
15-Dec-2014,44,1139,2.517,2.51
16-Dec-2014,17,575,2.514,2.50
16-Dec-2014,49,933,2.514,2.51
17-Dec-2014,21,550,2.520,2.52
17-Dec-2014,43,905,2.520,2.52
18-Dec-2014,15,675,2.527,2.52,,,5,-260,2.650,2.65
18-Dec-2014,48,855,2.521,2.52
18-Dec-2014,71,1090,2.523,2.51
19-Dec-2014,5,500,2.532,2.53
19-Dec-2014,24,750,2.530,2.53
19-Dec-2014,25,210,2.530,2.53
22-Dec-2014,11,615,2.551,2.55,,,7,275,2.500,2.50
22-Dec-2014,,,,,,,8,275,2.500,2.50
23-Dec-2014,15,200,2.576,2.57
24-Dec-2014,14,1530,2.577,2.56,,,12,390,2.320,2.32
29-Dec-2014,9,780,2.567,2.55
30-Dec-2014,15,820,2.568,2.55,,,6,250,2.300,2.30
31-Dec-2014,15,870,2.521,2.52
31-Dec-2014,16,1100,2.558,2.55
31-Dec-2014,58,131,2.510,2.48
02-Jan-2015,18,835,2.535,2.53
02-Jan-2015,19,800,2.531,2.52
02-Jan-2015,39,985,2.520,2.52
02-Jan-2015,90,130,2.472,2.47
05-Jan-2015,25,1250,2.525,2.51
05-Jan-2015,63,380,2.498,2.49
06-Jan-2015,36,1550,2.516,2.51
06-Jan-2015,65,390,2.496,2.49
07-Jan-2015,26,1000,2.543,2.53
08-Jan-2015,21,964,2.539,2.53
09-Jan-2015,28,770,2.536,2.53
12-Jan-2015,10,664,2.537,2.53
12-Jan-2015,31,677,2.531,2.52
13-Jan-2015,2,500,2.480,2.48
13-Jan-2015,27,865,2.535,2.53
14-Jan-2015,21,1398,2.532,2.52
14-Jan-2015,71,530,2.499,2.48
15-Jan-2015,54,1172,2.498,2.47
15-Jan-2015,55,200,2.505,2.48
16-Jan-2015,20,1085,2.530,2.53,,,6,-45,2.650,2.65
16-Jan-2015,48,180,2.527,2.51
19-Jan-2015,24,530,2.546,2.54
20-Jan-2015,14,831,2.555,2.55,,,3,100,2.475,2.45
20-Jan-2015,,,,,,,7,270,2.330,2.33
21-Jan-2015,47,755,2.500,2.50,,,6,-250,2.600,2.60
21-Jan-2015,48,744,2.517,2.51
22-Jan-2015,5,500,2.550,2.55,,,8,310,2.500,2.50
22-Jan-2015,6,500,2.550,2.55
22-Jan-2015,15,850,2.550,2.55
22-Jan-2015,63,265,2.491,2.44
23-Jan-2015,27,1295,2.506,2.50
23-Jan-2015,74,300,2.433,2.41
27-Jan-2015,7,20,2.700,2.70
27-Jan-2015,13,730,2.540,2.54
27-Jan-2015,14,700,2.540,2.54
27-Jan-2015,77,377,2.396,2.37
28-Jan-2015,36,1301,2.474,2.46
29-Jan-2015,20,1347,2.481,2.44,,,5,260,2.500,2.50
29-Jan-2015,61,560,2.383,2.36
30-Jan-2015,35,1300,2.374,2.37,,,5,550,2.500,2.50
02-Feb-2015,11,1153,2.411,2.38
03-Feb-2015,9,500,2.396,2.38
03-Feb-2015,42,871,2.350,2.33
04-Feb-2015,13,550,2.305,2.30
04-Feb-2015,43,650,2.276,2.26
04-Feb-2015,70,1028,2.201,2.20
05-Feb-2015,20,935,2.287,2.28
05-Feb-2015,21,400,2.290,2.29
05-Feb-2015,56,384,2.243,2.24
06-Feb-2015,26,1180,2.291,2.29
06-Feb-2015,62,300,2.237,2.23
09-Feb-2015,16,550,2.296,2.29
09-Feb-2015,17,450,2.290,2.29
09-Feb-2015,66,945,2.213,2.21
10-Feb-2015,30,1000,2.273,2.27
10-Feb-2015,56,960,2.230,2.22
10-Feb-2015,119,441,2.140,2.14
11-Feb-2015,7,700,2.300,2.30
11-Feb-2015,8,900,2.300,2.30
11-Feb-2015,72,330,2.199,2.19
12-Feb-2015,11,995,2.308,2.30
13-Feb-2015,24,1275,2.305,2.30
13-Feb-2015,81,480,2.153,2.14
16-Feb-2015,17,760,2.303,2.30
16-Feb-2015,18,686,2.307,2.30
16-Feb-2015,58,880,2.168,2.16
17-Feb-2015,31,680,2.300,2.30
18-Feb-2015,23,1740,2.300,2.29
18-Feb-2015,78,680,2.175,2.16
19-Feb-2015,21,2300,2.299,2.29,,,5,100,2.250,2.25
19-Feb-2015,55,220,2.195,2.19,,,11,230,2.050,2.05
20-Feb-2015,17,875,2.302,2.30,,,7,230,2.150,2.15
20-Feb-2015,18,700,2.306,2.30
23-Feb-2015,23,1030,2.239,2.21,,,3,-300,2.350,2.35
23-Feb-2015,81,800,2.150,2.14
24-Feb-2015,31,1270,2.200,2.20
25-Feb-2015,14,800,2.245,2.23
25-Feb-2015,49,425,2.185,2.18
26-Feb-2015,18,930,2.220,2.22
26-Feb-2015,61,1012,2.172,2.16
27-Feb-2015,11,1170,2.239,2.20
27-Feb-2015,47,1202,2.152,2.14
02-Mar-2015,9,700,2.164,2.16
02-Mar-2015,66,1307,2.097,2.08
03-Mar-2015,14,1250,2.130,2.13,,,3,120,2.250,2.25
03-Mar-2015,71,116,2.096,2.08,,,8,120,2.260,2.26
04-Mar-2015,15,1550,2.298,2.29
04-Mar-2015,42,850,2.256,2.25
04-Mar-2015,117,900,2.104,2.10
05-Mar-2015,21,2670,2.294,2.28
05-Mar-2015,63,300,2.227,2.22
05-Mar-2015,99,200,2.140,2.14
06-Mar-2015,26,1280,2.266,2.24
06-Mar-2015,60,1340,2.210,2.19
09-Mar-2015,24,1830,2.258,2.25
09-Mar-2015,64,1420,2.204,2.18
09-Mar-2015,178,310,2.057,2.04
10-Mar-2015,13,880,2.281,2.28
10-Mar-2015,14,1035,2.280,2.28
10-Mar-2015,58,661,2.212,2.19
11-Mar-2015,34,1565,2.260,2.25
11-Mar-2015,85,770,2.149,2.14
12-Mar-2015,13,2180,2.295,2.29
12-Mar-2015,64,304,2.192,2.19
13-Mar-2015,17,880,2.292,2.29
13-Mar-2015,18,800,2.303,2.30
13-Mar-2015,56,200,2.213,2.21
16-Mar-2015,11,1630,2.301,2.30
16-Mar-2015,32,480,2.264,2.26
17-Mar-2015,22,1540,2.313,2.30
18-Mar-2015,20,1115,2.317,2.30
19-Mar-2015,13,1260,2.320,2.32,,,11,550,2.100,2.10
19-Mar-2015,48,950,2.204,2.18
20-Mar-2015,21,2090,2.322,2.32
20-Mar-2015,62,400,2.180,2.18
23-Mar-2015,9,1370,2.309,2.30,,,3,-590,2.350,2.35
23-Mar-2015,31,704,2.240,2.21
24-Mar-2015,16,1830,2.320,2.32,,,6,-210,2.300,2.30
24-Mar-2015,31,200,2.208,2.17
24-Mar-2015,84,1035,2.085,2.07
24-Mar-2015,184,475,1.988,1.97
25-Mar-2015,33,1250,2.148,2.14
25-Mar-2015,71,575,2.063,2.05
26-Mar-2015,26,1929,2.150,2.13
26-Mar-2015,75,400,2.050,2.04
27-Mar-2015,19,1690,2.159,2.14
27-Mar-2015,77,580,2.027,2.02
30-Mar-2015,17,885,2.156,2.13
31-Mar-2015,24,1000,2.117,2.09
31-Mar-2015,72,360,2.033,2.01
01-Apr-2015,22,1355,2.105,2.10
02-Apr-2015,28,1000,2.102,2.10,,,7,230,2.200,2.20
02-Apr-2015,,,,,,,12,90,1.950,1.95
07-Apr-2015,14,840,2.070,2.07,,,3,160,2.250,2.25
07-Apr-2015,91,775,1.991,1.97,,,7,90,2.060,2.06
08-Apr-2015,35,1850,2.260,2.25
08-Apr-2015,65,90,2.160,2.16
09-Apr-2015,15,1150,2.307,2.30
09-Apr-2015,36,1135,2.253,2.25
09-Apr-2015,84,555,2.138,2.12
10-Apr-2015,28,2070,2.292,2.28
10-Apr-2015,88,450,2.130,2.13
10-Apr-2015,180,70,1.980,1.98
13-Apr-2015,22,1020,2.300,2.30
14-Apr-2015,34,570,2.270,2.24
14-Apr-2015,35,825,2.252,2.24
14-Apr-2015,64,476,2.166,2.16
15-Apr-2015,29,2200,2.251,2.24,,,8,250,2.060,2.06
15-Apr-2015,58,400,2.169,2.14
15-Apr-2015,92,850,2.099,2.07
15-Apr-2015,189,330,1.964,1.95
16-Apr-2015,14,28,2.300,2.30
16-Apr-2015,34,860,2.210,2.18
16-Apr-2015,78,280,2.110,2.10
17-Apr-2015,40,1221,2.212,2.20
20-Apr-2015,11,1010,2.300,2.30
20-Apr-2015,50,700,2.170,2.17
20-Apr-2015,80,700,2.130,2.13
21-Apr-2015,20,850,2.279,2.25
21-Apr-2015,80,240,2.130,2.13
22-Apr-2015,36,990,2.190,2.17
22-Apr-2015,63,537,2.152,2.13
23-Apr-2015,28,1217,2.211,2.21
23-Apr-2015,75,776,2.144,2.14
24-Apr-2015,10,450,2.307,2.30
24-Apr-2015,40,605,2.205,2.18
27-Apr-2015,36,832,2.186,2.17
27-Apr-2015,79,1726,2.123,2.11
28-Apr-2015,14,793,2.224,2.21
28-Apr-2015,48,610,2.150,2.15
29-Apr-2015,19,660,2.176,2.16
29-Apr-2015,20,50,2.170,2.17
29-Apr-2015,50,778,2.134,2.12
30-Apr-2015,7,50,2.300,2.30
30-Apr-2015,36,780,2.136,2.12
01-May-2015,6,750,2.291,2.29,,,5,260,2.020,2.02
01-May-2015,40,920,2.100,2.09
01-May-2015,98,660,2.037,2.03
04-May-2015,22,560,2.129,2.07
04-May-2015,73,887,2.057,2.04
05-May-2015,14,500,2.122,2.11
05-May-2015,15,550,2.110,2.11
05-May-2015,92,566,2.050,2.04
06-May-2015,29,790,2.040,2.04
06-May-2015,30,550,2.047,2.04
06-May-2015,79,565,2.023,2.01
07-May-2015,14,1180,2.042,2.04
07-May-2015,62,675,2.030,2.02
07-May-2015,92,585,2.015,2.00
08-May-2015,25,590,2.038,2.03
08-May-2015,26,750,2.030,2.03
08-May-2015,56,940,2.017,2.01
08-May-2015,166,490,1.978,1.97
11-May-2015,29,1395,2.033,2.03
11-May-2015,78,910,2.013,2.01
12-May-2015,31,1720,2.040,2.03
12-May-2015,79,385,2.020,2.02
13-May-2015,13,1650,2.035,2.03
13-May-2015,50,660,2.028,2.02
14-May-2015,33,2000,2.026,2.01
14-May-2015,89,360,2.007,2.00
15-May-2015,14,1265,2.033,2.03
15-May-2015,60,490,2.022,2.02
18-May-2015,31,1620,2.025,2.00
18-May-2015,87,438,2.007,1.99
19-May-2015,9,500,2.032,2.03
19-May-2015,10,456,2.035,2.02
19-May-2015,78,450,2.030,2.03
20-May-2015,16,1115,2.011,2.01
20-May-2015,62,924,2.003,1.99
21-May-2015,21,835,2.022,2.02
21-May-2015,78,304,2.003,1.99
22-May-2015,20,800,2.004,2.00,,,10,-100,2.130,2.13
22-May-2015,21,550,2.022,2.02
22-May-2015,104,375,1.978,1.97
25-May-2015,23,1205,2.010,1.99,,,3,270,2.000,2.00
25-May-2015,77,350,1.996,1.99
26-May-2015,15,640,2.014,2.01
26-May-2015,16,390,2.010,2.01
26-May-2015,83,650,2.002,2.00
27-May-2015,36,545,2.019,2.01
27-May-2015,37,535,2.023,2.01
28-May-2015,25,620,2.030,2.03
28-May-2015,26,440,2.030,2.03
29-May-2015,42,1415,2.023,2.02
29-May-2015,83,600,2.010,2.01
01-Jun-2015,14,1015,2.030,2.03,,,3,265,2.000,2.00
01-Jun-2015,71,710,2.020,2.02,,,8,980,2.000,2.00
01-Jun-2015,,,,,,,9,45,2.000,2.00
02-Jun-2015,17,2065,2.032,2.03,,,3,420,2.000,2.00
03-Jun-2015,12,1520,2.033,2.02
03-Jun-2015,50,1124,2.026,2.02
04-Jun-2015,20,950,2.034,2.03
04-Jun-2015,21,1000,2.030,2.03
05-Jun-2015,26,1990,2.031,2.03
05-Jun-2015,74,1117,2.033,2.02
09-Jun-2015,24,1170,2.034,2.03
09-Jun-2015,58,1285,2.026,2.02
10-Jun-2015,21,1622,2.033,2.03
11-Jun-2015,26,2080,2.027,2.00
11-Jun-2015,61,1225,2.014,1.99
12-Jun-2015,12,875,2.035,2.03
12-Jun-2015,13,220,2.030,2.03
12-Jun-2015,95,850,1.991,1.97
15-Jun-2015,17,1180,2.029,2.02,,,4,-30,2.100,2.10
15-Jun-2015,59,1870,1.990,1.98
15-Jun-2015,114,285,1.984,1.97
16-Jun-2015,22,1090,2.017,1.99
16-Jun-2015,23,1185,2.014,1.99
16-Jun-2015,72,280,1.989,1.98
17-Jun-2015,27,1470,2.016,2.00
17-Jun-2015,113,565,1.967,1.96
18-Jun-2015,28,1100,2.001,1.99
18-Jun-2015,29,1050,1.994,1.99
18-Jun-2015,111,230,1.969,1.96
19-Jun-2015,11,2850,1.982,1.97,,,10,220,1.800,1.80
19-Jun-2015,61,900,1.972,1.96
22-Jun-2015,4,680,1.963,1.96,,,4,560,1.945,1.80
23-Jun-2015,13,600,1.950,1.95
23-Jun-2015,14,280,1.996,1.98
23-Jun-2015,65,1410,1.987,1.96
24-Jun-2015,21,425,1.998,1.99
24-Jun-2015,76,750,2.007,2.00
25-Jun-2015,14,1190,2.011,2.00
25-Jun-2015,70,645,1.989,1.98
26-Jun-2015,4,730,1.998,1.95
29-Jun-2015,14,1630,1.999,1.98
29-Jun-2015,73,400,1.941,1.94
30-Jun-2015,21,755,2.010,2.01
01-Jul-2015,26,1600,2.020,2.02,,,7,-400,2.000,2.00
01-Jul-2015,58,1404,1.982,1.98
01-Jul-2015,114,125,1.967,1.96
02-Jul-2015,28,2050,2.033,2.02
02-Jul-2015,75,350,1.983,1.98
03-Jul-2015,32,1549,2.032,2.02
06-Jul-2015,17,1215,2.029,2.02
07-Jul-2015,17,1335,2.042,2.04
08-Jul-2015,23,1300,2.054,2.05
09-Jul-2015,29,1396,2.062,2.05
10-Jul-2015,33,1980,2.071,2.06
13-Jul-2015,8,1585,2.067,2.06
13-Jul-2015,86,515,1.978,1.97
14-Jul-2015,22,2075,2.060,2.05
14-Jul-2015,99,306,1.980,1.98
15-Jul-2015,33,1990,2.050,2.04
15-Jul-2015,72,350,2.010,2.01
16-Jul-2015,35,1675,2.041,2.03
17-Jul-2015,24,1350,2.043,2.03
17-Jul-2015,25,220,2.060,2.06
20-Jul-2015,29,1105,2.032,2.03
21-Jul-2015,42,2316,2.029,2.02,,,8,370,1.800,1.80
22-Jul-2015,15,470,2.030,2.03
22-Jul-2015,47,1086,2.018,1.99
23-Jul-2015,35,1600,2.031,2.02
23-Jul-2015,76,858,1.994,1.99
24-Jul-2015,20,490,2.042,2.03
24-Jul-2015,21,1005,2.037,2.03
27-Jul-2015,39,1535,2.030,2.03
27-Jul-2015,86,345,2.004,1.98
28-Jul-2015,50,1647,2.014,1.99
29-Jul-2015,42,1455,2.008,2.00
30-Jul-2015,34,1280,2.018,2.01
30-Jul-2015,98,1337,1.977,1.97
31-Jul-2015,11,809,2.049,2.04
04-Aug-2015,9,450,2.040,2.04
04-Aug-2015,10,880,2.067,2.04
04-Aug-2015,65,100,2.034,2.01
05-Aug-2015,70,1306,2.049,2.04
06-Aug-2015,12,325,2.050,2.05
06-Aug-2015,13,650,2.060,2.06
06-Aug-2015,71,1341,2.037,2.02
07-Aug-2015,18,1645,2.051,2.04
07-Aug-2015,55,850,2.036,2.03
10-Aug-2015,11,990,2.060,2.06
10-Aug-2015,92,1395,2.005,1.99
11-Aug-2015,65,2000,2.034,2.02
12-Aug-2015,9,1000,2.032,2.02
12-Aug-2015,29,1580,2.030,2.01
12-Aug-2015,68,610,2.022,2.01
13-Aug-2015,43,1496,2.036,2.03,,,5,80,2.000,2.00
13-Aug-2015,,,,,,,11,120,2.000,2.00
14-Aug-2015,12,1714,2.045,2.03
14-Aug-2015,13,330,2.046,2.03
17-Aug-2015,11,1060,2.047,2.04
17-Aug-2015,14,760,2.044,2.04
18-Aug-2015,16,1655,2.053,2.04
19-Aug-2015,20,1805,2.056,2.05
19-Aug-2015,55,530,2.035,2.03
20-Aug-2015,13,760,2.058,2.05,,,5,290,1.903,1.80
20-Aug-2015,14,1290,2.051,2.05
20-Aug-2015,76,200,2.030,2.03
21-Aug-2015,17,1510,2.054,2.04
21-Aug-2015,42,875,2.036,2.03
24-Aug-2015,21,1812,2.050,2.04
25-Aug-2015,23,2325,2.042,2.04
25-Aug-2015,83,650,1.986,1.96
26-Aug-2015,13,500,2.040,2.04
26-Aug-2015,14,500,2.050,2.05
26-Aug-2015,37,600,2.022,2.02
26-Aug-2015,85,1298,1.963,1.95
27-Aug-2015,15,2240,2.042,2.04
28-Aug-2015,18,2275,2.039,2.03
28-Aug-2015,67,612,2.002,1.99
31-Aug-2015,10,520,2.057,2.05
01-Sep-2015,23,1815,2.043,2.04,,,3,250,1.800,1.80
01-Sep-2015,65,255,2.000,2.00
02-Sep-2015,27,1840,2.055,2.05
02-Sep-2015,77,300,2.010,2.01
03-Sep-2015,32,990,2.064,2.05
03-Sep-2015,62,1950,2.016,2.01
03-Sep-2015,91,611,1.982,1.97
04-Sep-2015,14,700,2.063,2.06
04-Sep-2015,17,775,2.060,2.06
07-Sep-2015,16,1505,2.074,2.07
08-Sep-2015,30,1675,2.074,2.07
09-Sep-2015,15,800,2.072,2.07
09-Sep-2015,16,600,2.072,2.07
09-Sep-2015,93,530,2.036,2.00
10-Sep-2015,26,1420,2.077,2.07
10-Sep-2015,68,637,2.036,2.03
11-Sep-2015,32,1319,2.074,2.07
11-Sep-2015,83,710,2.026,2.00
14-Sep-2015,17,1542,2.076,2.07
15-Sep-2015,38,2070,2.073,2.07
15-Sep-2015,114,671,1.990,1.98
16-Sep-2015,12,1200,2.083,2.08
16-Sep-2015,83,650,2.020,2.02
17-Sep-2015,13,1178,2.092,2.08
17-Sep-2015,111,548,2.004,1.98
18-Sep-2015,11,750,2.093,2.09
21-Sep-2015,9,1280,2.073,2.07
22-Sep-2015,9,550,2.080,2.08
22-Sep-2015,10,750,2.080,2.08
22-Sep-2015,84,675,2.003,1.99
23-Sep-2015,44,1500,2.064,2.03
23-Sep-2015,103,240,1.990,1.99
24-Sep-2015,27,1625,2.068,2.06,,,7,270,1.850,1.85
24-Sep-2015,78,876,2.001,2.00
25-Sep-2015,41,1636,2.064,2.06
25-Sep-2015,89,350,2.000,2.00
28-Sep-2015,9,1385,2.088,2.08
28-Sep-2015,72,48,2.020,2.02
29-Sep-2015,10,1255,2.085,2.08
29-Sep-2015,43,1195,2.047,2.04
30-Sep-2015,13,1350,2.110,2.10,,,6,350,1.937,1.80
30-Sep-2015,78,415,2.001,1.98,,,12,20,2.000,2.00
01-Oct-2015,8,600,2.105,2.09
01-Oct-2015,11,1350,2.092,2.09
01-Oct-2015,71,700,1.999,1.99
02-Oct-2015,38,950,2.063,2.06
02-Oct-2015,97,1500,2.013,1.97
06-Oct-2015,13,1445,2.082,2.08
06-Oct-2015,85,406,2.001,1.99
07-Oct-2015,40,1440,2.085,2.08
08-Oct-2015,12,1124,2.089,2.08
08-Oct-2015,77,884,2.022,2.00
09-Oct-2015,24,1345,2.095,2.09
09-Oct-2015,89,405,2.011,2.01
12-Oct-2015,15,1375,2.090,2.09
12-Oct-2015,16,550,2.090,2.09
12-Oct-2015,88,650,2.002,2.00
13-Oct-2015,30,1995,2.098,2.09
13-Oct-2015,91,300,2.015,2.01
14-Oct-2015,27,1503,2.112,2.10
15-Oct-2015,19,1841,2.113,2.11,,,7,-200,2.050,2.05
15-Oct-2015,82,100,2.010,2.01
16-Oct-2015,33,1527,2.130,2.10
19-Oct-2015,29,1435,2.110,2.10
19-Oct-2015,171,656,1.909,1.86
20-Oct-2015,38,1610,2.091,2.08,,,6,-400,2.000,2.00
20-Oct-2015,85,450,2.006,2.00
21-Oct-2015,9,1945,2.077,2.06,,,9,235,1.928,1.80
21-Oct-2015,23,1000,2.073,2.07,,,5,225,2.000,2.00
21-Oct-2015,78,347,2.006,2.00
21-Oct-2015,138,478,1.948,1.94
22-Oct-2015,28,1750,2.081,2.08
22-Oct-2015,84,710,2.008,2.00
23-Oct-2015,17,1905,2.077,1.99
23-Oct-2015,84,345,2.012,2.00
26-Oct-2015,46,1270,1.987,1.97,,,3,210,1.800,1.80
27-Oct-2015,41,1670,1.975,1.97
28-Oct-2015,16,1176,2.004,1.98
29-Oct-2015,36,1025,1.921,1.90,,,5,400,1.800,1.80
29-Oct-2015,74,450,1.930,1.93
30-Oct-2015,24,1050,1.931,1.93
30-Oct-2015,25,451,1.954,1.93
02-Nov-2015,29,1546,1.936,1.92
03-Nov-2015,29,840,1.930,1.93
03-Nov-2015,86,1520,1.894,1.88
04-Nov-2015,26,850,2.055,2.05
04-Nov-2015,65,734,2.035,2.00
05-Nov-2015,21,970,2.060,2.06
05-Nov-2015,89,677,2.013,2.00
06-Nov-2015,14,813,2.062,2.06
06-Nov-2015,82,520,2.014,2.01
09-Nov-2015,23,900,2.060,2.06
09-Nov-2015,70,830,2.030,2.03
10-Nov-2015,15,1615,2.064,2.06
10-Nov-2015,85,720,2.016,2.01
11-Nov-2015,21,1150,2.057,2.02
11-Nov-2015,85,900,2.017,2.01
12-Nov-2015,27,710,2.030,2.01
12-Nov-2015,88,1550,2.019,2.01
13-Nov-2015,33,1850,2.028,2.01
13-Nov-2015,63,450,2.029,2.02
16-Nov-2015,17,630,2.020,2.02
16-Nov-2015,57,845,2.025,2.02
17-Nov-2015,28,890,2.029,2.02
17-Nov-2015,50,305,2.040,2.04
18-Nov-2015,20,706,2.031,2.02
18-Nov-2015,47,925,2.038,2.03
19-Nov-2015,14,600,1.970,1.97
19-Nov-2015,15,400,1.985,1.97
19-Nov-2015,61,1080,2.037,2.02
19-Nov-2015,154,285,2.007,1.99
20-Nov-2015,20,1080,1.997,1.99,,,10,310,1.900,1.90
20-Nov-2015,47,1040,2.018,2.01
23-Nov-2015,21,895,2.009,2.00,,,3,-850,2.000,2.00
24-Nov-2015,24,1225,2.008,2.00,,,6,-160,2.100,2.10
24-Nov-2015,79,750,2.000,1.99
25-Nov-2015,28,755,1.990,1.97
25-Nov-2015,83,1600,1.996,1.98
26-Nov-2015,12,1380,2.000,2.00
26-Nov-2015,70,310,1.993,1.99
27-Nov-2015,32,1140,1.999,1.99
27-Nov-2015,83,746,2.000,2.00
30-Nov-2015,9,300,2.030,2.03,,,3,200,2.000,2.00
30-Nov-2015,10,400,2.030,2.03
30-Nov-2015,60,840,2.010,2.01
01-Dec-2015,14,1417,2.032,2.03
01-Dec-2015,44,540,2.024,2.02
02-Dec-2015,15,1312,2.032,2.03
02-Dec-2015,41,1185,2.031,2.03
03-Dec-2015,8,700,2.033,2.03
03-Dec-2015,11,525,2.030,2.03
03-Dec-2015,36,688,2.041,2.04
04-Dec-2015,20,1417,2.041,2.03
04-Dec-2015,38,550,2.046,2.04
07-Dec-2015,14,1055,2.038,2.03,,,3,250,2.000,2.00
07-Dec-2015,66,901,2.044,2.04
08-Dec-2015,15,810,2.050,2.05
08-Dec-2015,57,430,2.042,2.04
09-Dec-2015,12,1330,2.065,2.05
09-Dec-2015,85,176,2.050,2.05
10-Dec-2015,20,900,2.060,2.06
10-Dec-2015,77,350,2.070,2.07
11-Dec-2015,20,1260,2.070,2.06
11-Dec-2015,77,825,2.096,2.09
14-Dec-2015,10,500,2.090,2.09
14-Dec-2015,85,1575,2.093,2.09
15-Dec-2015,9,725,2.080,2.08
15-Dec-2015,31,1080,2.101,2.10
15-Dec-2015,72,655,2.104,2.10
16-Dec-2015,14,500,2.090,2.09
16-Dec-2015,42,1235,2.107,2.10
16-Dec-2015,91,485,2.120,2.12
17-Dec-2015,12,150,2.113,2.10,,,5,-250,2.100,2.10
17-Dec-2015,13,800,2.090,2.09
17-Dec-2015,50,390,2.120,2.11
18-Dec-2015,18,1195,2.138,2.11,,,4,-220,2.000,2.00
18-Dec-2015,88,460,2.170,2.17
21-Dec-2015,17,885,2.127,2.12
21-Dec-2015,80,1848,2.150,2.06
22-Dec-2015,9,450,2.072,2.04,,,7,-280,2.004,2.03
22-Dec-2015,84,1331,2.079,2.05
23-Dec-2015,6,263,2.089,2.06
24-Dec-2015,11,1200,2.088,2.07
24-Dec-2015,70,1315,2.070,2.04
29-Dec-2015,7,1095,2.104,2.08
30-Dec-2015,14,1435,2.086,2.06
30-Dec-2015,49,820,2.083,2.06
31-Dec-2015,11,625,2.099,2.09
31-Dec-2015,84,400,2.075,2.06
31-Dec-2015,167,2150,2.188,2.10
04-Jan-2016,10,1050,2.119,2.09
04-Jan-2016,36,250,2.086,2.08
05-Jan-2016,20,785,2.125,2.12
05-Jan-2016,41,460,2.099,2.09
06-Jan-2016,9,900,2.141,2.09
06-Jan-2016,51,534,2.115,2.11
07-Jan-2016,14,1278,2.116,2.10
07-Jan-2016,33,810,2.113,2.11
08-Jan-2016,11,400,2.108,2.10
08-Jan-2016,25,747,2.121,2.10
11-Jan-2016,18,765,2.100,2.07
11-Jan-2016,46,799,2.104,2.09
12-Jan-2016,13,600,2.103,2.10
12-Jan-2016,55,645,2.103,2.09
13-Jan-2016,14,610,2.105,2.10
13-Jan-2016,30,400,2.110,2.10
14-Jan-2016,22,950,2.116,2.10
14-Jan-2016,50,717,2.089,2.08
15-Jan-2016,5,760,2.082,2.03
15-Jan-2016,26,959,2.104,2.09
18-Jan-2016,22,365,2.100,2.10
18-Jan-2016,53,796,2.097,2.08
19-Jan-2016,13,695,2.117,2.10
20-Jan-2016,20,1120,2.101,2.09
20-Jan-2016,86,450,2.184,2.14
21-Jan-2016,25,455,2.104,2.10
21-Jan-2016,53,725,2.096,2.09
22-Jan-2016,13,1240,2.085,2.08
22-Jan-2016,35,255,2.100,2.08
22-Jan-2016,90,1665,2.121,2.05
25-Jan-2016,8,240,2.107,2.09
25-Jan-2016,9,610,2.103,2.09
27-Jan-2016,19,690,2.083,2.08
27-Jan-2016,36,780,2.086,2.07
27-Jan-2016,57,744,2.069,2.05
28-Jan-2016,14,869,2.089,2.08
28-Jan-2016,68,1100,2.071,2.07
28-Jan-2016,161,730,2.136,2.03
29-Jan-2016,38,790,2.126,2.10
29-Jan-2016,61,510,2.075,2.07
01-Feb-2016,17,705,2.100,2.10
01-Feb-2016,66,1100,2.097,2.08
02-Feb-2016,14,1020,2.110,2.11
02-Feb-2016,51,320,2.100,2.10
03-Feb-2016,22,690,2.120,2.12
03-Feb-2016,56,850,2.120,2.11
04-Feb-2016,18,1460,2.120,2.12
