Series ID,DMACN,DMATD,DMAM1N,DMAODCD,DMANTD,DMAM3N,DMANBPA,DMABMN,DMACS,DMAM1S,DMAM3S,DMABMS,DMAMMB,DMAMOAFI
30/06/1983,6.1,,18.8,,,85.1,43.8,128.9,6.1,19.1,85.7,129.8,9.1
31/07/1983,6.2,,18.9,,,86.2,44.0,130.1,6.2,19.2,86.5,130.7,9.2
31/08/1983,6.3,,18.9,,,86.8,44.5,131.3,6.3,19.4,87.4,132.1,9.3
30/09/1983,6.4,,19.2,,,88.1,44.6,132.7,6.4,19.6,88.3,133.1,9.3
31/10/1983,6.4,,19.5,,,89.0,44.4,133.4,6.4,19.7,89.1,133.2,9.5
30/11/1983,6.5,,19.9,,,90.1,45.0,135.1,6.5,20.0,90.1,134.6,9.5
31/12/1983,6.9,,21.8,,,92.6,45.7,138.3,6.6,20.9,91.3,137.1,10.3
31/01/1984,6.7,,21.3,,,93.2,46.3,139.5,6.6,20.7,92.4,138.5,9.9
29/02/1984,6.6,,21.3,,,94.3,46.4,140.6,6.7,20.9,93.7,139.9,9.8
31/03/1984,6.7,,20.9,,,94.8,47.4,142.2,6.8,20.5,94.5,142.0,9.8
30/04/1984,7.0,,21.0,,,94.6,48.5,143.2,6.9,20.8,94.9,143.6,10.2
31/05/1984,6.9,,20.4,,,94.6,48.5,143.1,6.9,20.9,95.6,144.1,10.2
30/06/1984,7.0,,20.8,3.9,,95.8,49.5,145.2,7.0,21.0,96.4,146.1,10.2,2.8
31/07/1984,7.1,,21.0,4.1,,97.4,48.4,145.7,7.1,21.4,97.6,146.2,10.3,3.1
31/08/1984,7.2,,20.9,4.3,,98.5,48.6,147.0,7.2,21.4,99.0,147.7,10.5,3.4
30/09/1984,7.3,,21.2,4.3,,99.9,48.9,148.8,7.3,21.6,100.0,149.1,10.6,3.6
31/10/1984,7.3,,21.6,4.0,,101.0,50.0,151.0,7.4,21.7,101.1,150.6,10.7,3.5
30/11/1984,7.5,,21.9,4.2,,102.7,50.8,153.5,7.5,22.0,102.7,152.9,10.9,3.3
31/12/1984,7.9,,23.3,4.1,,105.4,50.3,155.7,7.6,22.3,104.1,154.5,11.5,3.3
31/01/1985,7.7,,23.1,4.6,,106.7,50.5,157.2,7.7,22.5,106.0,156.4,11.4,3.6
28/02/1985,7.7,,23.2,4.8,,107.8,50.8,158.6,7.8,22.9,107.3,157.9,11.3,4.1
31/03/1985,7.8,,23.3,4.7,,108.9,50.3,159.3,7.8,23.0,108.7,159.1,11.4,4.5
30/04/1985,8.0,,23.8,4.9,,109.6,50.9,160.5,8.0,23.6,109.9,161.2,11.7,4.9
31/05/1985,7.9,,23.2,5.4,,110.4,51.8,162.1,8.0,23.7,111.4,163.2,11.7,5.3
30/06/1985,8.0,,23.6,5.7,,110.9,53.1,164.0,8.1,23.9,111.5,164.8,11.8,5.8
31/07/1985,8.1,,23.1,6.8,,114.4,52.8,167.2,8.1,23.5,114.4,167.6,11.9,5.5
31/08/1985,8.1,,23.2,6.9,,115.2,54.1,169.4,8.2,23.7,115.7,170.0,12.0,5.7
30/09/1985,8.2,,23.5,7.3,,117.0,55.8,172.8,8.2,24.0,117.2,173.1,12.1,6.2
31/10/1985,8.2,,24.4,6.5,,117.9,57.9,175.8,8.3,24.4,117.9,175.2,12.2,6.6
30/11/1985,8.3,,24.2,6.3,,118.9,58.9,177.8,8.3,24.2,118.9,177.0,12.3,6.8
31/12/1985,8.6,,24.9,6.5,,120.7,58.8,179.4,8.3,23.9,119.3,178.1,12.9,7.1
31/01/1986,8.5,,24.2,6.2,,120.4,59.1,179.5,8.4,23.7,119.6,178.7,12.7,7.4
28/02/1986,8.4,,24.0,6.1,,120.3,60.7,181.0,8.5,23.8,119.8,180.4,12.5,8.1
31/03/1986,8.5,,24.6,6.0,,121.7,62.1,183.8,8.5,24.3,121.5,183.7,12.7,8.3
30/04/1986,8.5,,24.8,6.5,,123.2,63.5,186.7,8.6,24.6,123.9,187.9,12.8,8.9
31/05/1986,8.6,,24.3,6.5,,123.7,64.7,188.4,8.7,24.8,124.9,189.7,12.9,9.3
30/06/1986,8.7,,25.2,6.0,,125.0,66.0,191.0,8.8,25.5,125.5,191.7,13.0,10.1
