date,cb_score_lw,cb_regime,fi_score_lw,fi_regime,general
2026-02-25,1.26,INJECTION,0.86,NEUTRAL,NEUTRAL_PARTIAL
2026-03-04,0.29,INJECTION,-0.56,NEUTRAL,NEUTRAL_PARTIAL
2026-03-11,-1.0,NEUTRAL,0.54,NEUTRAL,NEUTRAL_PARTIAL
2026-03-18,-0.9,DRAIN,0.5,NEUTRAL,NEUTRAL_PARTIAL
2026-03-25,1.33,NEUTRAL,-0.42,NEUTRAL,NEUTRAL_PARTIAL
2026-04-01,0.04,INJECTION,2.0,INJECTION,LIQUIDITY_INJECTION
2026-04-08,-1.0,NEUTRAL,-0.16,INJECTION,NEUTRAL_PARTIAL
2026-04-15,-0.02,NEUTRAL,-0.54,NEUTRAL,NEUTRAL_PARTIAL
2026-04-22,-1.0,NEUTRAL,-1.2,DRAIN,NEUTRAL_PARTIAL
2026-04-29,1.33,NEUTRAL,-0.77,DRAIN,NEUTRAL_PARTIAL
2026-05-06,-1.0,NEUTRAL,-0.85,DRAIN,NEUTRAL_PARTIAL
2026-05-13,1.45,NEUTRAL,0.02,DRAIN,NEUTRAL_PARTIAL
2026-05-20,-0.78,NEUTRAL,-0.2,NEUTRAL,NEUTRAL_PARTIAL
2026-05-27,0.0,NEUTRAL,2.0,INJECTION,NEUTRAL_PARTIAL
2026-06-03,-0.94,NEUTRAL,-1.4,INJECTION,NEUTRAL_PARTIAL
2026-06-10,0.15,NEUTRAL,0.12,NEUTRAL,NEUTRAL_PARTIAL
2026-06-17,1.63,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2026-06-24,-1.0,INJECTION,0.16,NEUTRAL,NEUTRAL_PARTIAL
2026-07-01,1.33,INJECTION,-0.53,NEUTRAL,NEUTRAL_PARTIAL
2026-07-08,-0.94,INJECTION,0.51,NEUTRAL,NEUTRAL_PARTIAL
2026-07-15,1.33,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2026-07-22,-1.0,INJECTION,-1.47,DRAIN,NEUTRAL_CONFLICT
2026-07-29,0.39,NEUTRAL,0.76,DRAIN,NEUTRAL_PARTIAL
2026-08-05,1.25,INJECTION,-0.26,NEUTRAL,NEUTRAL_PARTIAL
2026-08-12,0.18,INJECTION,0.72,NEUTRAL,NEUTRAL_PARTIAL
2026-08-19,0.04,INJECTION,0.93,INJECTION,LIQUIDITY_INJECTION
2026-08-26,0.36,INJECTION,0.32,INJECTION,LIQUIDITY_INJECTION
2026-09-02,-1.0,NEUTRAL,2.0,INJECTION,NEUTRAL_PARTIAL
