date,tender,maturity,coupon,offered,allotted,bids,coverage,wa_yield,low_yield,high_yield,highest_bid_yield,tail_bp
2022-03-10,09/22,2022-07-22,,1000000000.0,1000000000.0,2640000000.0,2.64,0.169625,0.15,0.19,0.27,2.04
2022-03-17,10/22,2022-07-08,,1000000000.0,1000000000.0,5150000000.0,5.15,0.1455,0.1,0.155,0.26,0.95
2022-03-17,10/22,2022-05-27,,1500000000.0,1500000000.0,7756000000.0,5.1706,0.0862733333333333,0.05,0.09,0.25,0.37
2022-03-24,11/22,2022-08-12,,1000000000.0,1000000000.0,4480000000.0,4.48,0.2555,0.23,0.27,0.45,1.45
2022-03-24,11/22,2022-06-10,,1500000000.0,1500000000.0,8212000000.0,5.4746,0.0825733333333333,0.05,0.09,0.25,0.74
2022-03-31,12/22,2022-06-24,,1000000000.0,1000000000.0,6847000000.0,6.847,0.11,0.1,0.13,0.3,2.0
2022-03-31,12/22,2022-08-12,,1000000000.0,1000000000.0,4965000000.0,4.965,0.2823,0.27,0.285,0.5,0.27
2022-04-07,13/22,2022-07-08,,1000000000.0,1000000000.0,4520000000.0,4.52,0.21275,0.2,0.215,0.46,0.23
2022-04-07,13/22,2022-08-12,,1000000000.0,1000000000.0,3225000000.0,3.225,0.34345,0.32,0.345,0.56,0.15
2022-04-14,14/22,2022-07-22,,1000000000.0,1000000000.0,5125000000.0,5.125,0.25825,0.23,0.275,0.455,1.68
2022-04-14,14/22,2022-08-12,,500000000.0,500000000.0,3240000000.0,6.48,0.3517,0.33,0.365,0.51,1.33
2022-04-21,15/22,2022-07-22,,1000000000.0,1000000000.0,5557000000.0,5.557,0.2758,0.24,0.3,0.46,2.42
2022-04-21,15/22,2022-08-12,,500000000.0,500000000.0,3200000000.0,6.4,0.3349,0.32,0.4,0.53,6.51
2022-04-28,16/22,2022-07-22,,500000000.0,500000000.0,3000000000.0,6.0,0.54,0.54,0.54,0.75,0.0
2022-04-28,16/22,2022-08-12,,500000000.0,500000000.0,2420000000.0,4.84,0.6596,0.65,0.66,0.95,0.04
2022-05-12,17/22,2022-07-22,,1500000000.0,1500000000.0,5560000000.0,3.7066,0.59855,0.55,0.62,0.86,2.14
2022-05-19,18/22,2022-08-12,,1000000000.0,1000000000.0,5515000000.0,5.515,0.73982,0.6,0.76,0.95,2.02
2022-05-19,18/22,2022-08-26,,500000000.0,500000000.0,2970000000.0,5.94,0.846,0.79,0.855,1.05,0.9
2022-05-26,19/22,2022-08-26,,1000000000.0,1000000000.0,5377000000.0,5.377,0.856845,0.805,0.86,1.12,0.32
2022-05-26,19/22,2022-09-23,,500000000.0,500000000.0,3125000000.0,6.25,1.00475,0.965,1.01,1.37,0.52
2022-06-02,20/22,2022-07-08,,1000000000.0,1000000000.0,2880000000.0,2.88,0.63255,0.54,0.67,1.01,3.75
2022-06-02,20/22,2022-08-26,,1000000000.0,1000000000.0,2170000000.0,2.17,0.9722,0.955,0.985,1.31,1.28
2022-06-09,21/22,2022-08-26,,1500000000.0,1500000000.0,5120000000.0,3.4133,1.20893333333333,1.175,1.225,1.62,1.61
2022-06-09,21/22,2022-09-23,,1000000000.0,1000000000.0,4730000000.0,4.73,1.3955,1.39,1.4,1.82,0.45
2022-06-16,22/22,2022-08-26,,1000000000.0,1000000000.0,3575000000.0,3.575,1.40615,1.4,1.415,1.97,0.89
2022-06-16,22/22,2022-09-23,,1000000000.0,1000000000.0,3690000000.0,3.69,1.632475,1.59,1.64,2.17,0.75
2022-06-23,23/22,2022-08-26,,500000000.0,500000000.0,2050000000.0,4.1,1.3545,1.31,1.38,1.75,2.55
2022-06-23,23/22,2022-10-07,,1500000000.0,1500000000.0,4425000000.0,2.95,1.63166666666667,1.58,1.65,2.05,1.83
2022-06-30,24/22,2022-09-09,,1000000000.0,1000000000.0,3500000000.0,3.5,1.47,1.47,1.47,1.94,0.0
2022-06-30,24/22,2022-10-07,,1500000000.0,1500000000.0,4705000000.0,3.1366,1.655,1.655,1.655,1.99,0.0
2022-07-07,25/22,2022-10-07,,1500000000.0,1500000000.0,5140000000.0,3.4266,1.75066666666667,1.725,1.755,2.07,0.43
2022-07-07,25/22,2022-11-25,,1000000000.0,1000000000.0,4800000000.0,4.8,2.021625,1.96,2.025,2.37,0.34
2022-07-14,26/22,2022-09-09,,1000000000.0,1000000000.0,4506000000.0,4.506,1.65702,1.61,1.69,2.28,3.3
2022-07-14,26/22,2022-10-21,,1000000000.0,1000000000.0,4345000000.0,4.345,1.96745,1.85,1.99,2.48,2.26
2022-07-14,26/22,2022-11-25,,500000000.0,500000000.0,2835000000.0,5.67,2.1429,2.06,2.19,2.63,4.71
2022-07-21,27/22,2022-09-09,,1000000000.0,1000000000.0,5965000000.0,5.965,1.74075,1.62,1.77,2.09,2.92
2022-07-21,27/22,2022-10-21,,1000000000.0,1000000000.0,5320000000.0,5.32,2.11435,2.04,2.12,2.44,0.57
2022-07-21,27/22,2022-11-25,,500000000.0,500000000.0,2624000000.0,5.248,2.38087,2.325,2.39,2.72,0.91
2022-07-28,28/22,2022-09-09,,1000000000.0,1000000000.0,4955000000.0,4.955,1.745,1.69,1.77,1.9,2.5
2022-07-28,28/22,2022-11-11,,1000000000.0,1000000000.0,4401000000.0,4.401,2.1573,2.145,2.16,2.32,0.27
2022-08-04,29/22,2022-11-11,,1000000000.0,1000000000.0,4810000000.0,4.81,2.180175,2.15,2.195,2.42,1.48
2022-08-04,29/22,2022-12-16,,1000000000.0,1000000000.0,4280000000.0,4.28,2.37775,2.33,2.385,2.57,0.72
2022-08-11,30/22,2022-11-11,,1000000000.0,1000000000.0,6220000000.0,6.22,2.265325,2.15,2.285,2.39,1.97
2022-08-11,30/22,2022-12-16,,1000000000.0,1000000000.0,5480000000.0,5.48,2.47945,2.33,2.51,2.55,3.05
2022-08-18,31/22,2022-10-21,,1000000000.0,1000000000.0,4605000000.0,4.605,2.13775,2.03,2.14,2.35,0.23
2022-08-18,31/22,2022-11-25,,1000000000.0,1000000000.0,4310000000.0,4.31,2.3797,2.35,2.38,2.48,0.03
2022-08-18,31/22,2023-01-27,,500000000.0,500000000.0,2250000000.0,4.5,2.6995,2.67,2.71,2.85,1.05
2022-08-25,32/22,2022-10-21,,1000000000.0,1000000000.0,4908000000.0,4.908,2.233765,2.17,2.25,2.385,1.62
2022-08-25,32/22,2022-11-25,,1000000000.0,1000000000.0,4225000000.0,4.225,2.44214,2.4,2.46,2.63,1.79
2022-08-25,32/22,2023-01-27,,500000000.0,500000000.0,2922000000.0,5.844,2.76245,2.72,2.775,2.88,1.26
2022-09-01,33/22,2022-11-11,,1000000000.0,1000000000.0,5280000000.0,5.28,2.3825,2.38,2.385,2.56,0.25
2022-09-01,33/22,2022-12-16,,500000000.0,500000000.0,3448000000.0,6.896,2.62142,2.61,2.625,2.745,0.36
2022-09-01,33/22,2023-02-10,,500000000.0,500000000.0,2375000000.0,4.75,2.88805,2.88,2.89,3.01,0.2
2022-09-08,34/22,2022-11-11,,500000000.0,500000000.0,3630000000.0,7.26,2.395,2.39,2.4,3.04,0.5
2022-09-08,34/22,2023-01-27,,1000000000.0,1000000000.0,5096000000.0,5.096,2.84354,2.81,2.865,3.19,2.15
2022-09-08,34/22,2023-02-10,,500000000.0,500000000.0,3030000000.0,6.06,2.8679,2.85,2.87,3.24,0.21
2022-09-15,35/22,2023-01-27,,1000000000.0,1000000000.0,4840000000.0,4.84,2.96522,2.93,2.97,3.11,0.48
2022-09-15,35/22,2023-02-24,,500000000.0,500000000.0,3110000000.0,6.22,3.0447,3.02,3.055,3.18,1.03
2022-09-29,36/22,2022-11-25,,500000000.0,500000000.0,2570000000.0,5.14,2.8219,2.77,2.83,2.96,0.81
2022-09-29,36/22,2023-01-27,,1500000000.0,1500000000.0,3115000000.0,2.0766,3.10933333333333,3.085,3.15,3.205,4.07
2022-09-29,36/22,2023-03-10,,500000000.0,500000000.0,1903000000.0,3.806,3.218,3.2,3.22,3.325,0.2
2022-10-06,37/22,2022-12-16,,500000000.0,500000000.0,3420000000.0,6.84,2.645,2.64,2.65,2.95,0.5
2022-10-06,37/22,2023-02-10,,1500000000.0,1500000000.0,3050000000.0,2.0333,2.86116666666667,2.82,2.875,3.08,1.38
2022-10-06,37/22,2023-03-10,,1000000000.0,1000000000.0,2255000000.0,2.255,2.93105,2.83,2.94,3.12,0.9
2022-10-13,38/22,2023-01-27,,500000000.0,500000000.0,2984000000.0,5.968,2.82164,2.75,2.84,3.05,1.84
2022-10-13,38/22,2023-02-10,,1000000000.0,1000000000.0,4830000000.0,4.83,2.854875,2.8,2.86,3.05,0.51
2022-10-13,38/22,2023-03-24,,500000000.0,500000000.0,2655000000.0,5.31,2.9628,2.94,2.97,3.2,0.72
2022-10-20,39/22,2023-01-27,,500000000.0,500000000.0,2138000000.0,4.276,2.91172,2.8,2.94,3.15,2.83
2022-10-20,39/22,2023-02-10,,1000000000.0,1000000000.0,4170000000.0,4.17,2.95275,2.85,2.97,3.15,1.73
2022-10-20,39/22,2023-03-24,,500000000.0,500000000.0,2625000000.0,5.25,3.0838,3.025,3.1,3.3,1.62
2022-10-27,40/22,2023-04-14,,500000000.0,500000000.0,2265000000.0,4.53,3.209,3.195,3.21,3.315,0.1
2022-10-27,40/22,2023-02-10,,1000000000.0,1000000000.0,4728000000.0,4.728,3.0008,2.96,3.02,3.125,1.92
2022-10-27,40/22,2023-02-24,,500000000.0,500000000.0,2535000000.0,5.07,3.0588,3.04,3.06,3.15,0.12
2022-11-03,41/22,2023-04-14,,500000000.0,500000000.0,1335000000.0,2.67,3.18675,3.17,3.19,3.45,0.32
2022-11-03,41/22,2023-02-10,,1000000000.0,1000000000.0,2790000000.0,2.79,2.9861,2.975,2.99,3.25,0.39
2022-11-03,41/22,2023-02-24,,500000000.0,500000000.0,1630000000.0,3.26,3.03335,3.03,3.035,3.25,0.17
2022-11-10,42/22,2023-05-12,,500000000.0,500000000.0,2450000000.0,4.9,3.2466,3.23,3.25,3.4,0.34
2022-11-10,42/22,2023-02-24,,1000000000.0,1000000000.0,3776000000.0,3.776,3.01013,2.96,3.03,3.22,1.99
2022-11-10,42/22,2023-03-24,,500000000.0,500000000.0,1980000000.0,3.96,3.09535,3.06,3.11,3.3,1.47
2022-11-17,43/22,2023-05-12,,500000000.0,500000000.0,2950000000.0,5.9,3.20565,3.19,3.21,3.4,0.44
2022-11-17,43/22,2023-02-24,,1000000000.0,1000000000.0,2595000000.0,2.595,3.01485,2.98,3.02,3.25,0.51
2022-11-17,43/22,2023-03-10,,1000000000.0,1000000000.0,2570000000.0,2.57,3.0487,3.03,3.055,3.28,0.63
2022-11-24,44/22,2023-05-26,,1000000000.0,1000000000.0,3210000000.0,3.21,3.2949,3.23,3.315,3.46,2.01
2022-11-24,44/22,2023-02-24,,500000000.0,500000000.0,2540000000.0,5.08,3.0179,2.99,3.04,3.15,2.21
2022-11-24,44/22,2023-03-10,,1000000000.0,1000000000.0,3856000000.0,3.856,3.06556,3.02,3.095,3.19,2.94
2022-12-01,45/22,2023-05-26,,500000000.0,500000000.0,2985000000.0,5.97,3.196,3.18,3.2,3.4,0.4
2022-12-01,45/22,2023-03-10,,1000000000.0,1000000000.0,5192000000.0,5.192,3.041175,3.02,3.05,3.25,0.88
2022-12-01,45/22,2023-03-24,,1000000000.0,1000000000.0,4400000000.0,4.4,3.06525,3.06,3.07,3.3,0.48
2022-12-08,46/22,2023-03-24,,1000000000.0,1000000000.0,5182000000.0,5.182,3.09785,3.06,3.12,3.3,2.21
2022-12-08,46/22,2023-05-12,,1000000000.0,1000000000.0,3845000000.0,3.845,3.22345,3.18,3.23,3.4,0.65
2023-01-12,01/23,2023-03-24,,1000000000.0,1000000000.0,5090000000.0,5.09,3.19,3.16,3.21,3.35,2.0
2023-01-12,01/23,2023-05-26,,1000000000.0,1000000000.0,4040000000.0,4.04,3.3575,3.29,3.37,3.55,1.25
2023-01-12,01/23,2023-06-09,,1000000000.0,1000000000.0,3685000000.0,3.685,3.40035,3.395,3.41,3.6,0.97
2023-01-19,02/23,2023-03-24,,1000000000.0,1000000000.0,4733000000.0,4.733,3.1966,3.17,3.22,3.34,2.34
2023-01-19,02/23,2023-05-26,,1000000000.0,1000000000.0,4155000000.0,4.155,3.3349,3.32,3.35,3.49,1.51
2023-01-19,02/23,2023-06-23,,1000000000.0,1000000000.0,3234000000.0,3.234,3.39886,3.39,3.42,3.55,2.11
2023-02-02,03/23,2023-05-12,,1000000000.0,1000000000.0,6480000000.0,6.48,3.3682,3.3,3.4,3.6,3.18
2023-02-02,03/23,2023-06-09,,1000000000.0,1000000000.0,4695000000.0,4.695,3.4578,3.3,3.475,3.65,1.72
2023-02-02,03/23,2023-07-07,,500000000.0,500000000.0,2650000000.0,5.3,3.513,3.495,3.52,3.7,0.7
2023-02-09,04/23,2023-05-12,,500000000.0,500000000.0,4856000000.0,9.712,3.453,3.45,3.46,3.75,0.7
2023-02-09,04/23,2023-06-09,,1000000000.0,1000000000.0,5646000000.0,5.646,3.5868,3.54,3.59,3.8,0.32
2023-02-09,04/23,2023-07-07,,500000000.0,500000000.0,3890000000.0,7.78,3.637,3.62,3.65,3.85,1.3
2023-02-16,05/23,2023-05-26,,500000000.0,500000000.0,4335000000.0,8.67,3.547,3.52,3.55,3.8,0.3
2023-02-16,05/23,2023-06-23,,1000000000.0,1000000000.0,5900000000.0,5.9,3.666975,3.63,3.69,3.85,2.3
2023-02-16,05/23,2023-08-11,,500000000.0,500000000.0,3250000000.0,6.5,3.799,3.78,3.81,4.0,1.1
2023-02-23,06/23,2023-05-26,,1000000000.0,1000000000.0,5001000000.0,5.001,3.573835,3.53,3.645,3.8,7.12
2023-02-23,06/23,2023-07-21,,1000000000.0,1000000000.0,5375000000.0,5.375,3.7634,3.73,3.78,3.915,1.66
2023-02-23,06/23,2023-08-11,,500000000.0,500000000.0,2931000000.0,5.862,3.84436,3.8,3.87,3.95,2.56
2023-03-02,07/23,2023-05-26,,1000000000.0,1000000000.0,5279000000.0,5.279,3.63721,3.53,3.67,3.88,3.28
2023-03-02,07/23,2023-07-21,,1000000000.0,1000000000.0,4682000000.0,4.682,3.80241,3.77,3.84,4.04,3.76
2023-03-02,07/23,2023-08-11,,1000000000.0,1000000000.0,4068000000.0,4.068,3.86953,3.81,3.9,4.07,3.05
2023-03-09,08/23,2023-05-26,,1000000000.0,1000000000.0,6910000000.0,6.91,3.66864,3.62,3.68,3.87,1.14
2023-03-09,08/23,2023-07-21,,1000000000.0,1000000000.0,5758000000.0,5.758,3.76794,3.74,3.78,3.95,1.21
2023-03-09,08/23,2023-09-08,,1000000000.0,1000000000.0,6177000000.0,6.177,3.8715,3.85,3.88,4.03,0.85
2023-03-16,09/23,2023-05-26,,1000000000.0,1000000000.0,6346000000.0,6.346,3.54644,3.5,3.56,3.815,1.36
2023-03-16,09/23,2023-07-21,,1000000000.0,1000000000.0,4550000000.0,4.55,3.55225,3.45,3.595,3.83,4.28
2023-03-16,09/23,2023-09-08,,500000000.0,500000000.0,2231000000.0,4.462,3.52,3.5,3.545,3.775,2.5
2023-03-23,10/23,2023-06-09,,1000000000.0,1000000000.0,8048000000.0,8.048,3.5465,3.53,3.55,3.705,0.35
2023-03-23,10/23,2023-08-11,,1000000000.0,1000000000.0,5465000000.0,5.465,3.5524,3.515,3.575,3.68,2.26
2023-03-23,10/23,2023-09-08,,500000000.0,500000000.0,2896000000.0,5.792,3.53728,3.47,3.58,3.655,4.27
2023-03-30,11/23,2023-06-09,,1000000000.0,1000000000.0,6090000000.0,6.09,3.6072,3.54,3.64,3.715,3.28
2023-03-30,11/23,2023-07-07,,1000000000.0,1000000000.0,5735000000.0,5.735,3.61455,3.5,3.64,3.72,2.55
2023-03-30,11/23,2023-09-08,,500000000.0,500000000.0,3445000000.0,6.89,3.61925,3.6,3.63,3.71,1.07
2023-04-06,12/23,2023-06-09,,1000000000.0,1000000000.0,5700000000.0,5.7,3.5929,3.54,3.61,3.72,1.71
2023-04-06,12/23,2023-07-07,,500000000.0,500000000.0,2590000000.0,5.18,3.6052,3.57,3.62,3.69,1.48
2023-04-06,12/23,2023-08-25,,500000000.0,500000000.0,2940000000.0,5.88,3.6129,3.59,3.62,3.74,0.71
2023-04-13,13/23,2023-06-09,,1000000000.0,1000000000.0,5800000000.0,5.8,3.60935,3.56,3.62,3.74,1.07
2023-04-13,13/23,2023-08-25,,1000000000.0,1000000000.0,5550000000.0,5.55,3.636,3.61,3.64,3.79,0.4
2023-04-13,13/23,2023-09-08,,500000000.0,500000000.0,3210000000.0,6.42,3.6416,3.62,3.65,3.84,0.84
2023-04-20,14/23,2023-06-23,,1000000000.0,1000000000.0,6195000000.0,6.195,3.63697,3.58,3.67,3.78,3.3
2023-04-20,14/23,2023-08-25,,500000000.0,500000000.0,4172000000.0,8.344,3.68958,3.66,3.7,3.84,1.04
2023-04-27,15/23,2023-06-23,,1000000000.0,1000000000.0,4833000000.0,4.833,3.59036,3.565,3.61,3.74,1.96
2023-04-27,15/23,2023-09-08,,500000000.0,500000000.0,2795000000.0,5.59,3.6053,3.595,3.62,3.79,1.47
2023-05-04,16/23,2023-07-21,,1000000000.0,1000000000.0,5280000000.0,5.28,3.798725,3.79,3.82,3.98,2.13
2023-05-04,16/23,2023-09-22,,500000000.0,500000000.0,3375000000.0,6.75,3.84875,3.835,3.86,4.0,1.12
2023-05-11,17/23,2023-08-25,,1000000000.0,1000000000.0,6502000000.0,6.502,3.82807,3.8,3.85,3.96,2.19
2023-05-18,18/23,2023-09-22,,1000000000.0,1000000000.0,6316000000.0,6.316,3.90742,3.81,3.92,4.05,1.26
2023-05-25,19/23,2023-08-11,,1000000000.0,1000000000.0,7023000000.0,7.023,3.778125,3.76,3.835,4.05,5.69
2023-06-01,20/23,2023-09-08,,1000000000.0,1000000000.0,5684000000.0,5.684,3.95596,3.77,3.985,4.2,2.9
2023-06-08,21/23,2023-08-25,,1000000000.0,1000000000.0,6919000000.0,6.919,4.08144,4.05,4.11,4.4,2.86
2023-06-15,22/23,2023-08-25,,500000000.0,500000000.0,4125000000.0,8.25,4.1165,4.09,4.13,4.4,1.35
2023-06-15,22/23,2023-09-22,,1000000000.0,1000000000.0,6166000000.0,6.166,4.22339,4.19,4.24,4.45,1.66
2023-06-22,23/23,2023-09-08,,1000000000.0,1000000000.0,6690000000.0,6.69,4.1917,4.15,4.23,4.45,3.83
2023-06-22,23/23,2023-10-13,,1000000000.0,1000000000.0,7346000000.0,7.346,4.256195,4.22,4.285,4.52,2.88
2023-06-29,24/23,2023-09-22,,500000000.0,500000000.0,3075000000.0,6.15,4.23255,4.185,4.25,4.43,1.75
2023-06-29,24/23,2023-10-13,,1000000000.0,1000000000.0,2767000000.0,2.767,4.24508,4.205,4.29,4.45,4.49
2023-07-06,25/23,2023-10-13,,1000000000.0,1000000000.0,5545000000.0,5.545,4.20981,4.17,4.25,4.43,4.02
2023-07-06,25/23,2023-10-27,,1000000000.0,1000000000.0,5666000000.0,5.666,4.22162,4.2,4.25,4.45,2.84
2023-07-13,26/23,2023-10-13,,1000000000.0,1000000000.0,4750000000.0,4.75,4.198475,4.17,4.2,4.35,0.15
2023-07-13,26/23,2023-11-10,,1000000000.0,1000000000.0,4250000000.0,4.25,4.2167,4.2,4.23,4.41,1.33
2023-07-20,27/23,2023-10-27,,1000000000.0,1000000000.0,5375000000.0,5.375,4.1795,4.16,4.19,4.35,1.05
2023-07-20,27/23,2023-11-10,,1000000000.0,1000000000.0,5005000000.0,5.005,4.1988,4.16,4.21,4.37,1.12
2023-07-27,28/23,2023-10-27,,1000000000.0,1000000000.0,5450000000.0,5.45,4.17715,4.13,4.19,4.35,1.29
2023-07-27,28/23,2023-11-24,,1000000000.0,1000000000.0,5520000000.0,5.52,4.2017,4.16,4.215,4.38,1.33
2023-08-03,29/23,2023-11-10,,1000000000.0,1000000000.0,4240000000.0,4.24,4.1012,4.07,4.11,4.35,0.88
2023-08-03,29/23,2023-11-24,,1000000000.0,1000000000.0,4215000000.0,4.215,4.11815,4.08,4.135,4.35,1.68
2023-08-10,30/23,2023-11-10,,1000000000.0,1000000000.0,5009000000.0,5.009,4.1085,4.08,4.12,4.3,1.15
2023-08-10,30/23,2023-12-15,,1000000000.0,1000000000.0,5035000000.0,5.035,4.135325,4.1,4.155,4.3,1.97
2023-08-17,31/23,2023-11-24,,1000000000.0,1000000000.0,3781000000.0,3.781,4.13595,4.09,4.14,4.28,0.4
2023-08-17,31/23,2023-12-15,,1000000000.0,1000000000.0,3845000000.0,3.845,4.1596,4.145,4.165,4.3,0.54
2023-08-24,32/23,2024-01-19,,1000000000.0,1000000000.0,3965000000.0,3.965,4.13935,4.1,4.16,4.3,2.06
2023-08-24,32/23,2023-11-24,,1000000000.0,1000000000.0,4131000000.0,4.131,4.0998,4.05,4.12,4.25,2.02
2023-08-31,33/23,2024-01-19,,1000000000.0,1000000000.0,3597000000.0,3.597,4.146825,4.11,4.155,4.255,0.82
2023-08-31,33/23,2023-12-15,,1000000000.0,1000000000.0,4006000000.0,4.006,4.124885,4.095,4.135,4.25,1.01
2023-09-07,34/23,2024-01-19,,1000000000.0,1000000000.0,5147000000.0,5.147,4.13892,4.11,4.15,4.25,1.11
2023-09-07,34/23,2023-10-27,,1000000000.0,1000000000.0,3859000000.0,3.859,4.07009,4.035,4.09,4.25,1.99
2023-09-14,35/23,2024-01-19,,1000000000.0,1000000000.0,4350000000.0,4.35,4.14629,4.12,4.155,4.25,0.87
2023-09-14,35/23,2023-12-15,,500000000.0,500000000.0,3225000000.0,6.45,4.12689,4.09,4.13,4.25,0.31
2023-09-21,36/23,2024-02-09,,1000000000.0,1000000000.0,3791000000.0,3.791,4.198685,4.18,4.215,4.315,1.63
2023-09-21,36/23,2023-11-24,,1000000000.0,1000000000.0,3775000000.0,3.775,4.119015,4.07,4.125,4.25,0.6
2023-09-28,37/23,2024-02-09,,1000000000.0,1000000000.0,4216000000.0,4.216,4.20491,4.185,4.205,4.315,0.01
2023-09-28,37/23,2023-12-15,,1000000000.0,1000000000.0,4840000000.0,4.84,4.135355,4.12,4.15,4.3,1.46
2023-10-05,38/23,2024-01-19,,1000000000.0,1000000000.0,4900000000.0,4.9,4.1537,4.135,4.155,4.35,0.13
2023-10-05,38/23,2024-02-23,,1000000000.0,1000000000.0,4717000000.0,4.717,4.183325,4.155,4.19,4.35,0.67
2023-10-12,39/23,2023-12-15,,1000000000.0,1000000000.0,5218000000.0,5.218,4.106475,4.095,4.11,4.25,0.35
2023-10-12,39/23,2024-02-23,,1000000000.0,1000000000.0,4124000000.0,4.124,4.150035,4.1,4.16,4.3,1.0
2023-10-19,40/23,2024-01-19,,500000000.0,500000000.0,3375000000.0,6.75,4.1545,4.12,4.19,4.35,3.55
2023-10-19,40/23,2024-03-08,,1000000000.0,1000000000.0,4450000000.0,4.45,4.233575,4.21,4.235,4.4,0.14
2023-10-26,41/23,2024-02-09,,1000000000.0,1000000000.0,5187000000.0,5.187,4.2545,4.2,4.27,4.55,1.55
2023-10-26,41/23,2024-03-08,,1000000000.0,1000000000.0,4918000000.0,4.918,4.2848,4.24,4.3,4.55,1.52
2023-11-02,42/23,2024-02-09,,1000000000.0,1000000000.0,3435000000.0,3.435,4.285275,4.27,4.29,4.5,0.47
2023-11-02,42/23,2024-03-22,,1000000000.0,1000000000.0,2420000000.0,2.42,4.3354,4.31,4.34,4.6,0.46
2023-11-09,43/23,2024-02-23,,1000000000.0,1000000000.0,3775000000.0,3.775,4.353025,4.32,4.37,4.5,1.7
2023-11-09,43/23,2024-03-22,,1000000000.0,1000000000.0,3710000000.0,3.71,4.36945,4.35,4.39,4.55,2.06
2023-11-16,44/23,2024-03-08,,1000000000.0,1000000000.0,3270000000.0,3.27,4.371275,4.34,4.38,4.455,0.87
2023-11-16,44/23,2024-04-12,,1000000000.0,1000000000.0,3162000000.0,3.162,4.39601,4.35,4.405,4.49,0.9
2023-11-23,45/23,2024-02-23,,1000000000.0,1000000000.0,6017000000.0,6.017,4.31517,4.3,4.34,4.55,2.48
2023-11-23,45/23,2024-04-12,,1000000000.0,1000000000.0,4430000000.0,4.43,4.40585,4.36,4.42,4.55,1.41
2023-11-30,46/23,2024-03-08,,1000000000.0,1000000000.0,4135000000.0,4.135,4.363375,4.33,4.375,4.5,1.16
2023-11-30,46/23,2024-04-12,,1000000000.0,1000000000.0,4275000000.0,4.275,4.38895,4.375,4.39,4.52,0.1
2023-12-07,47/23,2024-02-23,,1000000000.0,1000000000.0,3990000000.0,3.99,4.344,4.3,4.35,4.45,0.6
2023-12-07,47/23,2024-05-10,,1000000000.0,1000000000.0,3585000000.0,3.585,4.357375,4.33,4.365,4.455,0.76
2023-12-14,48/23,2024-03-22,,1000000000.0,1000000000.0,3719000000.0,3.719,4.3237,4.3,4.345,4.47,2.13
2023-12-14,48/23,2024-05-10,,1000000000.0,1000000000.0,3801000000.0,3.801,4.32553,4.31,4.34,4.46,1.45
2024-01-11,01/24,2024-04-12,,1000000000.0,1000000000.0,6193000000.0,6.193,4.326445,4.3,4.335,4.55,0.86
2024-01-11,01/24,2024-05-24,,1000000000.0,1000000000.0,4785000000.0,4.785,4.331475,4.31,4.34,4.54,0.85
2024-01-18,02/24,2024-03-22,,1000000000.0,1000000000.0,6846000000.0,6.846,4.31782,4.27,4.33,4.45,1.22
2024-01-18,02/24,2024-05-24,,1000000000.0,1000000000.0,5845000000.0,5.845,4.323075,4.3,4.335,4.45,1.19
2024-01-25,03/24,2024-04-12,,1000000000.0,1000000000.0,5285000000.0,5.285,4.328075,4.315,4.33,4.445,0.19
2024-01-25,03/24,2024-06-07,,1000000000.0,1000000000.0,4976000000.0,4.976,4.325055,4.3,4.33,4.445,0.49
2024-02-01,04/24,2024-05-10,,1000000000.0,1000000000.0,3840000000.0,3.84,4.295125,4.25,4.3,4.4,0.49
2024-02-01,04/24,2024-06-07,,1000000000.0,1000000000.0,3570000000.0,3.57,4.27945,4.265,4.28,4.4,0.06
2024-02-08,05/24,2024-04-12,,1000000000.0,1000000000.0,3668000000.0,3.668,4.30507,4.27,4.32,4.45,1.49
2024-02-08,05/24,2024-06-21,,1000000000.0,1000000000.0,4182000000.0,4.182,4.30738,4.27,4.315,4.45,0.76
2024-02-15,06/24,2024-05-10,,1000000000.0,1000000000.0,4455000000.0,4.455,4.31973,4.3,4.325,4.405,0.53
2024-02-15,06/24,2024-06-21,,1000000000.0,1000000000.0,3700000000.0,3.7,4.3213,4.31,4.325,4.42,0.37
2024-02-22,07/24,2024-05-24,,1000000000.0,1000000000.0,6440000000.0,6.44,4.30275,4.28,4.31,4.385,0.72
2024-02-22,07/24,2024-07-12,,1000000000.0,1000000000.0,5265000000.0,5.265,4.3037,4.275,4.31,4.385,0.63
2024-02-29,08/24,2024-05-10,,1000000000.0,1000000000.0,5133000000.0,5.133,4.31123,4.28,4.32,4.4,0.88
2024-02-29,08/24,2024-07-12,,1000000000.0,1000000000.0,4775000000.0,4.775,4.306475,4.29,4.31,4.39,0.35
2024-03-07,09/24,2024-05-24,,1000000000.0,1000000000.0,7735000000.0,7.735,4.29983,4.29,4.305,4.4,0.52
2024-03-07,09/24,2024-07-26,,1000000000.0,1000000000.0,6857000000.0,6.857,4.28788,4.27,4.29,4.4,0.21
2024-03-14,10/24,2024-06-07,,1000000000.0,1000000000.0,5350000000.0,5.35,4.29585,4.29,4.3,4.4,0.42
2024-03-14,10/24,2024-07-12,,1000000000.0,1000000000.0,3665000000.0,3.665,4.29425,4.28,4.3,4.4,0.57
2024-03-21,11/24,2024-05-24,,1000000000.0,1000000000.0,5276000000.0,5.276,4.303655,4.29,4.31,4.4,0.63
