date,FXRUSD
2019-05-21,0.6878
2019-05-22,0.6875
2019-05-23,0.6876
2019-05-24,0.6888
2019-05-27,0.6937
2019-05-28,0.6929
2019-05-29,0.693
2019-05-30,0.6929
2019-05-31,0.6916
2019-06-03,0.6948
2019-06-04,0.6982
2019-06-05,0.7
2019-06-06,0.6975
2019-06-07,0.697
2019-06-11,0.6953
2019-06-12,0.6948
2019-06-13,0.6913
2019-06-14,0.6898
2019-06-17,0.6878
2019-06-18,0.684
2019-06-19,0.6878
2019-06-20,0.6895
2019-06-21,0.6933
2019-06-24,0.6954
2019-06-25,0.6958
2019-06-26,0.697
2019-06-27,0.6992
2019-06-28,0.7013
2019-07-01,0.6994
2019-07-02,0.6979
2019-07-03,0.6998
2019-07-04,0.7036
2019-07-05,0.702
2019-07-08,0.699
2019-07-09,0.6958
2019-07-10,0.6924
2019-07-11,0.6972
2019-07-12,0.7001
2019-07-15,0.7034
2019-07-16,0.7036
2019-07-17,0.701
2019-07-18,0.7034
2019-07-19,0.7065
2019-07-22,0.7038
2019-07-23,0.7019
2019-07-24,0.6985
2019-07-25,0.6968
2019-07-26,0.6944
2019-07-29,0.6908
2019-07-30,0.6895
2019-07-31,0.6894
2019-08-01,0.6851
2019-08-02,0.6812
2019-08-06,0.6784
2019-08-07,0.6716
2019-08-08,0.6775
2019-08-09,0.681
2019-08-12,0.6786
2019-08-13,0.6764
2019-08-14,0.6788
2019-08-15,0.6783
2019-08-16,0.679
2019-08-19,0.6783
2019-08-20,0.6789
2019-08-21,0.6781
2019-08-22,0.6769
2019-08-23,0.6756
2019-08-26,0.6734
2019-08-27,0.6758
2019-08-28,0.6738
2019-08-29,0.6722
2019-08-30,0.6718
2019-09-02,0.6728
2019-09-03,0.6719
2019-09-04,0.6775
2019-09-05,0.6817
2019-09-06,0.6823
2019-09-09,0.686
2019-09-10,0.6857
2019-09-11,0.6875
2019-09-12,0.6881
2019-09-13,0.6873
2019-09-16,0.6875
2019-09-17,0.6841
2019-09-18,0.6849
2019-09-19,0.679
2019-09-20,0.6802
2019-09-23,0.6778
2019-09-24,0.6781
2019-09-25,0.6782
2019-09-26,0.6752
2019-09-27,0.6762
2019-09-30,0.6749
2019-10-01,0.6708
2019-10-02,0.6714
2019-10-03,0.6717
2019-10-04,0.6755
2019-10-08,0.6748
2019-10-09,0.6736
2019-10-10,0.6746
2019-10-11,0.6777
2019-10-14,0.6788
2019-10-15,0.6773
2019-10-16,0.6733
2019-10-17,0.6785
2019-10-18,0.6831
2019-10-21,0.686
2019-10-22,0.6876
2019-10-23,0.6843
2019-10-24,0.6843
2019-10-25,0.6818
2019-10-28,0.6814
2019-10-29,0.6854
2019-10-30,0.6864
2019-10-31,0.6926
2019-11-01,0.6905
2019-11-04,0.6921
2019-11-05,0.6904
2019-11-06,0.6897
2019-11-07,0.6867
2019-11-08,0.6881
2019-11-11,0.6853
2019-11-12,0.6847
2019-11-13,0.6843
2019-11-14,0.6798
2019-11-15,0.6795
2019-11-18,0.6811
2019-11-19,0.6798
2019-11-20,0.6817
2019-11-21,0.6797
2019-11-22,0.6788
2019-11-25,0.6794
2019-11-26,0.6782
2019-11-27,0.6777
2019-11-28,0.6763
2019-11-29,0.6777
2019-12-02,0.6774
2019-12-03,0.6841
2019-12-04,0.6825
2019-12-05,0.6839
2019-12-06,0.6843
2019-12-09,0.6832
2019-12-10,0.6829
2019-12-11,0.6818
2019-12-12,0.6882
2019-12-13,0.6926
2019-12-16,0.6873
2019-12-17,0.6871
2019-12-18,0.6846
2019-12-19,0.688
2019-12-20,0.689
2019-12-23,0.6906
2019-12-24,0.6914
2019-12-27,0.6953
2019-12-30,0.699
2019-12-31,0.7006
2020-01-02,0.7003
2020-01-03,0.6966
2020-01-06,0.6945
2020-01-07,0.6928
2020-01-08,0.6871
2020-01-09,0.6873
2020-01-10,0.6873
2020-01-13,0.6914
2020-01-14,0.6902
2020-01-15,0.6899
2020-01-16,0.6907
2020-01-17,0.6895
2020-01-20,0.6884
2020-01-21,0.6865
2020-01-22,0.6839
2020-01-23,0.6867
2020-01-24,0.6847
2020-01-28,0.6762
2020-01-29,0.6774
2020-01-30,0.6739
2020-01-31,0.6724
2020-02-03,0.6696
2020-02-04,0.6719
2020-02-05,0.6738
2020-02-06,0.676
2020-02-07,0.6718
2020-02-10,0.6699
2020-02-11,0.6709
2020-02-12,0.6728
2020-02-13,0.6719
2020-02-14,0.6719
2020-02-17,0.6725
2020-02-18,0.6692
2020-02-19,0.6696
2020-02-20,0.665
2020-02-21,0.6605
2020-02-24,0.6609
2020-02-25,0.6614
2020-02-26,0.6596
2020-02-27,0.6555
2020-02-28,0.6524
2020-03-02,0.6522
2020-03-03,0.6552
2020-03-04,0.6595
2020-03-05,0.662
2020-03-06,0.6602
2020-03-09,0.6539
2020-03-10,0.6566
2020-03-11,0.6505
2020-03-12,0.6457
2020-03-13,0.6307
2020-03-16,0.6176
2020-03-17,0.6121
2020-03-18,0.6018
2020-03-19,0.5571
2020-03-20,0.5853
2020-03-23,0.5762
2020-03-24,0.5912
2020-03-25,0.6007
2020-03-26,0.5931
2020-03-27,0.6102
2020-03-30,0.615
2020-03-31,0.6175
2020-04-01,0.6124
2020-04-02,0.6081
2020-04-03,0.6072
2020-04-06,0.6035
2020-04-07,0.6145
2020-04-08,0.6146
2020-04-09,0.6211
2020-04-14,0.6419
2020-04-15,0.6384
2020-04-16,0.6286
2020-04-17,0.636
2020-04-20,0.6346
2020-04-21,0.6314
2020-04-22,0.6323
2020-04-23,0.6341
2020-04-24,0.6343
2020-04-27,0.6462
2020-04-28,0.6457
2020-04-29,0.6542
2020-04-30,0.6566
2020-05-01,0.6459
2020-05-04,0.6382
2020-05-05,0.6459
2020-05-06,0.6449
2020-05-07,0.6426
2020-05-08,0.653
2020-05-11,0.6543
2020-05-12,0.6477
2020-05-13,0.6473
2020-05-14,0.6434
2020-05-15,0.6455
2020-05-18,0.6429
2020-05-19,0.652
2020-05-20,0.6551
2020-05-21,0.6556
2020-05-22,0.6541
2020-05-25,0.6529
2020-05-26,0.6577
2020-05-27,0.664
2020-05-28,0.6612
2020-05-29,0.6659
2020-06-01,0.6742
2020-06-02,0.6803
2020-06-03,0.694
2020-06-04,0.6906
2020-06-05,0.7
2020-06-09,0.6995
2020-06-10,0.6997
2020-06-11,0.6929
2020-06-12,0.6867
2020-06-15,0.679
2020-06-16,0.6946
2020-06-17,0.6882
2020-06-18,0.687
2020-06-19,0.6861
2020-06-22,0.686
2020-06-23,0.6897
2020-06-24,0.6943
2020-06-25,0.6875
2020-06-26,0.6888
2020-06-29,0.6879
2020-06-30,0.6863
2020-07-01,0.6895
2020-07-02,0.6924
2020-07-03,0.693
2020-07-06,0.6972
2020-07-07,0.6958
2020-07-08,0.6941
2020-07-09,0.6986
2020-07-10,0.6931
2020-07-13,0.6978
2020-07-14,0.6942
2020-07-15,0.7
2020-07-16,0.6993
2020-07-17,0.6982
2020-07-20,0.6987
2020-07-21,0.704
2020-07-22,0.7152
2020-07-23,0.7151
2020-07-24,0.7086
2020-07-27,0.7129
2020-07-28,0.7141
2020-07-29,0.7165
2020-07-30,0.7159
2020-07-31,0.7213
2020-08-04,0.7132
2020-08-05,0.7181
2020-08-06,0.7207
2020-08-07,0.7207
2020-08-10,0.7165
2020-08-11,0.7177
2020-08-12,0.7118
2020-08-13,0.7172
2020-08-14,0.7157
2020-08-17,0.7183
2020-08-18,0.7225
2020-08-19,0.7249
2020-08-20,0.7172
2020-08-21,0.7204
2020-08-24,0.7178
2020-08-25,0.7174
2020-08-26,0.7193
2020-08-27,0.7237
2020-08-28,0.7299
2020-08-31,0.7354
2020-09-01,0.7412
2020-09-02,0.736
2020-09-03,0.7306
2020-09-04,0.727
2020-09-07,0.7279
2020-09-08,0.7289
2020-09-09,0.7225
2020-09-10,0.728
2020-09-11,0.7281
2020-09-14,0.7287
2020-09-15,0.7328
2020-09-16,0.7311
2020-09-17,0.7278
2020-09-18,0.732
2020-09-21,0.7315
2020-09-22,0.7213
2020-09-23,0.7135
2020-09-24,0.7042
2020-09-25,0.7061
2020-09-28,0.7049
2020-09-29,0.7084
2020-09-30,0.7108
2020-10-01,0.7188
2020-10-02,0.7139
2020-10-06,0.7191
2020-10-07,0.7124
2020-10-08,0.7145
2020-10-09,0.7179
2020-10-12,0.7229
2020-10-13,0.7185
2020-10-14,0.717
2020-10-15,0.7136
2020-10-16,0.7072
2020-10-19,0.7086
2020-10-20,0.7043
2020-10-21,0.7081
2020-10-22,0.7093
2020-10-23,0.7113
2020-10-26,0.7116
2020-10-27,0.7134
2020-10-28,0.7145
2020-10-29,0.7062
2020-10-30,0.7044
2020-11-02,0.7
2020-11-03,0.703
2020-11-04,0.7105
2020-11-05,0.7166
2020-11-06,0.7262
2020-11-09,0.7292
2020-11-10,0.7282
2020-11-11,0.7309
2020-11-12,0.727
2020-11-13,0.723
2020-11-16,0.729
2020-11-17,0.7322
2020-11-18,0.7295
2020-11-19,0.7295
2020-11-20,0.7295
2020-11-23,0.7313
2020-11-24,0.7317
2020-11-25,0.7356
2020-11-26,0.7362
2020-11-27,0.7375
2020-11-30,0.7393
2020-12-01,0.7368
2020-12-02,0.7375
2020-12-03,0.7409
2020-12-04,0.7428
2020-12-07,0.743
2020-12-08,0.7426
2020-12-09,0.7442
2020-12-10,0.7478
2020-12-11,0.7561
2020-12-14,0.754
2020-12-15,0.7512
2020-12-16,0.7564
2020-12-17,0.7587
2020-12-18,0.7594
2020-12-21,0.757
2020-12-22,0.7557
2020-12-23,0.7552
2020-12-24,0.7582
2020-12-29,0.7596
2020-12-30,0.7657
2020-12-31,0.7702
2021-01-04,0.7703
2021-01-05,0.7701
2021-01-06,0.7766
2021-01-07,0.7795
2021-01-08,0.7769
2021-01-11,0.7697
2021-01-12,0.7691
2021-01-13,0.7763
2021-01-14,0.7751
2021-01-15,0.7766
2021-01-18,0.7685
2021-01-19,0.7718
2021-01-20,0.7722
2021-01-21,0.7771
2021-01-22,0.7746
2021-01-25,0.7738
2021-01-27,0.7736
2021-01-28,0.7628
2021-01-29,0.7645
2021-02-01,0.7652
2021-02-02,0.7623
2021-02-03,0.7613
2021-02-04,0.7624
2021-02-05,0.7593
2021-02-08,0.7673
2021-02-09,0.7727
2021-02-10,0.774
2021-02-11,0.7735
2021-02-12,0.7745
2021-02-15,0.7782
2021-02-16,0.7796
2021-02-17,0.7753
2021-02-18,0.7754
2021-02-19,0.777
2021-02-22,0.7876
2021-02-23,0.7923
2021-02-24,0.7913
2021-02-25,0.797
2021-02-26,0.7829
2021-03-01,0.7745
2021-03-02,0.7755
2021-03-03,0.7822
2021-03-04,0.7793
2021-03-05,0.7709
2021-03-08,0.7702
2021-03-09,0.7663
2021-03-10,0.7684
2021-03-11,0.7747
2021-03-12,0.7785
2021-03-15,0.7749
2021-03-16,0.7753
2021-03-17,0.7737
2021-03-18,0.7827
2021-03-19,0.7753
2021-03-22,0.7726
2021-03-23,0.77
2021-03-24,0.7601
2021-03-25,0.76
2021-03-26,0.7613
2021-03-29,0.7631
2021-03-30,0.7652
2021-03-31,0.7602
2021-04-01,0.7543
2021-04-06,0.7648
2021-04-07,0.766
2021-04-08,0.7638
2021-04-09,0.7614
2021-04-12,0.7605
2021-04-13,0.7604
2021-04-14,0.7672
2021-04-15,0.7716
2021-04-16,0.7745
2021-04-19,0.7738
2021-04-20,0.7803
2021-04-21,0.7715
2021-04-22,0.7745
2021-04-23,0.7733
2021-04-26,0.7771
2021-04-27,0.7799
2021-04-28,0.7745
2021-04-29,0.7796
2021-04-30,0.7776
2021-05-03,0.7714
2021-05-04,0.7743
2021-05-05,0.7725
2021-05-06,0.7741
2021-05-07,0.7777
2021-05-10,0.7856
2021-05-11,0.7839
2021-05-12,0.7795
2021-05-13,0.7709
2021-05-14,0.7736
2021-05-17,0.7751
2021-05-18,0.7787
2021-05-19,0.7791
2021-05-20,0.7749
2021-05-21,0.7756
2021-05-24,0.7739
2021-05-25,0.7753
2021-05-26,0.7787
2021-05-27,0.7748
2021-05-28,0.7727
2021-05-31,0.7725
2021-06-01,0.7744
2021-06-02,0.7742
2021-06-03,0.7733
2021-06-04,0.7653
2021-06-07,0.7734
2021-06-08,0.7743
2021-06-09,0.774
2021-06-10,0.7737
2021-06-11,0.7754
2021-06-15,0.7716
2021-06-16,0.7694
2021-06-17,0.7632
2021-06-18,0.7537
2021-06-21,0.75
2021-06-22,0.7509
2021-06-23,0.7545
2021-06-24,0.7569
2021-06-25,0.7594
2021-06-28,0.7591
2021-06-29,0.7563
2021-06-30,0.7518
2021-07-01,0.7483
2021-07-02,0.7466
2021-07-05,0.7513
2021-07-06,0.7578
2021-07-07,0.7504
2021-07-08,0.746
2021-07-09,0.7427
2021-07-12,0.7474
2021-07-13,0.7488
2021-07-14,0.746
2021-07-15,0.7478
2021-07-16,0.7439
2021-07-19,0.7382
2021-07-20,0.7324
2021-07-21,0.7298
2021-07-22,0.7356
2021-07-23,0.7365
2021-07-26,0.7353
2021-07-27,0.7372
2021-07-28,0.7361
2021-07-29,0.7383
2021-07-30,0.7381
2021-08-03,0.7397
2021-08-04,0.7397
2021-08-05,0.7395
2021-08-06,0.7391
2021-08-09,0.7357
2021-08-10,0.733
2021-08-11,0.7338
2021-08-12,0.7365
2021-08-13,0.7337
2021-08-16,0.7336
2021-08-17,0.7311
2021-08-18,0.7259
2021-08-19,0.719
2021-08-20,0.7133
2021-08-23,0.7161
2021-08-24,0.7234
2021-08-25,0.7245
2021-08-26,0.7264
2021-08-27,0.7247
2021-08-30,0.7297
2021-08-31,0.7335
2021-09-01,0.7325
2021-09-02,0.738
2021-09-03,0.7423
2021-09-06,0.7435
2021-09-07,0.7422
2021-09-08,0.7384
2021-09-09,0.7349
2021-09-10,0.7382
2021-09-13,0.7348
2021-09-14,0.734
2021-09-15,0.7323
2021-09-16,0.7317
2021-09-17,0.7303
2021-09-20,0.7241
2021-09-21,0.7268
2021-09-22,0.725
2021-09-23,0.7244
2021-09-24,0.7297
2021-09-27,0.7284
2021-09-28,0.731
2021-09-29,0.7254
2021-09-30,0.7206
2021-10-01,0.7211
2021-10-05,0.7265
2021-10-06,0.726
2021-10-07,0.7281
2021-10-08,0.7298
2021-10-11,0.7319
2021-10-12,0.7349
2021-10-13,0.734
2021-10-14,0.7388
2021-10-15,0.7422
2021-10-18,0.7403
2021-10-19,0.7455
2021-10-20,0.7499
2021-10-21,0.7508
2021-10-22,0.7477
2021-10-25,0.7487
2021-10-26,0.7515
2021-10-27,0.7526
2021-10-28,0.751
2021-10-29,0.7546
2021-11-01,0.7505
2021-11-02,0.7497
2021-11-03,0.7435
2021-11-04,0.7448
2021-11-05,0.7397
2021-11-08,0.7398
2021-11-09,0.741
2021-11-10,0.7368
2021-11-11,0.7304
2021-11-12,0.7287
2021-11-15,0.7343
2021-11-16,0.7354
2021-11-17,0.7284
2021-11-18,0.7273
2021-11-19,0.7274
2021-11-22,0.7253
2021-11-23,0.7221
2021-11-24,0.7209
2021-11-25,0.7204
2021-11-26,0.7142
2021-11-29,0.714
2021-11-30,0.7144
2021-12-01,0.7169
2021-12-02,0.7098
2021-12-03,0.7076
2021-12-06,0.7025
2021-12-07,0.7071
2021-12-08,0.7133
2021-12-09,0.7174
2021-12-10,0.7151
2021-12-13,0.7176
2021-12-14,0.7104
2021-12-15,0.7114
2021-12-16,0.716
2021-12-17,0.7167
2021-12-20,0.7109
2021-12-21,0.7113
2021-12-22,0.7133
2021-12-23,0.721
2021-12-24,0.7232
2021-12-29,0.7233
2021-12-30,0.7258
2021-12-31,0.7256
2022-01-04,0.7211
2022-01-05,0.7232
2022-01-06,0.7177
2022-01-07,0.7162
2022-01-10,0.7193
2022-01-11,0.7186
2022-01-12,0.7218
2022-01-13,0.7291
2022-01-14,0.7283
2022-01-17,0.7207
2022-01-18,0.7195
2022-01-19,0.7188
2022-01-20,0.7238
2022-01-21,0.7192
2022-01-24,0.718
2022-01-25,0.7133
2022-01-27,0.7082
2022-01-28,0.7028
2022-01-31,0.7011
2022-02-01,0.7066
2022-02-02,0.7134
2022-02-03,0.712
2022-02-04,0.715
2022-02-07,0.7092
2022-02-08,0.7121
2022-02-09,0.7167
2022-02-10,0.7175
2022-02-11,0.712
2022-02-14,0.7118
2022-02-15,0.7127
2022-02-16,0.7155
2022-02-17,0.7172
2022-02-18,0.7206
2022-02-21,0.7215
2022-02-22,0.7202
2022-02-23,0.7235
2022-02-24,0.7198
2022-02-25,0.7198
2022-02-28,0.7182
2022-03-01,0.726
2022-03-02,0.7269
2022-03-03,0.7301
2022-03-04,0.7359
2022-03-07,0.7419
2022-03-08,0.7309
2022-03-09,0.7285
2022-03-10,0.7321
2022-03-11,0.7336
2022-03-14,0.7258
2022-03-15,0.7186
2022-03-16,0.7207
2022-03-17,0.7318
2022-03-18,0.738
2022-03-21,0.7404
2022-03-22,0.7394
2022-03-23,0.7459
2022-03-24,0.7473
2022-03-25,0.7526
2022-03-28,0.7524
2022-03-29,0.7482
2022-03-30,0.7527
2022-03-31,0.7482
2022-04-01,0.7477
2022-04-04,0.7514
2022-04-05,0.7615
2022-04-06,0.7572
2022-04-07,0.7483
2022-04-08,0.7483
2022-04-11,0.7448
2022-04-12,0.7433
2022-04-13,0.7451
2022-04-14,0.7458
2022-04-19,0.7373
2022-04-20,0.7426
2022-04-21,0.7444
2022-04-22,0.7335
2022-04-26,0.722
2022-04-27,0.7179
2022-04-28,0.7096
2022-04-29,0.7148
2022-05-02,0.7043
2022-05-03,0.7107
2022-05-04,0.711
2022-05-05,0.7241
2022-05-06,0.7095
2022-05-09,0.7002
2022-05-10,0.6975
2022-05-11,0.6955
2022-05-12,0.6879
2022-05-13,0.6898
2022-05-16,0.6889
2022-05-17,0.7007
2022-05-18,0.7034
2022-05-19,0.6996
2022-05-20,0.704
2022-05-23,0.7112
2022-05-24,0.7083
2022-05-25,0.7107
2022-05-26,0.7066
2022-05-27,0.7134
2022-05-30,0.7184
2022-05-31,0.7187
2022-06-01,0.7168
2022-06-02,0.7157
2022-06-03,0.7257
2022-06-06,0.7201
2022-06-07,0.7177
2022-06-08,0.7202
2022-06-09,0.7176
2022-06-10,0.7121
2022-06-14,0.6966
2022-06-15,0.6906
2022-06-16,0.6999
2022-06-17,0.7012
2022-06-20,0.6967
2022-06-21,0.696
2022-06-22,0.6917
2022-06-23,0.6898
2022-06-24,0.6908
2022-06-27,0.693
2022-06-28,0.6928
2022-06-29,0.6898
2022-06-30,0.6889
2022-07-01,0.683
2022-07-04,0.6834
2022-07-05,0.6873
2022-07-06,0.6784
2022-07-07,0.6822
2022-07-08,0.6824
2022-07-11,0.6813
2022-07-12,0.672
2022-07-13,0.6771
2022-07-14,0.6757
2022-07-15,0.673
2022-07-18,0.6802
2022-07-19,0.6851
2022-07-20,0.6912
2022-07-21,0.691
2022-07-22,0.6906
2022-07-25,0.6909
2022-07-26,0.6961
2022-07-27,0.694
2022-07-28,0.6996
2022-07-29,0.7007
2022-08-02,0.6956
2022-08-03,0.6934
2022-08-04,0.6961
2022-08-05,0.6968
2022-08-08,0.6937
2022-08-09,0.6975
2022-08-10,0.6956
2022-08-11,0.7075
2022-08-12,0.7122
2022-08-15,0.7083
2022-08-16,0.7038
2022-08-17,0.7024
2022-08-18,0.6927
2022-08-19,0.6914
2022-08-22,0.6892
2022-08-23,0.6877
2022-08-24,0.6905
2022-08-25,0.6955
2022-08-26,0.6957
2022-08-29,0.6858
2022-08-30,0.6905
2022-08-31,0.6902
2022-09-01,0.6834
2022-09-02,0.679
2022-09-05,0.6785
2022-09-06,0.68
2022-09-07,0.6711
2022-09-08,0.6741
2022-09-09,0.6828
2022-09-12,0.6843
2022-09-13,0.6874
2022-09-14,0.6724
2022-09-15,0.6748
2022-09-16,0.6702
2022-09-19,0.6694
2022-09-20,0.672
2022-09-21,0.6667
2022-09-23,0.6624
2022-09-26,0.6497
2022-09-27,0.6501
2022-09-28,0.6386
2022-09-29,0.6466
2022-09-30,0.6502
2022-10-04,0.6474
2022-10-05,0.6489
2022-10-06,0.6535
2022-10-07,0.6405
2022-10-10,0.6335
2022-10-11,0.625
2022-10-12,0.6271
2022-10-13,0.6275
2022-10-14,0.6327
2022-10-17,0.623
2022-10-18,0.6322
2022-10-19,0.6312
2022-10-20,0.6254
2022-10-21,0.6265
2022-10-24,0.6346
2022-10-25,0.6325
2022-10-26,0.6403
2022-10-27,0.6511
2022-10-28,0.6469
2022-10-31,0.642
2022-11-01,0.6423
2022-11-02,0.6412
2022-11-03,0.6369
2022-11-04,0.6348
2022-11-07,0.643
2022-11-08,0.6464
2022-11-09,0.65
2022-11-10,0.6419
2022-11-11,0.6621
2022-11-14,0.6682
2022-11-15,0.6696
2022-11-16,0.6744
2022-11-17,0.6708
2022-11-18,0.6704
2022-11-21,0.6645
2022-11-22,0.6624
2022-11-23,0.6639
2022-11-24,0.6767
2022-11-25,0.6775
2022-11-28,0.6693
2022-11-29,0.6706
2022-11-30,0.6698
2022-12-01,0.6809
2022-12-02,0.6813
2022-12-05,0.6841
2022-12-06,0.6731
2022-12-07,0.6692
2022-12-08,0.6716
2022-12-09,0.6792
2022-12-12,0.6779
2022-12-13,0.6755
2022-12-14,0.6837
2022-12-15,0.6824
2022-12-16,0.6706
2022-12-19,0.6713
2022-12-20,0.6659
2022-12-21,0.6664
2022-12-22,0.6761
2022-12-23,0.668
2022-12-28,0.6741
2022-12-29,0.6751
2022-12-30,0.6775
2023-01-03,0.6828
2023-01-04,0.6809
2023-01-05,0.6815
2023-01-06,0.6769
2023-01-09,0.6929
2023-01-10,0.6904
2023-01-11,0.6911
2023-01-12,0.6923
2023-01-13,0.6955
2023-01-16,0.6988
2023-01-17,0.6973
2023-01-18,0.6994
2023-01-19,0.6904
2023-01-20,0.6918
2023-01-23,0.6983
2023-01-24,0.7033
2023-01-25,0.7102
2023-01-27,0.7107
2023-01-30,0.7092
2023-01-31,0.7037
2023-02-01,0.7068
2023-02-02,0.715
2023-02-03,0.7062
2023-02-06,0.6943
2023-02-07,0.6931
2023-02-08,0.6964
2023-02-09,0.6954
2023-02-10,0.6923
2023-02-13,0.6908
2023-02-14,0.6975
2023-02-15,0.6937
2023-02-16,0.6922
2023-02-17,0.6843
2023-02-20,0.6892
2023-02-21,0.6896
2023-02-22,0.6839
2023-02-23,0.683
2023-02-24,0.6814
2023-02-27,0.6711
2023-02-28,0.673
2023-03-01,0.675
2023-03-02,0.6746
2023-03-03,0.6744
2023-03-06,0.6756
2023-03-07,0.6713
2023-03-08,0.6591
2023-03-09,0.661
2023-03-10,0.6599
2023-03-13,0.6665
2023-03-14,0.6649
2023-03-15,0.6692
2023-03-16,0.6637
2023-03-17,0.6714
2023-03-20,0.6683
2023-03-21,0.6691
2023-03-22,0.6695
2023-03-23,0.6741
2023-03-24,0.6687
2023-03-27,0.665
2023-03-28,0.6689
2023-03-29,0.6703
2023-03-30,0.6687
2023-03-31,0.6712
2023-04-03,0.6663
2023-04-04,0.6765
2023-04-05,0.6736
2023-04-06,0.6694
2023-04-11,0.6677
2023-04-12,0.6671
2023-04-13,0.6701
2023-04-14,0.6783
2023-04-17,0.6715
2023-04-18,0.6733
2023-04-19,0.6727
2023-04-20,0.6715
2023-04-21,0.6708
2023-04-24,0.6676
2023-04-26,0.6609
2023-04-27,0.6627
2023-04-28,0.661
2023-05-01,0.6639
2023-05-02,0.6705
2023-05-03,0.6664
2023-05-04,0.669
2023-05-05,0.6735
2023-05-08,0.6775
2023-05-09,0.6778
2023-05-10,0.6764
2023-05-11,0.6775
2023-05-12,0.669
2023-05-15,0.6682
2023-05-16,0.6674
2023-05-17,0.6639
2023-05-18,0.6647
2023-05-19,0.6634
2023-05-22,0.664
2023-05-23,0.665
2023-05-24,0.6598
2023-05-25,0.6527
2023-05-26,0.6515
2023-05-29,0.6547
2023-05-30,0.6509
2023-05-31,0.6495
2023-06-01,0.6511
2023-06-02,0.6612
2023-06-05,0.6607
2023-06-06,0.6661
2023-06-07,0.6678
2023-06-08,0.6662
2023-06-09,0.6708
2023-06-13,0.6761
2023-06-14,0.6767
2023-06-15,0.6821
2023-06-16,0.6888
2023-06-19,0.6865
2023-06-20,0.6803
2023-06-21,0.6783
2023-06-22,0.6765
2023-06-23,0.6697
2023-06-26,0.6679
2023-06-27,0.6712
2023-06-28,0.6646
2023-06-29,0.6614
2023-06-30,0.663
2023-07-03,0.6664
2023-07-04,0.6653
2023-07-05,0.6688
2023-07-06,0.6661
2023-07-07,0.6635
2023-07-10,0.6657
2023-07-11,0.6682
2023-07-12,0.6709
2023-07-13,0.6808
2023-07-14,0.6889
2023-07-17,0.6814
2023-07-18,0.6821
2023-07-19,0.6794
2023-07-20,0.6828
2023-07-21,0.6775
2023-07-24,0.6736
2023-07-25,0.6768
2023-07-26,0.6763
2023-07-27,0.6793
2023-07-28,0.6669
2023-07-31,0.6682
2023-08-01,0.6673
2023-08-02,0.6581
2023-08-03,0.6538
2023-08-04,0.6573
2023-08-08,0.6531
2023-08-09,0.6556
2023-08-10,0.6545
2023-08-11,0.6522
2023-08-14,0.6475
2023-08-15,0.6512
2023-08-16,0.6451
2023-08-17,0.6385
2023-08-18,0.6407
2023-08-21,0.64
2023-08-22,0.6417
2023-08-23,0.6441
2023-08-24,0.6479
2023-08-25,0.6417
2023-08-28,0.6431
2023-08-29,0.6446
2023-08-30,0.6475
2023-08-31,0.6485
2023-09-01,0.6471
2023-09-04,0.6474
2023-09-05,0.6401
2023-09-06,0.6403
2023-09-07,0.638
2023-09-08,0.6407
2023-09-11,0.6437
2023-09-12,0.6425
2023-09-13,0.6409
2023-09-14,0.6441
2023-09-15,0.6467
2023-09-18,0.6445
2023-09-19,0.6431
2023-09-20,0.6452
2023-09-21,0.6403
2023-09-22,0.6425
2023-09-25,0.6418
2023-09-26,0.6414
2023-09-27,0.6379
2023-09-28,0.6377
2023-09-29,0.6458
2023-10-03,0.6316
2023-10-04,0.6321
2023-10-05,0.6372
2023-10-06,0.6368
2023-10-09,0.635
2023-10-10,0.6411
2023-10-11,0.6421
2023-10-12,0.6423
2023-10-13,0.6317
2023-10-16,0.6323
2023-10-17,0.6355
2023-10-18,0.6379
2023-10-19,0.6303
2023-10-20,0.6316
2023-10-23,0.6311
2023-10-24,0.6359
2023-10-25,0.6386
2023-10-26,0.6278
2023-10-27,0.6345
2023-10-30,0.6353
2023-10-31,0.6346
2023-11-01,0.6332
2023-11-02,0.6424
2023-11-03,0.6433
2023-11-06,0.651
2023-11-07,0.6439
2023-11-08,0.644
2023-11-09,0.6416
2023-11-10,0.6361
2023-11-13,0.636
2023-11-14,0.6372
2023-11-15,0.65
2023-11-16,0.6471
2023-11-17,0.6468
2023-11-20,0.655
2023-11-21,0.6577
2023-11-22,0.6555
2023-11-23,0.6554
2023-11-24,0.6563
2023-11-27,0.6575
2023-11-28,0.6623
2023-11-29,0.665
2023-11-30,0.6648
2023-12-01,0.6611
2023-12-04,0.6656
2023-12-05,0.6584
2023-12-06,0.6581
2023-12-07,0.6529
2023-12-08,0.6618
2023-12-11,0.6555
2023-12-12,0.6591
2023-12-13,0.6555
2023-12-14,0.6712
2023-12-15,0.6717
2023-12-18,0.6714
2023-12-19,0.6724
2023-12-20,0.6775
2023-12-21,0.6748
2023-12-22,0.6782
2023-12-27,0.6837
2023-12-28,0.6842
2023-12-29,0.684
2024-01-02,0.682
2024-01-03,0.6763
2024-01-04,0.6738
2024-01-05,0.6698
2024-01-08,0.6699
2024-01-09,0.6719
2024-01-10,0.6703
2024-01-11,0.672
2024-01-12,0.6704
2024-01-15,0.6693
2024-01-16,0.6615
2024-01-17,0.6571
2024-01-18,0.6558
2024-01-19,0.6579
2024-01-22,0.6594
