date,tender,maturity,coupon,offered,allotted,bids,coverage,wa_yield,low_yield,high_yield,highest_bid_yield,tail_bp
2015-04-29,TB770,2025-04-21,3.25,700000000.0,700000000.0,2262000000.0,3.2314,2.60771428571429,2.605,2.61,2.62,0.23
2015-05-01,TB771,2018-10-21,3.25,700000000.0,700000000.0,2865000000.0,4.0928,1.93767857142857,1.93,1.94,1.96,0.23
2015-05-06,TB772,2024-04-21,2.75,700000000.0,700000000.0,1870000000.0,2.6714,2.83075,2.825,2.84,2.86,0.92
2015-05-08,TB773,2020-11-21,1.75,1500000000.0,1500000000.0,3475000000.0,2.3166,2.41137,2.405,2.415,2.45,0.36
2015-05-13,TB774,2025-04-21,3.25,700000000.0,700000000.0,2785000000.0,3.9785,3.00653571428571,3.0,3.01,3.025,0.35
2015-05-15,TB775,2021-05-15,5.75,700000000.0,700000000.0,2202000000.0,3.1457,2.45602142857143,2.455,2.46,2.48,0.4
2015-05-20,TB776,2026-04-21,4.25,700000000.0,700000000.0,2060000000.0,2.9428,3.05614285714286,3.05,3.06,3.095,0.39
2015-05-22,TB777,2018-10-21,3.25,700000000.0,700000000.0,3295000000.0,4.7071,2.10821428571429,2.105,2.11,2.145,0.18
2015-05-27,TB778,2025-04-21,3.25,700000000.0,700000000.0,2435000000.0,3.4785,2.845,2.845,2.845,2.865,0.0
2015-05-29,TB779,2019-10-21,2.75,700000000.0,700000000.0,3015000000.0,4.3071,2.04867857142857,2.045,2.055,2.075,0.63
2015-06-03,TB780,2027-04-21,4.75,700000000.0,700000000.0,1535000000.0,2.1928,2.9805,2.97,2.985,3.0,0.45
2015-06-05,TB781,2020-11-21,1.75,1500000000.0,1500000000.0,3153000000.0,2.102,2.45266,2.44,2.46,2.5,0.73
2015-06-10,TB782,2026-04-21,4.25,700000000.0,700000000.0,2037000000.0,2.91,3.13595,3.135,3.14,3.175,0.41
2015-06-12,TB783,2018-10-21,3.25,700000000.0,700000000.0,2500000000.0,3.5714,2.11521428571429,2.11,2.12,2.145,0.48
2015-06-17,TB784,2025-04-21,3.25,900000000.0,900000000.0,3365000000.0,3.7388,2.97986111111111,2.975,2.98,3.015,0.01
2015-06-24,TB785,2019-03-15,5.25,900000000.0,900000000.0,4259000000.0,4.7322,2.11438888888889,2.11,2.115,2.14,0.06
2015-07-01,TB786,2025-04-21,3.25,900000000.0,900000000.0,3580000000.0,3.9777,3.04472222222222,3.04,3.045,3.085,0.03
2015-07-03,TB787,2020-04-15,4.5,800000000.0,800000000.0,3115000000.0,3.8937,2.31396875,2.31,2.315,2.35,0.1
2015-07-08,TB788,2029-04-21,3.25,800000000.0,800000000.0,1925000000.0,2.4062,3.12153125,3.11,3.125,3.19,0.35
2015-07-10,TB789,2027-04-21,4.75,900000000.0,900000000.0,2940000000.0,3.2666,3.04452777777778,3.04,3.05,3.09,0.55
2015-07-15,TB790,2026-04-21,4.25,900000000.0,900000000.0,1970000000.0,2.1888,3.07883333333333,3.075,3.085,3.12,0.62
2015-07-17,TB791,2020-11-21,1.75,800000000.0,800000000.0,3158000000.0,3.9475,2.363625,2.36,2.365,2.385,0.14
2015-07-24,TB792,2025-04-21,3.25,900000000.0,900000000.0,2182000000.0,2.4244,2.82392777777778,2.815,2.83,2.855,0.61
2015-07-29,TB793,2037-04-21,3.75,500000000.0,500000000.0,1210000000.0,2.42,3.435,3.435,3.435,3.5,0.0
2015-07-31,TB794,2019-10-21,2.75,1200000000.0,1200000000.0,5430000000.0,4.525,2.01416666666667,2.01,2.015,2.06,0.08
2015-08-05,TB795,2024-04-21,2.75,900000000.0,900000000.0,2180000000.0,2.4222,2.71661111111111,2.71,2.72,2.745,0.34
2015-08-07,TB796,2020-11-21,1.75,800000000.0,800000000.0,2585000000.0,3.2312,2.25859375,2.255,2.26,2.305,0.14
2015-08-12,TB797,2022-07-15,5.75,800000000.0,800000000.0,1860000000.0,2.325,2.44659375,2.44,2.45,2.475,0.34
2015-08-14,TB798,2026-04-21,4.25,900000000.0,900000000.0,1605000000.0,1.7833,2.86425,2.86,2.87,2.885,0.57
2015-08-19,TB799,2025-04-21,3.25,900000000.0,900000000.0,3183000000.0,3.5366,2.78443611111111,2.7825,2.785,2.8175,0.06
2015-08-21,TB800,2018-10-21,3.25,800000000.0,800000000.0,3630000000.0,4.5375,1.83509375,1.83,1.84,1.86,0.49
2015-08-26,TB801,2027-04-21,4.75,900000000.0,900000000.0,2590000000.0,2.8777,2.74911111111111,2.74,2.7525,2.7725,0.34
2015-08-28,TB802,2019-10-21,2.75,800000000.0,800000000.0,3167000000.0,3.9587,1.931284375,1.9275,1.935,1.955,0.37
2015-08-31,TB803,2035-06-21,2.75,500000000.0,500000000.0,1005000000.0,2.01,3.3234,3.3175,3.33,3.3525,0.66
2015-09-02,TB804,2020-11-21,1.75,600000000.0,600000000.0,2210000000.0,3.6833,2.09272916666667,2.09,2.095,2.1175,0.23
2015-09-04,TB805,2026-04-21,4.25,600000000.0,600000000.0,1720000000.0,2.8666,2.73466666666667,2.73,2.7375,2.7575,0.28
2015-09-09,TB806,2027-04-21,4.75,900000000.0,900000000.0,1600000000.0,1.7777,2.86297222222222,2.8575,2.8675,2.895,0.45
2015-09-11,TB807,2018-10-21,3.25,800000000.0,800000000.0,2585000000.0,3.2312,1.87375,1.87,1.875,1.9,0.12
2015-09-16,TB808,2025-04-21,3.25,900000000.0,900000000.0,2091000000.0,2.3233,2.80272222222222,2.8,2.805,2.83,0.23
2015-09-18,TB809,2019-10-21,2.75,800000000.0,800000000.0,3140000000.0,3.925,2.031328125,2.0275,2.035,2.055,0.37
2015-09-21,TB810,2026-04-21,4.25,700000000.0,700000000.0,1485000000.0,2.1214,2.80833928571429,2.8025,2.81,2.8325,0.17
2015-09-23,TB811,2018-10-21,3.25,700000000.0,700000000.0,2990000000.0,4.2714,1.90373214285714,1.9,1.905,1.94,0.13
2015-09-25,TB812,2033-04-21,4.5,300000000.0,300000000.0,718000000.0,2.3933,3.17340833333333,3.1675,3.18,3.2,0.66
2015-09-30,TB813,2027-04-21,4.75,800000000.0,800000000.0,1690000000.0,2.1125,2.747265625,2.745,2.75,2.84,0.27
2015-10-02,TB814,2019-10-21,2.75,900000000.0,900000000.0,3675000000.0,4.0833,1.93788888888889,1.935,1.94,1.995,0.21
2015-10-07,TB815,2025-04-21,3.25,900000000.0,900000000.0,1925000000.0,2.1388,2.62095833333333,2.6175,2.625,2.6525,0.4
2015-10-09,TB816,2018-10-21,3.25,800000000.0,800000000.0,3150000000.0,3.9375,1.8835625,1.88,1.885,1.925,0.14
2015-10-14,TBSYN8,2039-06-21,3.25,,4000000000.0,,,3.345,,,,
2015-10-16,TB817,2020-11-21,1.75,800000000.0,800000000.0,3000000000.0,3.75,2.11528125,2.11,2.12,2.155,0.47
2015-10-21,TB818,2026-04-21,4.25,900000000.0,900000000.0,1930000000.0,2.1444,2.72711111111111,2.72,2.73,2.7575,0.29
2015-10-23,TB819,2019-10-21,2.75,800000000.0,800000000.0,2585000000.0,3.2312,1.927453125,1.9225,1.93,1.96,0.25
2015-10-26,TB820,2027-04-21,4.75,900000000.0,900000000.0,2515000000.0,2.7944,2.81295833333333,2.8075,2.815,2.84,0.2
2015-10-30,TB821,2022-07-15,5.75,800000000.0,800000000.0,2160000000.0,2.7,2.308546875,2.305,2.31,2.3425,0.15
2015-11-04,TB822,2024-04-21,2.75,900000000.0,900000000.0,2604000000.0,2.8933,2.63475,2.63,2.6375,2.67,0.28
2015-11-06,TB823,2020-11-21,1.75,800000000.0,800000000.0,2875000000.0,3.5937,2.23334375,2.23,2.2375,2.275,0.42
2015-11-11,TB824,2025-04-21,3.25,900000000.0,900000000.0,2295000000.0,2.55,2.88391666666667,2.8825,2.885,2.915,0.11
2015-11-13,TB825,2019-10-21,2.75,800000000.0,800000000.0,2380000000.0,2.975,2.2230625,2.22,2.225,2.26,0.19
2015-11-16,TB826,2035-06-21,2.75,300000000.0,300000000.0,1533000000.0,5.11,3.47541666666667,3.47,3.48,3.5,0.46
2015-11-18,TB827,2026-04-21,4.25,800000000.0,800000000.0,2448000000.0,3.06,2.972296875,2.97,2.975,3.005,0.27
2015-11-20,TB828,2020-04-15,4.5,600000000.0,600000000.0,2650000000.0,4.4166,2.23666666666667,2.235,2.2375,2.28,0.08
2015-11-23,TB829,2037-04-21,3.75,500000000.0,500000000.0,1165000000.0,2.33,3.54815,3.54,3.5525,3.585,0.44
2015-11-25,TB830,2027-04-21,4.75,700000000.0,700000000.0,1655000000.0,2.3642,3.04239285714286,3.0375,3.045,3.0825,0.26
2015-11-27,TB831,2020-11-21,1.75,800000000.0,800000000.0,2638000000.0,3.2975,2.283609375,2.28,2.285,2.32,0.14
2015-12-02,TB832,2026-04-21,4.25,900000000.0,900000000.0,1585000000.0,1.7611,2.85784722222222,2.8525,2.86,2.88,0.22
2015-12-04,TB833,2019-10-21,2.75,800000000.0,800000000.0,2635000000.0,3.2937,2.240546875,2.235,2.2425,2.28,0.2
2015-12-07,TB834,2033-04-21,4.5,300000000.0,300000000.0,760000000.0,2.5333,3.38641666666667,3.3825,3.39,3.4125,0.36
2015-12-09,TB835,2027-04-21,4.75,800000000.0,800000000.0,1840000000.0,2.3,2.970296875,2.965,2.9725,3.0,0.22
2015-12-11,TB836,2020-11-21,1.75,600000000.0,600000000.0,1805000000.0,3.0083,2.38397916666667,2.38,2.3875,2.405,0.35
2016-01-13,TB837,2026-04-21,4.25,900000000.0,900000000.0,2536000000.0,2.8177,2.75464722222222,2.7475,2.7575,2.78,0.29
2016-01-15,TB838,2022-07-15,5.75,800000000.0,800000000.0,1670000000.0,2.0875,2.354859375,2.3525,2.3575,2.3925,0.26
2016-01-20,TBSYN9,2027-11-21,2.75,,4600000000.0,,,2.865,,,,
2016-01-25,TB839,2020-04-15,4.5,800000000.0,800000000.0,3300000000.0,4.125,2.048671875,2.045,2.05,2.085,0.13
2016-01-29,TB840,2025-04-21,3.25,900000000.0,900000000.0,2151000000.0,2.39,2.61284722222222,2.61,2.615,2.64,0.22
2016-02-03,TB841,2027-04-21,4.75,900000000.0,900000000.0,2200000000.0,2.4444,2.615625,2.6125,2.6175,2.6425,0.19
2016-02-05,TB842,2019-10-21,2.75,800000000.0,800000000.0,2420000000.0,3.025,1.901984375,1.8975,1.905,1.93,0.3
2016-02-08,TB843,2029-04-21,3.25,500000000.0,500000000.0,1475000000.0,2.95,2.818825,2.815,2.82,2.86,0.12
2016-02-10,TB844,2026-04-21,4.25,600000000.0,600000000.0,1890000000.0,3.15,2.4381875,2.435,2.44,2.475,0.18
2016-02-12,TB845,2019-03-15,5.25,600000000.0,600000000.0,1780000000.0,2.9666,1.72447916666667,1.72,1.7275,1.75,0.3
2016-02-17,TB846,2027-04-21,4.75,900000000.0,900000000.0,1990000000.0,2.2111,2.59016666666667,2.585,2.5925,2.6125,0.23
2016-02-19,TB847,2018-10-21,3.25,800000000.0,800000000.0,2815000000.0,3.5187,1.791890625,1.7875,1.795,1.82,0.31
2016-02-24,TB848,2026-04-21,4.25,900000000.0,900000000.0,1905000000.0,2.1166,2.41679166666667,2.415,2.42,2.4325,0.32
2016-02-26,TB849,2019-10-21,2.75,800000000.0,800000000.0,2465000000.0,3.0812,1.767921875,1.765,1.77,1.8,0.21
2016-03-02,TB850,2027-11-21,2.75,900000000.0,900000000.0,1836000000.0,2.04,2.58253888888889,2.58,2.585,2.6175,0.25
2016-03-04,TB851,2020-11-21,1.75,800000000.0,800000000.0,2901000000.0,3.6262,2.07166875,2.07,2.075,2.105,0.33
2016-03-07,TB852,2029-04-21,3.25,500000000.0,500000000.0,1362000000.0,2.724,2.819275,2.8175,2.82,2.855,0.07
2016-03-09,TB853,2026-04-21,4.25,700000000.0,700000000.0,1965000000.0,2.8071,2.52991071428571,2.5275,2.5325,2.575,0.26
2016-03-11,TB854,2019-10-21,2.75,500000000.0,500000000.0,1961000000.0,3.922,2.02567,2.0225,2.0275,2.0625,0.18
2016-03-16,TB855,2027-11-21,2.75,900000000.0,900000000.0,3065000000.0,3.4055,2.78763888888889,2.7875,2.79,2.8225,0.24
2016-03-18,TB856,2022-07-15,5.75,800000000.0,800000000.0,2428000000.0,3.035,2.29875625,2.295,2.3025,2.325,0.37
2016-03-21,TB857,2035-06-21,2.75,500000000.0,500000000.0,1445000000.0,2.89,3.1425,3.14,3.145,3.1725,0.25
2016-03-23,TB858,2026-04-21,4.25,900000000.0,900000000.0,2315000000.0,2.5722,2.65111111111111,2.6475,2.655,2.6675,0.39
2016-03-30,TB859,2027-11-21,2.75,900000000.0,900000000.0,2285000000.0,2.5388,2.63148611111111,2.6275,2.635,2.675,0.35
2016-04-01,TB860,2020-11-21,1.75,800000000.0,800000000.0,3655000000.0,4.5687,2.0315,2.0275,2.035,2.0675,0.35
2016-04-06,TB861,2026-04-21,4.25,900000000.0,900000000.0,2305000000.0,2.5611,2.43502777777778,2.43,2.4375,2.47,0.25
2016-04-08,TB862,2019-10-21,2.75,800000000.0,800000000.0,2330000000.0,2.9125,1.8520625,1.85,1.855,1.895,0.29
2016-04-13,TB863,2027-04-21,4.75,900000000.0,900000000.0,2515000000.0,2.7944,2.56568055555556,2.5625,2.5675,2.5975,0.18
2016-04-15,TB864,2020-04-15,4.5,800000000.0,800000000.0,2540000000.0,3.175,2.011203125,2.0075,2.0125,2.035,0.13
2016-04-20,TB865,2027-11-21,2.75,1200000000.0,1200000000.0,3345000000.0,2.7875,2.66626041666667,2.665,2.6675,2.7,0.12
2016-04-22,TB866,2020-11-21,1.75,800000000.0,800000000.0,4115000000.0,5.1437,2.156984375,2.155,2.16,2.1875,0.3
2016-04-29,TB867,2021-05-15,5.75,1000000000.0,1000000000.0,3755000000.0,3.755,2.0575,2.0525,2.0625,2.1,0.5
2016-05-02,TB868,2033-04-21,4.5,300000000.0,300000000.0,735000000.0,2.45,2.93241666666667,2.925,2.9375,2.9725,0.51
2016-05-04,TB869,2026-04-21,4.25,700000000.0,700000000.0,2020000000.0,2.8857,2.41442857142857,2.41,2.4175,2.4575,0.31
2016-05-06,TB870,2020-11-21,1.75,700000000.0,700000000.0,2270000000.0,3.2428,1.79894642857143,1.7975,1.8025,1.83,0.36
2016-05-11,TBSYN10,2028-05-21,2.25,,7000000000.0,,,2.525,,,,
2016-05-18,TB871,2027-04-21,4.75,900000000.0,900000000.0,1745000000.0,1.9388,2.34156944444444,2.34,2.3425,2.365,0.09
2016-05-20,TB872,2020-11-21,1.75,1000000000.0,1000000000.0,3465000000.0,3.465,1.7538,1.75,1.755,1.7825,0.12
2016-05-25,TB873,2027-11-21,2.75,900000000.0,900000000.0,2250000000.0,2.5,2.43118055555556,2.39,2.435,2.48,0.38
2016-05-27,TB874,2019-10-21,2.75,1000000000.0,1000000000.0,3010000000.0,3.01,1.6206625,1.6175,1.6225,1.66,0.18
2016-05-31,TB875,2027-04-21,4.75,1000000000.0,1000000000.0,2050000000.0,2.05,2.350575,2.3475,2.3525,2.39,0.19
2016-06-03,TB876,2020-11-21,1.75,900000000.0,900000000.0,2970000000.0,3.3,1.71388888888889,1.7125,1.715,1.7425,0.11
2016-06-06,TB877,2037-04-21,3.75,300000000.0,300000000.0,745000000.0,2.4833,2.79929166666667,2.79,2.805,2.835,0.57
2016-06-08,TB878,2021-05-15,5.75,1100000000.0,1100000000.0,2925000000.0,2.659,1.75289772727273,1.7475,1.755,1.7925,0.21
2016-06-10,TB879,2029-04-21,3.25,500000000.0,500000000.0,1530000000.0,3.06,2.331725,2.3275,2.335,2.3575,0.33
2016-06-17,TB880,2027-11-21,2.75,1000000000.0,1000000000.0,2055000000.0,2.055,2.1690625,2.165,2.1725,2.1875,0.34
2016-06-22,TB881,2026-04-21,4.25,900000000.0,900000000.0,2225000000.0,2.4722,2.205,2.2025,2.2075,2.24,0.25
2016-06-24,TB882,2020-11-21,1.75,1000000000.0,1000000000.0,2445000000.0,2.445,1.754175,1.745,1.7575,1.79,0.33
2016-06-27,TB883,2021-05-15,5.75,600000000.0,600000000.0,2510000000.0,4.1833,1.6521875,1.6475,1.655,1.6875,0.28
2016-07-01,TB884,2027-11-21,2.75,1000000000.0,1000000000.0,2265000000.0,2.265,2.064725,2.06,2.0675,2.0925,0.28
2016-07-04,TB885,2035-06-21,2.75,400000000.0,400000000.0,935000000.0,2.3375,2.51421875,2.505,2.5175,2.545,0.33
2016-07-06,TB886,2028-05-21,2.25,700000000.0,700000000.0,2475000000.0,3.5357,2.02098214285714,2.02,2.0225,2.05,0.15
2016-07-08,TB887,2020-11-21,1.75,800000000.0,800000000.0,2420000000.0,3.025,1.566859375,1.56,1.5725,1.6,0.56
2016-07-11,TB888,2037-04-21,3.75,500000000.0,500000000.0,1145000000.0,2.29,2.41965,2.415,2.4225,2.4625,0.29
2016-07-13,TB889,2029-04-21,3.25,800000000.0,800000000.0,2365000000.0,2.9562,2.1921875,2.19,2.195,2.215,0.28
2016-07-15,TB890,2021-05-15,5.75,600000000.0,600000000.0,2500000000.0,4.1666,1.6555,1.65,1.6575,1.675,0.2
2016-07-18,TB891,2035-06-21,2.75,300000000.0,300000000.0,970000000.0,3.2333,2.48533333333333,2.485,2.4875,2.535,0.22
2016-07-20,TB892,2027-11-21,2.75,1000000000.0,1000000000.0,1655000000.0,1.655,2.0125,2.0075,2.015,2.0325,0.25
2016-07-22,TB893,2020-04-15,4.5,600000000.0,600000000.0,2315000000.0,3.8583,1.45414583333333,1.4525,1.455,1.48,0.09
2016-07-25,TB894,2023-04-21,5.5,1000000000.0,1000000000.0,2995000000.0,2.995,1.7343125,1.7325,1.735,1.75,0.07
2016-07-29,TB895,2026-04-21,4.25,900000000.0,900000000.0,2320000000.0,2.5777,1.84116666666667,1.84,1.8425,1.865,0.13
2016-08-03,TB896,2027-11-21,2.75,900000000.0,900000000.0,2075000000.0,2.3055,2.005375,2.0,2.0075,2.03,0.21
2016-08-05,TB897,2022-07-15,5.75,1000000000.0,1000000000.0,2370000000.0,2.37,1.6368375,1.6325,1.64,1.6625,0.32
2016-08-10,TB898,2027-04-21,4.75,1000000000.0,1000000000.0,2291000000.0,2.291,1.946985,1.9425,1.95,1.9675,0.3
2016-08-12,TB899,2023-04-21,5.5,900000000.0,900000000.0,2155000000.0,2.3944,1.70955555555556,1.705,1.7125,1.7325,0.29
2016-08-15,TB900,2033-04-21,4.5,400000000.0,400000000.0,728000000.0,1.82,2.25275625,2.2475,2.26,2.29,0.72
2016-08-17,TB901,2024-04-21,2.75,800000000.0,800000000.0,1875000000.0,2.3437,1.809828125,1.805,1.8125,1.8325,0.27
2016-08-19,TB902,2028-05-21,2.25,700000000.0,700000000.0,1385000000.0,1.9785,2.02421428571429,2.02,2.0275,2.05,0.33
2016-08-24,TB903,2027-11-21,2.75,1000000000.0,1000000000.0,1975000000.0,1.975,1.945925,1.9425,1.95,1.975,0.41
2016-08-26,TB904,2020-11-21,1.75,900000000.0,900000000.0,2280000000.0,2.5333,1.48793055555556,1.485,1.4925,1.5175,0.46
2016-08-31,TB905,2026-04-21,4.25,1000000000.0,1000000000.0,2085000000.0,2.085,1.8341125,1.83,1.8375,1.86,0.34
2016-09-02,TB906,2020-04-15,4.5,900000000.0,900000000.0,1885000000.0,2.0944,1.43594444444444,1.43,1.44,1.46,0.41
2016-09-07,TB907,2027-04-21,4.75,1000000000.0,1000000000.0,1590000000.0,1.59,1.892,1.8875,1.895,1.9175,0.3
2016-09-09,TB908,2019-10-21,2.75,900000000.0,900000000.0,3315000000.0,3.6833,1.52625,1.525,1.5275,1.5575,0.12
2016-09-16,TB909,2028-05-21,2.25,700000000.0,700000000.0,2575000000.0,3.6785,2.26116071428571,2.2575,2.265,2.32,0.38
2016-09-19,TB910,2029-04-21,3.25,400000000.0,400000000.0,1555000000.0,3.8875,2.35575,2.355,2.36,2.43,0.42
2016-09-21,TB911,2027-11-21,2.75,900000000.0,900000000.0,2795000000.0,3.1055,2.19358333333333,2.19,2.1975,2.2725,0.39
2016-09-23,TB912,2021-05-15,5.75,1000000000.0,1000000000.0,3707000000.0,3.707,1.71826,1.7125,1.72,1.775,0.17
2016-09-28,TB913,2028-05-21,2.25,1000000000.0,1000000000.0,1845000000.0,1.845,2.0815375,2.0775,2.085,2.095,0.35
2016-09-30,TB914,2025-04-21,3.25,900000000.0,900000000.0,1493000000.0,1.6588,1.88769444444444,1.88,1.8925,1.91,0.48
2016-10-05,TB915,2027-11-21,2.75,1000000000.0,1000000000.0,2065000000.0,2.065,2.18325,2.1775,2.1875,2.235,0.42
2016-10-07,TB916,2020-11-21,1.75,900000000.0,900000000.0,3105000000.0,3.45,1.693625,1.6875,1.6975,1.7225,0.39
2016-10-12,TBSYN11,2047-03-21,3,,7600000000.0,,,3.27,,,,
2016-10-19,TB917,2028-05-21,2.25,900000000.0,900000000.0,2150000000.0,2.3888,2.405125,2.4,2.4075,2.4675,0.24
2016-10-21,TB918,2021-05-15,5.75,900000000.0,900000000.0,3220000000.0,3.5777,1.807625,1.8025,1.81,1.8525,0.24
2016-10-24,TB919,2022-07-15,5.75,300000000.0,300000000.0,1970000000.0,6.5666,1.92816666666667,1.925,1.93,1.96,0.18
2016-10-28,TB920,2027-04-21,4.75,900000000.0,900000000.0,2395000000.0,2.6611,2.37416666666667,2.37,2.3775,2.4425,0.33
2016-11-02,TB921,2027-11-21,2.75,1000000000.0,1000000000.0,2360000000.0,2.36,2.4188875,2.4125,2.4225,2.455,0.36
2016-11-04,TB922,2020-11-21,1.75,800000000.0,800000000.0,3195000000.0,3.9937,1.79528125,1.79,1.7975,1.84,0.22
2016-11-09,TB923,2020-04-15,4.5,800000000.0,800000000.0,2728000000.0,3.41,1.75031875,1.7425,1.7525,1.83,0.22
2016-11-11,TB924,2028-05-21,2.25,1000000000.0,1000000000.0,1770000000.0,1.77,2.7005375,2.695,2.705,2.755,0.45
2016-11-16,TB925,2025-04-21,3.25,900000000.0,900000000.0,2350000000.0,2.6111,2.56126388888889,2.5575,2.565,2.6,0.37
2016-11-18,TB926,2019-10-21,2.75,900000000.0,900000000.0,3623000000.0,4.0255,1.84143611111111,1.8375,1.8425,1.8825,0.11
2016-11-21,TB927,2020-11-21,1.75,600000000.0,600000000.0,2030000000.0,3.3833,1.98522916666667,1.9825,1.9875,2.03,0.23
2016-11-23,TB928,2028-05-21,2.25,900000000.0,900000000.0,1470000000.0,1.6333,2.813625,2.81,2.82,2.8575,0.64
2016-11-25,TB929,2023-04-21,5.5,900000000.0,900000000.0,1940000000.0,2.1555,2.43279166666667,2.4275,2.435,2.46,0.22
2016-11-30,TB930,2026-04-21,4.25,900000000.0,900000000.0,2100000000.0,2.3333,2.64358888888889,2.64,2.645,2.675,0.14
2016-12-02,TB931,2019-10-21,2.75,900000000.0,900000000.0,2445000000.0,2.7166,1.96888888888889,1.9675,1.97,2.0025,0.11
2016-12-07,TB932,2020-11-21,1.75,900000000.0,900000000.0,3864000000.0,4.2933,2.09490555555556,2.085,2.0975,2.12,0.26
2016-12-09,TB933,2027-11-21,2.75,900000000.0,900000000.0,2737000000.0,3.0411,2.86771944444444,2.855,2.87,2.905,0.23
2016-12-12,TB934,2028-05-21,2.25,800000000.0,800000000.0,2400000000.0,3.0,2.981890625,2.9775,2.985,3.03,0.31
2016-12-16,TB935,2021-05-15,5.75,600000000.0,600000000.0,2475000000.0,4.125,2.19345833333333,2.19,2.1975,2.23,0.4
2017-01-11,TB936,2027-11-21,2.75,1000000000.0,1000000000.0,3008000000.0,3.008,2.796665,2.7925,2.8,2.9,0.33
2017-01-13,TB937,2020-11-21,1.75,600000000.0,600000000.0,3210000000.0,5.35,2.0519375,2.05,2.0525,2.11,0.06
2017-01-18,TBSYN12,2021-12-21,2,,9300000000.0,,,2.24,,,,
2017-01-20,TB938,2029-04-21,3.25,600000000.0,600000000.0,2990000000.0,4.9833,3.002875,3.0025,3.005,3.0525,0.21
2017-01-23,TB939,2020-04-15,4.5,500000000.0,500000000.0,2240000000.0,4.48,2.02425,2.0225,2.025,2.05,0.08
2017-01-27,TB940,2028-05-21,2.25,700000000.0,700000000.0,2039000000.0,2.9128,2.89945714285714,2.895,2.9025,2.9325,0.3
2017-02-01,TB941,2027-11-21,2.75,800000000.0,800000000.0,2595000000.0,3.2437,2.7840625,2.78,2.7875,2.825,0.34
2017-02-03,TB942,2022-07-15,5.75,600000000.0,600000000.0,3110000000.0,5.1833,2.2669375,2.265,2.2675,2.29,0.06
2017-02-08,TB943,2029-04-21,3.25,800000000.0,800000000.0,1981000000.0,2.4762,2.892196875,2.89,2.895,2.935,0.28
2017-02-10,TB944,2020-04-15,4.5,600000000.0,600000000.0,3280000000.0,5.4666,1.92939583333333,1.925,1.9325,1.97,0.31
2017-02-13,TB945,2033-04-21,4.5,300000000.0,300000000.0,1026000000.0,3.42,3.16404166666667,3.16,3.165,3.19,0.1
2017-02-15,TB946,2026-04-21,4.25,500000000.0,500000000.0,2527000000.0,5.054,2.731075,2.73,2.7325,2.77,0.14
2017-02-17,TB947,2020-11-21,1.75,600000000.0,600000000.0,3513000000.0,5.855,2.1156875,2.1125,2.1175,2.145,0.18
2017-02-22,TBSYN13,2028-11-21,2.75,,11000000000.0,,,3.005,,,,
2017-03-03,TB948,2020-11-21,1.75,800000000.0,800000000.0,4130000000.0,5.1625,2.107625,2.1025,2.1125,2.155,0.49
2017-03-06,TB949,2037-04-21,3.75,600000000.0,600000000.0,1515000000.0,2.525,3.4984375,3.4925,3.505,3.54,0.66
2017-03-08,TB950,2028-05-21,2.25,800000000.0,800000000.0,3024000000.0,3.78,2.98159375,2.98,2.9825,3.0325,0.09
2017-03-10,TB951,2021-05-15,5.75,600000000.0,600000000.0,3157000000.0,5.2616,2.29054166666667,2.285,2.2925,2.32,0.2
2017-03-17,TB952,2029-04-21,3.25,700000000.0,700000000.0,2622000000.0,3.7457,3.03727142857143,3.03,3.04,3.08,0.27
2017-03-22,TB953,2028-05-21,2.25,800000000.0,800000000.0,1753000000.0,2.1912,2.859496875,2.855,2.8625,2.88,0.3
2017-03-24,TB954,2020-11-21,1.75,600000000.0,600000000.0,3748000000.0,6.2466,2.05626666666667,2.055,2.06,2.085,0.37
2017-03-27,TB955,2047-03-21,3,500000000.0,500000000.0,1327000000.0,2.654,3.67319,3.6675,3.675,3.7125,0.18
2017-03-29,TB956,2027-11-21,2.75,800000000.0,800000000.0,2843000000.0,3.5537,2.809646875,2.805,2.8125,2.83,0.29
2017-03-31,TB957,2021-05-15,5.75,600000000.0,600000000.0,4135000000.0,6.8916,2.076625,2.075,2.0775,2.13,0.09
2017-04-05,TB958,2028-11-21,2.75,800000000.0,800000000.0,2423000000.0,3.0287,2.748003125,2.7425,2.75,2.775,0.2
2017-04-07,TB959,2021-12-21,2,600000000.0,600000000.0,3675000000.0,6.125,2.06347916666667,2.06,2.065,2.0925,0.15
2017-04-10,TB960,2033-04-21,4.5,400000000.0,400000000.0,1525000000.0,3.8125,3.008,3.005,3.01,3.055,0.2
2017-04-12,TB961,2020-11-21,1.75,800000000.0,800000000.0,2995000000.0,3.7437,1.8675,1.8625,1.87,1.89,0.25
2017-04-19,TB962,2027-11-21,2.75,800000000.0,800000000.0,2590000000.0,3.2375,2.514625,2.5125,2.5175,2.54,0.29
2017-04-21,TB963,2021-12-21,2,600000000.0,600000000.0,2975000000.0,4.9583,2.044375,2.0425,2.045,2.0625,0.06
2017-04-24,TB964,2033-04-21,4.5,300000000.0,300000000.0,920000000.0,3.0666,3.02054166666667,3.0175,3.025,3.0475,0.45
2017-04-28,TB965,2022-07-15,5.75,800000000.0,800000000.0,3745000000.0,4.6812,2.119765625,2.1175,2.1225,2.14,0.27
