date,CORRA_TRIMMED_VOLUME
2024-06-13,38873180355.0
2024-06-14,36799717302.0
2024-06-17,33962662480.0
2024-06-18,33565415373.0
2024-06-19,30396880890.0
2024-06-20,27343911047.0
2024-06-21,30160059626.0
2024-06-24,31000762274.0
2024-06-25,33222648488.0
2024-06-26,32939251295.0
2024-06-27,32575519950.0
2024-06-28,33592892218.0
2024-07-02,37825958022.0
2024-07-03,34761381962.0
2024-07-04,28673746694.0
2024-07-05,33089504603.0
2024-07-08,33550544494.0
2024-07-09,36281765374.0
2024-07-10,37525525683.0
2024-07-11,41432349242.0
2024-07-12,41504307781.0
2024-07-15,44866204944.0
2024-07-16,39898162530.0
2024-07-17,41715976064.0
2024-07-18,37752033643.0
2024-07-19,31300911730.0
2024-07-22,45858600655.0
2024-07-23,36110422057.0
2024-07-24,42179111566.0
2024-07-25,54479062000.0
2024-07-26,37577110925.0
2024-07-29,41533720828.0
2024-07-30,38979762952.0
2024-07-31,34309401001.0
2024-08-01,40330602958.0
2024-08-02,42022763812.0
2024-08-06,48451026274.0
2024-08-07,38221103978.0
2024-08-08,39652486143.0
2024-08-09,37331067690.0
2024-08-12,35273914050.0
2024-08-13,31558705622.0
2024-08-14,40209471055.0
2024-08-15,32177444681.0
2024-08-16,38302662869.0
2024-08-19,35731280291.0
2024-08-20,36086539574.0
2024-08-21,37957067127.0
2024-08-22,43155412673.0
2024-08-23,43623246025.0
2024-08-26,44625886606.0
2024-08-27,48004957710.0
2024-08-28,46079383982.0
2024-08-29,45129148020.0
2024-08-30,38865676578.0
2024-09-03,37560931311.0
2024-09-04,53281929368.0
2024-09-05,54282867362.0
2024-09-06,50176288107.0
2024-09-09,50597194648.0
2024-09-10,52841930105.0
2024-09-11,47325718233.0
2024-09-12,47895239200.0
2024-09-13,51277555102.0
2024-09-16,44131802967.0
2024-09-17,51002423518.0
2024-09-18,48215465996.0
2024-09-19,44129077018.0
2024-09-20,45241060354.0
2024-09-23,39111911278.0
2024-09-24,44980922804.0
2024-09-25,43058798241.0
2024-09-26,45186837317.0
2024-09-27,41887478246.0
2024-10-01,51319570815.0
2024-10-02,45462023671.0
2024-10-03,45182839664.0
2024-10-04,43469201913.0
2024-10-07,45417151672.0
2024-10-08,47562651103.0
2024-10-09,44040257039.0
2024-10-10,41968068798.0
2024-10-11,43131034979.0
2024-10-15,46628877692.0
2024-10-16,52290043757.0
2024-10-17,40014883541.0
2024-10-18,40653345645.0
2024-10-21,42422390384.0
2024-10-22,49373652940.0
2024-10-23,41891319446.0
2024-10-24,39582988408.0
2024-10-25,35329385503.0
2024-10-28,49857907151.0
2024-10-29,33600864987.0
2024-10-30,30629718517.0
2024-10-31,31130310105.0
2024-11-01,56783081573.0
2024-11-04,49498453502.0
2024-11-05,40729446170.0
2024-11-06,32025564174.0
2024-11-07,30382342401.0
2024-11-08,33416692490.0
2024-11-12,40113919884.0
2024-11-13,38234058040.0
2024-11-14,39048332253.0
2024-11-15,47438684032.0
2024-11-18,47756693311.0
2024-11-19,42141307740.0
2024-11-20,41225235143.0
2024-11-21,41346461026.0
2024-11-22,49853456929.0
2024-11-25,37505079975.0
2024-11-26,34503619190.0
2024-11-27,35245480598.0
2024-11-28,30416757752.0
2024-11-29,44235149953.0
2024-12-02,39591212301.0
2024-12-03,38620622908.0
2024-12-04,34170275170.0
2024-12-05,30597245552.0
2024-12-06,37195191647.0
2024-12-09,32577341089.0
2024-12-10,36648552974.0
2024-12-11,41624564000.0
2024-12-12,45905410096.0
2024-12-13,36846789889.0
2024-12-16,38247612050.0
2024-12-17,32047087490.0
2024-12-18,32807010349.0
2024-12-19,36926402684.0
2024-12-20,36546553678.0
2024-12-23,33249724690.0
2024-12-24,33363035354.0
2024-12-27,28564754629.0
2024-12-30,24316443922.0
2024-12-31,31008504124.0
2025-01-02,28679435599.0
2025-01-03,29074456669.0
2025-01-06,29530385372.0
2025-01-07,33057849964.0
2025-01-08,34308555610.0
2025-01-09,35943831988.0
2025-01-10,33998300826.0
2025-01-13,28248883834.0
2025-01-14,32022160091.0
2025-01-15,33635744152.0
2025-01-16,40178575546.0
2025-01-17,30589144221.0
2025-01-20,27422557822.0
2025-01-21,39262398380.0
2025-01-22,39065740986.0
2025-01-23,42548117477.0
2025-01-24,34167458205.0
2025-01-27,30206051489.0
2025-01-28,32425043615.0
2025-01-29,35655945382.0
2025-01-30,47900617836.0
2025-01-31,44221721033.0
2025-02-03,52783523258.0
2025-02-04,55317468556.0
2025-02-05,44630573643.0
2025-02-06,41397585950.0
2025-02-07,44032771430.0
2025-02-10,38309776220.0
2025-02-11,36115968718.0
2025-02-12,51300661038.0
2025-02-13,41400419863.0
2025-02-14,47030266418.0
2025-02-18,45869111867.0
2025-02-19,44560561192.0
2025-02-20,41670157862.0
2025-02-21,43042942967.0
2025-02-24,40417820696.0
2025-02-25,37690546548.0
2025-02-26,39639894184.0
2025-02-27,41552066644.0
2025-02-28,44250549532.0
2025-03-03,46686448834.0
2025-03-04,40523627301.0
2025-03-05,36718849666.0
2025-03-06,36130454253.0
2025-03-07,40085514945.0
2025-03-10,39037178738.0
2025-03-11,39573853462.0
2025-03-12,40592686744.0
2025-03-13,47201982080.0
2025-03-14,46225734212.0
2025-03-17,44142992780.0
2025-03-18,45026629102.0
2025-03-19,42593738528.0
2025-03-20,37090577617.0
2025-03-21,35769219736.0
2025-03-24,35665142122.0
2025-03-25,37482475317.0
2025-03-26,41890253064.0
2025-03-27,33876754192.0
2025-03-28,30626833368.0
2025-03-31,32320851207.0
2025-04-01,40552714193.0
2025-04-02,34222268946.0
2025-04-03,32747877634.0
2025-04-04,32746293940.0
2025-04-07,35263998286.0
2025-04-08,36148101514.0
2025-04-09,42044129107.0
2025-04-10,45181286356.0
2025-04-11,40690469099.0
2025-04-14,42143116741.0
2025-04-15,35384593624.0
2025-04-16,45970882490.0
2025-04-17,36687459323.0
2025-04-21,32499217926.0
2025-04-22,35445719873.0
2025-04-23,43532710991.0
2025-04-24,38019322264.0
2025-04-25,35792956148.0
2025-04-28,37165436191.0
2025-04-29,33934345962.0
2025-04-30,40475931608.0
2025-05-01,48313837482.0
2025-05-02,39569435035.0
2025-05-05,40267350075.0
2025-05-06,34072520160.0
2025-05-07,39663320551.0
2025-05-08,34944419567.0
2025-05-09,36924985528.0
2025-05-12,38795938439.0
2025-05-13,37468543228.0
2025-05-14,38025597481.0
2025-05-15,41960257568.0
2025-05-16,41138337926.0
2025-05-20,44164096191.0
2025-05-21,52956687968.0
2025-05-22,44290395666.0
2025-05-23,36205235708.0
2025-05-26,35650121604.0
2025-05-27,36295917218.0
2025-05-28,46085591344.0
2025-05-29,42687204300.0
2025-05-30,43244948831.0
2025-06-02,46875562168.0
2025-06-03,46821250444.0
2025-06-04,45700073348.0
2025-06-05,45505746764.0
2025-06-06,42433870906.0
2025-06-09,39538385086.0
2025-06-10,38821205626.0
2025-06-11,36218336016.0
2025-06-12,38887979013.0
2025-06-13,38670896841.0
2025-06-16,41295428774.0
2025-06-17,32039575686.0
2025-06-18,35440558253.0
2025-06-19,32301071463.0
2025-06-20,49482220700.0
2025-06-23,36664180168.0
2025-06-24,38009527546.0
2025-06-25,36261665278.0
2025-06-26,35765587362.0
2025-06-27,33061507092.0
2025-06-30,30981205553.0
2025-07-02,36806997308.0
2025-07-03,31881914228.0
2025-07-04,28616165124.0
2025-07-07,37700893500.0
2025-07-08,39692136802.0
2025-07-09,41706909418.0
2025-07-10,33231454111.0
2025-07-11,26935629994.0
2025-07-14,33058399367.0
2025-07-15,31162003051.0
2025-07-16,35224508951.0
2025-07-17,34688709746.0
2025-07-18,31945157676.0
2025-07-21,31259981810.0
2025-07-22,32033016136.0
2025-07-23,38607448981.0
2025-07-24,35069643558.0
2025-07-25,33711233036.0
2025-07-28,28597422960.0
2025-07-29,29833268390.0
2025-07-30,31151390500.0
2025-07-31,34770097658.0
2025-08-01,33606442245.0
2025-08-05,33940932053.0
2025-08-06,26727684349.0
2025-08-07,25300467496.0
2025-08-08,30998969215.0
2025-08-12,20378170325.0
2025-08-13,35595394042.0
2025-08-14,35676343935.0
2025-08-15,30395491182.0
2025-08-18,28505620580.0
2025-08-19,29814328534.0
2025-08-20,35615682367.0
2025-08-21,35206437021.0
2025-08-22,37245073744.0
2025-08-25,37966447956.0
2025-08-26,40571294462.0
2025-08-27,39432230370.0
2025-08-28,32907031359.0
2025-08-29,32332005602.0
2025-09-02,32483231262.0
2025-09-03,40567237090.0
2025-09-04,36279075220.0
2025-09-05,33885080954.0
2025-09-08,33153876097.0
2025-09-09,41360245698.0
2025-09-10,35026131526.0
2025-09-11,29465411179.0
2025-09-12,34478826738.0
2025-09-15,38184706699.0
2025-09-16,36019508828.0
2025-09-17,38496936070.0
2025-09-18,40405319206.0
2025-09-19,34746713616.0
2025-09-22,38455311578.0
2025-09-23,37032538677.0
2025-09-24,42239054878.0
2025-09-25,40369953754.0
2025-09-26,33715644307.0
2025-09-29,36882588616.0
2025-10-01,38961140558.0
2025-10-02,36269819391.0
2025-10-03,37492496079.0
2025-10-06,36538228324.0
2025-10-07,38792523298.0
2025-10-08,42436709420.0
2025-10-09,37650973120.0
2025-10-10,38943147172.0
2025-10-14,49684582493.0
2025-10-15,42379823658.0
2025-10-16,42451625604.0
2025-10-17,40531140294.0
2025-10-20,41096192426.0
2025-10-21,44476742656.0
2025-10-22,46882576691.0
2025-10-23,45515241632.0
2025-10-24,48939014320.0
2025-10-27,46945761134.0
2025-10-28,41854611945.0
2025-10-29,41897552684.0
2025-10-30,43685078922.0
2025-10-31,37461078052.0
2025-11-03,44083837238.0
2025-11-04,42292530915.0
2025-11-05,48009843148.0
2025-11-06,48018031363.0
2025-11-07,45768971889.0
2025-11-10,42621146191.0
2025-11-12,40851208035.0
2025-11-13,34447334014.0
2025-11-14,41218702298.0
2025-11-17,41835398702.0
2025-11-18,35769251258.0
2025-11-19,37301655895.0
2025-11-20,37778581400.0
2025-11-21,33550164934.0
2025-11-24,38297688690.0
2025-11-25,39185034267.0
2025-11-26,41584034661.0
2025-11-27,36733965880.0
2025-11-28,43202119030.0
2025-12-01,44813386541.0
2025-12-02,39196142398.0
2025-12-03,41774499090.0
2025-12-04,42798187210.0
2025-12-05,40495430610.0
2025-12-08,39174594206.0
2025-12-09,38007187095.0
2025-12-10,41052495332.0
2025-12-11,45030963889.0
2025-12-12,48689482323.0
2025-12-15,45721407487.0
2025-12-16,45501777697.0
2025-12-17,42874457183.0
2025-12-18,43052465518.0
2025-12-19,43107341561.0
2025-12-22,37753564882.0
2025-12-23,39664412325.0
2025-12-24,28091553541.0
2025-12-29,33216888146.0
2025-12-30,35590414717.0
2025-12-31,31804247097.0
2026-01-02,42215182348.0
2026-01-05,39996291234.0
2026-01-06,37080107264.0
2026-01-07,39731516031.0
2026-01-08,39797166616.0
2026-01-09,33796337597.0
2026-01-12,41565480256.0
2026-01-13,35156042662.0
2026-01-14,36761014948.0
2026-01-15,34952874099.0
2026-01-16,40384228646.0
2026-01-19,35941106696.0
2026-01-20,39893701326.0
2026-01-21,38353603442.0
2026-01-22,40100718010.0
2026-01-23,43790603180.0
2026-01-26,41703729881.0
2026-01-27,40386490990.0
2026-01-28,37418112350.0
2026-01-29,31924453900.0
2026-01-30,26250878200.0
2026-02-02,39381232414.0
2026-02-03,37614612987.0
2026-02-04,42741978448.0
2026-02-05,44837398097.0
2026-02-06,39054219790.0
2026-02-09,43076064851.0
2026-02-10,34717245926.0
2026-02-11,36478825231.0
2026-02-12,32811504712.0
2026-02-13,39780977068.0
2026-02-17,42342498592.0
2026-02-18,40067967491.0
2026-02-19,47038698650.0
2026-02-20,42253567782.0
2026-02-23,47695392488.0
2026-02-24,42209509126.0
2026-02-25,44922089969.0
2026-02-26,46659205636.0
2026-02-27,42739086737.0
2026-03-02,42427182681.0
2026-03-03,43341639090.0
2026-03-04,36878919364.0
2026-03-05,39378610979.0
2026-03-06,41515489004.0
2026-03-09,35850629534.0
2026-03-10,35485993847.0
2026-03-11,47272779352.0
2026-03-12,37895414192.0
2026-03-13,41029608964.0
2026-03-16,43318212511.0
2026-03-17,35352179567.0
2026-03-18,39932822181.0
2026-03-19,42865225815.0
2026-03-20,42842314085.0
2026-03-23,42248428542.0
2026-03-24,38978402255.0
2026-03-25,43062418874.0
2026-03-26,35896415042.0
2026-03-27,35623811561.0
2026-03-30,39453449440.0
2026-03-31,33032048874.0
2026-04-01,43430554546.0
2026-04-02,33269711576.0
2026-04-06,32266976638.0
2026-04-07,38762452469.0
2026-04-08,39859975849.0
2026-04-09,36887948009.0
2026-04-10,36160338098.0
2026-04-13,41777804104.0
2026-04-14,40801790453.0
2026-04-15,33798129908.0
2026-04-16,35015761837.0
2026-04-17,31985278196.0
2026-04-20,33371074753.0
2026-04-21,34657900501.0
2026-04-22,35695597378.0
2026-04-23,39146619812.0
2026-04-24,28052141790.0
2026-04-27,29550864628.0
2026-04-28,27055407608.0
2026-04-29,26165990593.0
2026-04-30,31332105724.0
2026-05-01,29992824890.0
2026-05-04,32468775691.0
2026-05-05,32831813408.0
2026-05-06,38869096930.0
2026-05-07,34708200226.0
2026-05-08,36692990963.0
2026-05-11,38466593075.0
2026-05-12,29669962577.0
2026-05-13,33442903876.0
2026-05-14,33319546460.0
2026-05-15,37959087581.0
2026-05-19,39183438698.0
2026-05-20,40720687580.0
2026-05-21,36382309942.0
2026-05-22,29265809120.0
2026-05-25,33401156609.0
2026-05-26,32412574547.0
2026-05-27,38622903089.0
2026-05-28,43090123382.0
2026-05-29,33890623200.0
2026-06-01,37516082503.0
2026-06-02,32078388621.0
2026-06-03,34203687986.0
2026-06-04,36714340870.0
2026-06-05,38679121184.0
2026-06-08,39955433110.0
2026-06-09,40296297427.0
2026-06-10,39045861134.0
2026-06-11,40086611504.0
2026-06-12,37442078140.0
2026-06-15,41045602938.0
2026-06-16,34396780178.0
2026-06-17,40179355349.0
2026-06-18,33252884604.0
2026-06-19,41167353537.0
2026-06-22,46963143939.0
2026-06-23,47837075170.0
2026-06-24,41390834002.0
2026-06-25,47660362323.0
2026-06-26,47970555422.0
2026-06-29,41012694537.0
2026-06-30,43887906574.0
2026-07-02,39782738301.0
2026-07-03,35218698081.0
2026-07-06,39106510154.0
2026-07-07,40857526397.0
2026-07-08,39171796431.0
2026-07-09,42629545511.0
2026-07-10,38406605496.0
2026-07-13,38389375922.0
2026-07-14,44051723685.0
2026-07-15,45628974206.0
2026-07-16,44835167464.0
2026-07-17,41416098903.0
2026-07-20,46774710845.0
2026-07-21,40482543839.0
2026-07-22,43088578874.0
2026-07-23,46756636316.0
2026-07-24,54873307971.0
2026-07-27,41510269289.0
2026-07-28,44561605420.0
2026-07-29,40389573810.0
2026-07-30,47092138606.0
2026-07-31,34948641255.0
2026-08-04,40761642942.0
2026-08-05,42289290349.0
2026-08-06,39712998892.0
2026-08-07,38831331647.0
2026-08-10,39820216477.0
2026-08-11,40027605056.0
2026-08-12,41378126594.0
2026-08-13,40975306816.0
2026-08-14,38778424300.0
2026-08-17,38550267290.0
2026-08-18,38577529672.0
2026-08-19,41557324717.0
2026-08-20,41421188731.0
2026-08-21,47008149612.0
2026-08-24,41790891338.0
2026-08-25,36910010990.0
2026-08-26,43800727784.0
2026-08-27,41496751492.0
2026-08-28,42107503503.0
2026-08-31,42791332991.0
2026-09-01,38477850406.0
2026-09-02,44020022020.0
2026-09-03,46380794882.0
2026-09-04,43820502042.0
2026-09-08,42727908763.0
2026-09-09,43608833551.0
