issuer,kind,isin,auction,settlement,maturity,nominal,cash,cover,yield,source
FR,bill,FR0126310293,2020-08-24,2020-08-26,2021-08-11,1797.0,1797.0,3.1,-0.578,aft_hist_btf
DE,bond,DE0001104818,2020-08-25,2020-08-27,2022-09-16,4916.0,4986.2,2.0,-0.69,finanzagentur
DE,bond,DE0001102515,2020-08-26,2020-08-28,2035-05-15,2990.0,3086.876,1.5,-0.22,finanzagentur
FR,bill,FR0126310210,2020-08-31,2020-09-02,2020-11-25,2199.0,2199.0,3.24,-0.568,aft_hist_btf
FR,bill,FR0126310269,2020-08-31,2020-09-02,2021-02-10,1492.0,1492.0,4.59,-0.579,aft_hist_btf
FR,bill,FR0126310293,2020-08-31,2020-09-02,2021-08-11,1693.0,1693.0,3.0,-0.567,aft_hist_btf
DE,bond,DE0001030567,2020-09-01,2020-09-03,2026-04-15,183.0,196.304,1.9,-1.15,finanzagentur
DE,bond,DE0001030575,2020-09-01,2020-09-03,2046-04-15,144.0,199.008,1.4,-1.17,finanzagentur
DE,bond,DE0001030708,2020-09-02,2020-09-04,2030-08-15,6000.0,6283.02,,-0.463,finanzagentur
DE,bond,DE0001141828,2020-09-02,2020-09-04,2025-10-10,3315.5,3434.858,1.8,-0.69,finanzagentur
FR,bond,FR0010870956,2020-09-03,2020-09-07,2060-04-25,1264.0,2794.578,1.7,0.57,aft_hist_mlt
FR,bond,FR0013154044,2020-09-03,2020-09-07,2036-05-25,1960.0,2314.172,1.92,0.09,aft_hist_mlt
FR,bond,FR0013480613,2020-09-03,2020-09-07,2052-05-25,2231.0,2374.899,1.99,0.53,aft_hist_mlt
FR,bond,FR0013516549,2020-09-03,2020-09-07,2030-11-25,5725.0,5836.065,1.65,-0.19,aft_hist_mlt
DE,bill,DE0001030302,2020-09-07,2020-09-09,2021-03-03,3768.0,3778.68,1.6,-0.5814,finanzagentur
FR,bill,FR0126310228,2020-09-07,2020-09-09,2020-12-09,2296.0,2296.0,2.98,-0.569,aft_hist_btf
FR,bill,FR0126310269,2020-09-07,2020-09-09,2021-02-10,1794.0,1794.0,2.86,-0.577,aft_hist_btf
FR,bill,FR0126310293,2020-09-07,2020-09-09,2021-08-11,1695.0,1695.0,4.53,-0.575,aft_hist_btf
ESM,bill,EU000A2SB9Y0,2020-09-08,2020-09-10,2020-12-03,1997.58,1997.58,5.5,,esm_bbk:EU000A2SB9Y0
DE,bond,DE0001102507,2020-09-09,2020-09-11,2030-08-15,3391.2,3565.169,2.0,-0.5,finanzagentur
DE,bill,DE0001030229,2020-09-14,2020-09-16,2021-06-09,3655.0,3670.82,1.3,-0.5833,finanzagentur
DE,bill,DE0001137891,2020-09-14,2020-09-16,2020-12-09,3838.0,3843.26,1.3,-0.5865,finanzagentur
FR,bill,FR0126310228,2020-09-14,2020-09-16,2020-12-09,2451.0,2451.0,3.58,-0.574,aft_hist_btf
FR,bill,FR0126310269,2020-09-14,2020-09-16,2021-02-10,1430.0,1430.0,4.4,-0.576,aft_hist_btf
FR,bill,FR0126310301,2020-09-14,2020-09-16,2021-09-08,2043.0,2043.0,3.57,-0.573,aft_hist_btf
DE,bond,DE0001102523,2020-09-15,2020-09-17,2027-11-15,3279.0,3427.211,2.2,-0.62,finanzagentur
ESM,bill,EU000A2SB9Z7,2020-09-15,2020-09-17,2021-09-16,1498.7,1498.7,4.8,,esm_bbk:EU000A2SB9Z7
DE,bond,DE0001102432,2020-09-16,2020-09-18,2048-08-15,1333.9,1831.578,1.9,-0.07,finanzagentur
FR,bond,FR0011982776,2020-09-17,2020-09-21,2030-07-25,448.0,534.195,3.51,-1.14,aft_hist_mlt
FR,bond,FR0013131877,2020-09-17,2020-09-21,2026-05-25,4887.0,5177.777,1.92,-0.53,aft_hist_mlt
FR,bond,FR0013209871,2020-09-17,2020-09-21,2047-07-25,196.0,256.799,4.02,-0.91,aft_hist_mlt
FR,bond,FR0013286192,2020-09-17,2020-09-21,2028-05-25,2572.0,2802.194,2.76,-0.4,aft_hist_mlt
FR,bond,FR0013479102,2020-09-17,2020-09-21,2023-02-25,3054.0,3101.948,2.98,-0.64,aft_hist_mlt
FR,bond,FR0013519253,2020-09-17,2020-09-21,2026-03-01,720.0,769.536,3.56,-1.12,aft_hist_mlt
DE,bill,DE0001030245,2020-09-21,2020-09-23,2021-08-25,3260.0,3277.92,2.1,-0.5857,finanzagentur
DE,bill,DE0001030310,2020-09-21,2020-09-23,2021-02-03,3065.0,3071.641,1.5,-0.5852,finanzagentur
FR,bill,FR0126310228,2020-09-21,2020-09-23,2020-12-09,2584.0,2584.0,2.92,-0.574,aft_hist_btf
FR,bill,FR0126310269,2020-09-21,2020-09-23,2021-02-10,1901.0,1901.0,4.26,-0.583,aft_hist_btf
FR,bill,FR0126310301,2020-09-21,2020-09-23,2021-09-08,2376.0,2376.0,3.39,-0.581,aft_hist_btf
DE,bond,DE0001104818,2020-09-22,2020-09-24,2022-09-16,4021.75,4080.548,1.6,-0.73,finanzagentur
ESM,bill,EU000A2SB901,2020-09-22,2020-09-24,2021-03-18,1999.76,1999.76,5.2,,esm_bbk:EU000A2SB901
DE,bond,DE0001102515,2020-09-23,2020-09-25,2035-05-15,2974.75,3112.778,1.4,-0.31,finanzagentur
DE,bill,DE0001030252,2020-09-28,2020-09-30,2021-09-29,3415.0,3435.85,1.7,-0.6002,finanzagentur
FR,bill,FR0126310244,2020-09-28,2020-09-30,2021-01-06,2220.0,2220.0,2.38,-0.648,aft_hist_btf
FR,bill,FR0126310277,2020-09-28,2020-09-30,2021-03-10,1442.0,1442.0,3.94,-0.603,aft_hist_btf
FR,bill,FR0126310301,2020-09-28,2020-09-30,2021-09-08,2071.0,2071.0,2.78,-0.601,aft_hist_btf
DE,bond,DE0001141828,2020-09-30,2020-10-02,2025-10-10,3297.05,3421.349,2.1,-0.73,finanzagentur
FR,bond,FR0013313582,2020-10-01,2020-10-05,2034-05-25,1957.0,2315.522,2.13,-0.09,aft_hist_mlt
FR,bond,FR0013480613,2020-10-01,2020-10-05,2052-05-25,2675.0,2927.787,1.81,0.43,aft_hist_mlt
FR,bond,FR0013515806,2020-10-01,2020-10-05,2040-05-25,2905.0,3090.63,1.99,0.17,aft_hist_mlt
FR,bond,FR0013516549,2020-10-01,2020-10-05,2030-11-25,6761.0,6932.729,1.82,-0.25,aft_hist_mlt
DE,bill,DE0001030203,2020-10-05,2020-10-07,2021-04-14,1431.25,1435.91,7.4,-0.6182,finanzagentur
FR,bill,FR0126310244,2020-10-05,2020-10-07,2021-01-06,2448.0,2448.0,2.88,-0.636,aft_hist_btf
FR,bill,FR0126310277,2020-10-05,2020-10-07,2021-03-10,1662.0,1662.0,4.38,-0.609,aft_hist_btf
FR,bill,FR0126310301,2020-10-05,2020-10-07,2021-09-08,2195.0,2195.0,3.07,-0.611,aft_hist_btf
DE,bond,DE0001030559,2020-10-06,2020-10-08,2030-04-15,285.0,335.816,1.5,-1.25,finanzagentur
DE,bond,DE0001030575,2020-10-06,2020-10-08,2046-04-15,83.0,116.905,2.1,-1.25,finanzagentur
ESM,bill,EU000A2SB919,2020-10-06,2020-10-08,2021-01-07,1998.87,1998.87,7.2,,esm_bbk:EU000A2SB919
DE,bond,DE0001102507,2020-10-07,2020-10-09,2030-08-15,2478.75,2607.893,2.1,-0.51,finanzagentur
DE,bill,DE0001030237,2020-10-12,2020-10-14,2021-07-28,1432.5,1439.963,3.9,-0.6501,finanzagentur
DE,bill,DE0001030294,2020-10-12,2020-10-14,2021-01-20,1424.0,1426.592,4.8,-0.6675,finanzagentur
FR,bill,FR0126310244,2020-10-12,2020-10-14,2021-01-06,2233.0,2233.0,4.05,-0.656,aft_hist_btf
FR,bill,FR0126310277,2020-10-12,2020-10-14,2021-03-10,1582.0,1582.0,4.45,-0.637,aft_hist_btf
FR,bill,FR0126461682,2020-10-12,2020-10-14,2021-10-06,2002.0,2002.0,2.83,-0.628,aft_hist_btf
ESM,bill,EU000A2SB927,2020-10-13,2020-10-15,2021-10-14,1499.77,1499.77,5.4,,esm_bbk:EU000A2SB927
DE,bond,DE0001102481,2020-10-14,2020-10-16,2050-08-15,897.4,941.821,2.4,-0.16,finanzagentur
FR,bond,FR0011317783,2020-10-15,2020-10-19,2027-10-25,2185.0,2709.182,1.54,-0.59,aft_hist_mlt
FR,bond,FR0011982776,2020-10-15,2020-10-19,2030-07-25,692.0,829.293,3.21,-1.2,aft_hist_mlt
FR,bond,FR0012517027,2020-10-15,2020-10-19,2025-05-25,1900.0,2007.16,1.72,-0.7,aft_hist_mlt
FR,bond,FR0013508470,2020-10-15,2020-10-19,2026-02-25,3155.0,3265.74,1.72,-0.64,aft_hist_mlt
FR,bond,FR0013524014,2020-10-15,2020-10-19,2036-03-01,556.0,649.464,2.97,-0.91,aft_hist_mlt
DE,bill,DE0001030252,2020-10-19,2020-10-21,2021-09-29,1453.75,1463.685,4.0,-0.7124,finanzagentur
DE,bill,DE0001030302,2020-10-19,2020-10-21,2021-03-03,1472.0,1475.926,3.4,-0.7201,finanzagentur
FR,bill,FR0126310277,2020-10-19,2020-10-21,2021-03-10,1597.0,1597.0,2.93,-0.678,aft_hist_btf
FR,bill,FR0126461591,2020-10-19,2020-10-21,2021-01-20,2495.0,2495.0,2.39,-0.685,aft_hist_btf
FR,bill,FR0126461682,2020-10-19,2020-10-21,2021-10-06,1397.0,1397.0,3.25,-0.646,aft_hist_btf
DE,bond,DE0001104818,2020-10-20,2020-10-22,2022-09-16,3366.5,3418.142,2.0,-0.8,finanzagentur
ESM,bill,EU000A2SB935,2020-10-20,2020-10-22,2021-04-22,1999.91,1999.91,5.5,,esm_bbk:EU000A2SB935
EU,bond,EU000A283859,2020-10-20,2020-10-27,2030-10-04,10000.0,10000.0,14.5,-0.24,eu_qlik:EU000A283859:2020-10-20:syndication
EU,bond,EU000A283867,2020-10-20,2020-10-27,2040-10-04,7000.0,7000.0,12.571428571429,0.13,eu_qlik:EU000A283867:2020-10-20:syndication
DE,bill,DE0001030260,2020-10-26,2020-10-28,2021-10-27,2505.0,2523.23,1.7,-0.7145,finanzagentur
FR,bill,FR0126461591,2020-10-26,2020-10-28,2021-01-20,2145.0,2145.0,2.6,-0.673,aft_hist_btf
FR,bill,FR0126461658,2020-10-26,2020-10-28,2021-04-08,1530.0,1530.0,3.32,-0.652,aft_hist_btf
FR,bill,FR0126461682,2020-10-26,2020-10-28,2021-10-06,1698.0,1698.0,2.39,-0.638,aft_hist_btf
DE,bond,DE0001102515,2020-10-28,2020-10-30,2035-05-15,1649.2,1764.479,1.4,-0.46,finanzagentur
DE,bill,DE0001030211,2020-11-02,2020-11-04,2021-05-05,1402.4,1407.758,2.6,-0.7528,finanzagentur
FR,bill,FR0126461609,2020-11-02,2020-11-04,2021-02-03,3497.0,3497.0,1.67,-0.676,aft_hist_btf
FR,bill,FR0126461658,2020-11-02,2020-11-04,2021-04-08,1695.0,1695.0,2.55,-0.653,aft_hist_btf
FR,bill,FR0126461682,2020-11-02,2020-11-04,2021-10-06,1498.0,1498.0,2.52,-0.648,aft_hist_btf
DE,bond,DE0001030559,2020-11-03,2020-11-05,2030-04-15,380.0,451.098,1.7,-1.35,finanzagentur
ESM,bill,EU000A2SB943,2020-11-03,2020-11-05,2021-02-04,1999.12,1999.12,5.2,,esm_bbk:EU000A2SB943
DE,bond,DE0001030716,2020-11-04,2020-11-06,2025-10-10,4620.75,4818.056,1.3,-0.85,finanzagentur
FR,bond,FR0010171975,2020-11-05,2020-11-09,2055-04-25,1478.0,3251.896,1.77,0.32,aft_hist_mlt
FR,bond,FR0013404969,2020-11-05,2020-11-09,2050-05-25,2521.0,3404.106,1.61,0.27,aft_hist_mlt
FR,bond,FR0013407236,2020-11-05,2020-11-09,2029-05-25,3497.0,3801.589,1.81,-0.5,aft_hist_mlt
FR,bond,FR0013516549,2020-11-05,2020-11-09,2030-11-25,3498.0,3634.422,2.36,-0.38,aft_hist_mlt
FR,bill,FR0126461609,2020-11-09,2020-11-11,2021-02-03,3400.0,3400.0,1.33,-0.635,aft_hist_btf
FR,bill,FR0126461658,2020-11-09,2020-11-11,2021-04-08,2096.0,2096.0,1.91,-0.628,aft_hist_btf
FR,bill,FR0126461690,2020-11-09,2020-11-11,2021-11-04,1996.0,1996.0,2.55,-0.627,aft_hist_btf
ESM,bill,EU000A2SB950,2020-11-10,2020-11-12,2021-11-11,1490.47,1490.47,3.8,,esm_bbk:EU000A2SB950
DE,bond,DE0001102481,2020-11-11,2020-11-13,2050-08-15,848.6,863.026,1.6,-0.06,finanzagentur
EU,bond,EU000A284451,2020-11-10,2020-11-17,2025-11-04,8000.0,8000.0,13.125,-0.51,eu_qlik:EU000A284451:2020-11-10:syndication
EU,bond,EU000A284469,2020-11-10,2020-11-17,2050-11-04,6000.0,6000.0,11.666666666667,0.32,eu_qlik:EU000A284469:2020-11-10:syndication
DE,bill,DE0001030245,2020-11-16,2020-11-18,2021-08-25,1260.0,1266.77,1.8,-0.6871,finanzagentur
DE,bill,DE0001030310,2020-11-16,2020-11-18,2021-02-03,1335.0,1337.068,2.3,-0.7231,finanzagentur
FR,bill,FR0126001801,2020-11-16,2020-11-18,2021-06-16,1122.0,1122.0,2.57,-0.602,aft_hist_btf
FR,bill,FR0126461617,2020-11-16,2020-11-18,2021-02-17,3090.0,3090.0,2.19,-0.6,aft_hist_btf
FR,bill,FR0126461658,2020-11-16,2020-11-18,2021-04-08,1986.0,1986.0,2.44,-0.601,aft_hist_btf
FR,bill,FR0126461690,2020-11-16,2020-11-18,2021-11-04,2157.0,2157.0,2.52,-0.598,aft_hist_btf
DE,bond,DE0001104826,2020-11-17,2020-11-19,2022-12-15,4124.5,4188.224,1.4,-0.74,finanzagentur
ESM,bill,EU000A2SB968,2020-11-17,2020-11-19,2021-05-20,1999.7,1999.7,4.0,,esm_bbk:EU000A2SB968
DE,bond,DE0001102507,2020-11-18,2020-11-20,2030-08-15,2428.5,2567.167,2.0,-0.57,finanzagentur
FR,bond,FR0011317783,2020-11-19,2020-11-23,2027-10-25,1903.0,2349.824,2.2,-0.57,aft_hist_mlt
FR,bond,FR0011486067,2020-11-19,2020-11-23,2023-05-25,3314.0,3520.131,2.05,-0.71,aft_hist_mlt
FR,bond,FR0013327491,2020-11-19,2020-11-23,2036-07-25,424.0,514.778,3.18,-1.14,aft_hist_mlt
FR,bond,FR0013508470,2020-11-19,2020-11-23,2026-02-25,5327.0,5502.791,1.89,-0.62,aft_hist_mlt
FR,bond,FR0013519253,2020-11-19,2020-11-23,2026-03-01,837.0,901.03,3.8,-1.29,aft_hist_mlt
FR,bond,FR0013524014,2020-11-19,2020-11-23,2036-03-01,486.0,569.3,4.14,-0.94,aft_hist_mlt
DE,bill,DE0001030203,2020-11-23,2020-11-25,2021-04-14,1480.0,1483.962,1.9,-0.6865,finanzagentur
DE,bill,DE0001030260,2020-11-23,2020-11-25,2021-10-27,1100.0,1106.946,2.0,-0.6724,finanzagentur
EU,bond,EU000A28X702,2020-11-18,2020-11-25,2035-06-10,395.0,395.0,7.8481012658228,-0.11,eu_qlik:EU000A28X702:2020-11-18:syndication
FR,bill,FR0126461617,2020-11-23,2020-11-25,2021-02-17,3653.0,3653.0,2.63,-0.634,aft_hist_btf
FR,bill,FR0126461666,2020-11-23,2020-11-25,2021-05-05,2298.0,2298.0,2.92,-0.618,aft_hist_btf
FR,bill,FR0126461690,2020-11-23,2020-11-25,2021-11-04,1940.0,1940.0,3.96,-0.616,aft_hist_btf
EU,bond,EU000A285VM2,2020-11-24,2020-12-01,2035-07-04,8500.0,8500.0,1.0,-0.1,eu_qlik:EU000A285VM2:2020-11-24:syndication
DE,bill,DE0001030278,2020-11-30,2020-12-02,2021-11-24,1780.0,1792.18,2.2,-0.6853,finanzagentur
FR,bill,FR0126461625,2020-11-30,2020-12-02,2021-03-03,3748.0,3748.0,3.56,-0.655,aft_hist_btf
FR,bill,FR0126461666,2020-11-30,2020-12-02,2021-05-05,1829.0,1829.0,3.64,-0.646,aft_hist_btf
FR,bill,FR0126461690,2020-11-30,2020-12-02,2021-11-04,1929.0,1929.0,4.02,-0.647,aft_hist_btf
ESM,bill,EU000A2SB976,2020-12-01,2020-12-03,2021-03-04,1499.74,1499.74,67.0,,esm_bbk:EU000A2SB976
DE,bond,DE0001141828,2020-12-02,2020-12-04,2025-10-10,1636.5,1695.087,2.6,-0.72,finanzagentur
FR,bond,FR0000187635,2020-12-03,2020-12-07,2032-10-25,1897.0,3274.601,2.08,-0.26,aft_hist_mlt
FR,bond,FR0010773192,2020-12-03,2020-12-07,2041-04-25,1406.0,2655.231,2.82,0.1,aft_hist_mlt
FR,bond,FR0013154044,2020-12-03,2020-12-07,2036-05-25,2341.0,2809.668,2.35,-0.04,aft_hist_mlt
FR,bond,FR0013257524,2020-12-03,2020-12-07,2048-05-25,2350.0,3407.735,1.87,0.29,aft_hist_mlt
DE,bill,DE0001030229,2020-12-07,2020-12-09,2021-06-09,1285.0,1289.902,2.1,-0.7516,finanzagentur
EU,bond,EU000A28X702,2020-12-02,2020-12-09,2035-06-10,600.0,600.0,5.0,-0.15,eu_qlik:EU000A28X702:2020-12-02:syndication
FR,bill,FR0126461625,2020-12-07,2020-12-09,2021-03-03,3572.0,3572.0,2.76,-0.706,aft_hist_btf
FR,bill,FR0126461666,2020-12-07,2020-12-09,2021-05-05,1785.0,1785.0,4.19,-0.682,aft_hist_btf
FR,bill,FR0126461708,2020-12-07,2020-12-09,2021-12-01,2248.0,2248.0,2.69,-0.676,aft_hist_btf
DE,bond,DE0001104826,2020-12-09,2020-12-11,2022-12-15,2411.1,2449.461,2.3,-0.78,finanzagentur
FR,bill,FR0126461625,2020-12-14,2020-12-16,2021-03-03,2097.0,2097.0,3.26,-0.743,aft_hist_btf
FR,bill,FR0126461666,2020-12-14,2020-12-16,2021-05-05,1499.0,1499.0,2.96,-0.719,aft_hist_btf
FR,bill,FR0126461708,2020-12-14,2020-12-16,2021-12-01,1398.0,1398.0,2.83,-0.692,aft_hist_btf
DE,bill,DE0001030237,2021-01-04,2021-01-06,2021-07-28,1510.0,1515.471,4.0,-0.6402,finanzagentur
FR,bill,FR0126001801,2021-01-04,2021-01-06,2021-06-16,1789.0,1789.0,3.26,-0.605,aft_hist_btf
FR,bill,FR0126461724,2021-01-04,2021-01-06,2021-04-14,2959.0,2959.0,2.45,-0.62,aft_hist_btf
FR,bill,FR0126461815,2021-01-04,2021-01-06,2021-12-15,1896.0,1896.0,3.46,-0.602,aft_hist_btf
DE,bond,DE0001104826,2021-01-05,2021-01-07,2022-12-15,4838.25,4907.098,1.5,-0.73,finanzagentur
ESM,bill,EU000A2SB984,2021-01-05,2021-01-07,2021-04-08,1499.95,1499.95,6.1,,esm_bbk:EU000A2SB984
DE,bond,DE0001102531,2021-01-06,2021-01-08,2031-02-15,4120.7,4341.57,1.6,-0.52,finanzagentur
FR,bond,FR0013480613,2021-01-07,2021-01-11,2052-05-25,3879.0,4309.569,2.4,0.37,aft_hist_mlt
FR,bond,FR0013515806,2021-01-07,2021-01-11,2040-05-25,3880.0,4176.432,2.01,0.1,aft_hist_mlt
FR,bond,FR0013516549,2021-01-07,2021-01-11,2030-11-25,5038.0,5202.743,1.92,-0.33,aft_hist_mlt
DE,bill,DE0001030229,2021-01-11,2021-01-13,2021-06-09,2115.0,2120.633,1.8,-0.6505,finanzagentur
DE,bill,DE0001030328,2021-01-11,2021-01-13,2021-12-15,2150.0,2163.739,1.9,-0.6803,finanzagentur
FR,bill,FR0126001801,2021-01-11,2021-01-13,2021-06-16,1497.0,1497.0,4.1,-0.627,aft_hist_btf
FR,bill,FR0126461724,2021-01-11,2021-01-13,2021-04-14,2699.0,2699.0,4.08,-0.623,aft_hist_btf
FR,bill,FR0126461815,2021-01-11,2021-01-13,2021-12-15,1792.0,1792.0,3.35,-0.632,aft_hist_btf
DE,bond,DE0001030559,2021-01-12,2021-01-14,2030-04-15,330.0,397.815,1.8,-1.55,finanzagentur
DE,bond,DE0001030575,2021-01-12,2021-01-14,2046-04-15,113.0,168.02,1.9,-1.48,finanzagentur
ESM,bill,EU000A2SB992,2021-01-12,2021-01-14,2022-01-13,1099.36,1099.36,5.0,,esm_bbk:EU000A2SB992
DE,bond,DE0001141836,2021-01-13,2021-01-15,2026-04-10,4065.8,4217.048,1.3,-0.7,finanzagentur
DE,bill,DE0001030203,2021-01-18,2021-01-20,2021-04-14,2381.0,2384.524,1.4,-0.6333,finanzagentur
DE,bill,DE0001030260,2021-01-18,2021-01-20,2021-10-27,2486.0,2498.358,1.3,-0.636,finanzagentur
FR,bill,FR0126461708,2021-01-18,2021-01-20,2021-12-01,743.0,743.0,5.53,-0.617,aft_hist_btf
FR,bill,FR0126461724,2021-01-18,2021-01-20,2021-04-14,2837.0,2837.0,3.84,-0.625,aft_hist_btf
FR,bill,FR0126461781,2021-01-18,2021-01-20,2021-06-30,1636.0,1636.0,3.85,-0.621,aft_hist_btf
FR,bill,FR0126461815,2021-01-18,2021-01-20,2021-12-15,1296.0,1296.0,3.94,-0.614,aft_hist_btf
ESM,bill,EU000A3JZP11,2021-01-19,2021-01-21,2021-07-22,1499.54,1499.54,5.3,,esm_bbk:EU000A3JZP11
DE,bond,DE0001102481,2021-01-20,2021-01-22,2050-08-15,1263.6,1313.133,1.4,-0.13,finanzagentur
FR,bond,FR0013341682,2021-01-21,2021-01-25,2028-11-25,2247.0,2464.285,2.08,-0.46,aft_hist_mlt
FR,bond,FR0013508470,2021-01-21,2021-01-25,2026-02-25,4005.0,4128.755,2.1,-0.6,aft_hist_mlt
FR,bond,FR0014001N38,2021-01-21,2021-01-25,2031-07-25,2370.0,2785.935,1.93,-1.44,aft_hist_mlt
FR,bond,FR0014001N46,2021-01-21,2021-01-25,2024-02-25,3741.0,3818.065,2.34,-0.66,aft_hist_mlt
DE,bill,DE0001030336,2021-01-25,2021-01-27,2022-01-19,3596.0,3619.083,2.9,-0.6432,finanzagentur
FR,bill,FR0126461732,2021-01-25,2021-01-27,2021-04-28,2895.0,2895.0,3.21,-0.624,aft_hist_btf
FR,bill,FR0126461781,2021-01-25,2021-01-27,2021-06-30,1399.0,1399.0,4.36,-0.624,aft_hist_btf
FR,bill,FR0126461815,2021-01-25,2021-01-27,2021-12-15,1277.0,1277.0,4.51,-0.621,aft_hist_btf
DE,bond,DE0001102531,2021-01-27,2021-01-29,2031-02-15,3306.75,3489.944,2.0,-0.54,finanzagentur
EU,bond,EU000A284469,2021-01-27,2021-02-02,2050-11-04,4000.0,4000.0,10.0,0.13,eu_qlik:EU000A284469:2021-01-27:syndication
EU,bond,EU000A287074,2021-01-27,2021-02-02,2028-06-02,10000.0,10000.0,7.5,-0.5,eu_qlik:EU000A287074:2021-01-27:syndication
DE,bill,DE0001030211,2021-02-01,2021-02-03,2021-05-05,2693.4,2697.78,1.7,-0.6422,finanzagentur
DE,bill,DE0001030278,2021-02-01,2021-02-03,2021-11-24,2424.0,2436.769,1.7,-0.6416,finanzagentur
FR,bill,FR0126461732,2021-02-01,2021-02-03,2021-04-28,2495.0,2495.0,3.82,-0.631,aft_hist_btf
FR,bill,FR0126461781,2021-02-01,2021-02-03,2021-06-30,1425.0,1425.0,4.5,-0.627,aft_hist_btf
FR,bill,FR0126461823,2021-02-01,2021-02-03,2022-01-26,1711.0,1711.0,1.0,-0.642,aft_hist_btf
DE,bond,DE0001104834,2021-02-02,2021-02-04,2023-03-10,4731.5,4805.075,1.3,-0.73,finanzagentur
ESM,bill,EU000A3JZP29,2021-02-02,2021-02-04,2021-05-06,1499.64,1499.64,7.1,,esm_bbk:EU000A3JZP29#derived
FR,bond,FR0013154044,2021-02-04,2021-02-08,2036-05-25,1587.0,1877.104,2.71,0.05,aft_hist_mlt
FR,bond,FR0013234333,2021-02-04,2021-02-08,2039-06-25,1499.0,1938.057,2.54,0.14,aft_hist_mlt
FR,bond,FR0013480613,2021-02-04,2021-02-08,2052-05-25,1756.0,1881.027,2.21,0.5,aft_hist_mlt
FR,bond,FR0013516549,2021-02-04,2021-02-08,2030-11-25,6154.0,6307.235,2.19,-0.25,aft_hist_mlt
DE,bill,DE0001030245,2021-02-08,2021-02-10,2021-08-25,3680.0,3692.772,1.6,-0.6353,finanzagentur
FR,bill,FR0126461740,2021-02-08,2021-02-10,2021-05-12,3152.0,3152.0,4.54,-0.643,aft_hist_btf
FR,bill,FR0126461781,2021-02-08,2021-02-10,2021-06-30,1196.0,1196.0,6.37,-0.635,aft_hist_btf
FR,bill,FR0126461823,2021-02-08,2021-02-10,2022-01-26,1983.0,1983.0,3.11,-0.642,aft_hist_btf
DE,bond,DE0001030583,2021-02-09,2021-02-11,2033-04-15,1111.0,1351.865,1.5,-1.51,finanzagentur
ESM,bill,EU000A3JZP37,2021-02-09,2021-02-11,2022-02-10,1091.0,1091.0,6.3,,esm_bbk:EU000A3JZP37
DE,bond,DE0001141836,2021-02-10,2021-02-12,2026-04-10,3269.2,3388.526,2.1,-0.69,finanzagentur
DE,bill,DE0001030237,2021-02-15,2021-02-17,2021-07-28,2830.0,2838.077,1.6,-0.6363,finanzagentur
DE,bill,DE0001030336,2021-02-15,2021-02-17,2022-01-19,2290.0,2303.996,1.9,-0.6508,finanzagentur
FR,bill,FR0126461740,2021-02-15,2021-02-17,2021-05-12,3300.0,3300.0,2.08,-0.642,aft_hist_btf
FR,bill,FR0126461799,2021-02-15,2021-02-17,2021-07-28,1396.0,1396.0,4.37,-0.635,aft_hist_btf
FR,bill,FR0126461823,2021-02-15,2021-02-17,2022-01-26,1598.0,1598.0,3.27,-0.637,aft_hist_btf
ESM,bill,EU000A3JZP45,2021-02-16,2021-02-18,2021-08-19,1499.54,1499.54,6.3,,esm_bbk:EU000A3JZP45
DE,bond,DE0001102432,2021-02-17,2021-02-19,2048-08-15,1232.4,1615.43,1.3,0.1,finanzagentur
FR,bond,FR0013209871,2021-02-18,2021-02-22,2047-07-25,498.0,643.366,2.24,-0.88,aft_hist_mlt
FR,bond,FR0013407236,2021-02-18,2021-02-22,2029-05-25,3040.0,3231.216,1.87,-0.25,aft_hist_mlt
FR,bond,FR0013508470,2021-02-18,2021-02-22,2026-02-25,2658.0,2725.513,2.6,-0.5,aft_hist_mlt
FR,bond,FR0013519253,2021-02-18,2021-02-22,2026-03-01,883.0,957.525,2.44,-1.51,aft_hist_mlt
FR,bond,FR0013524014,2021-02-18,2021-02-22,2036-03-01,275.0,323.098,3.58,-0.98,aft_hist_mlt
FR,bond,FR0014001N46,2021-02-18,2021-02-22,2024-02-25,4340.0,4419.856,2.33,-0.6,aft_hist_mlt
DE,bill,DE0001030344,2021-02-22,2021-02-24,2022-02-23,2736.0,2753.478,1.4,-0.6278,finanzagentur
FR,bill,FR0126461708,2021-02-22,2021-02-24,2021-12-01,485.0,485.0,5.23,-0.622,aft_hist_btf
FR,bill,FR0126461757,2021-02-22,2021-02-24,2021-05-27,2596.0,2596.0,2.64,-0.617,aft_hist_btf
FR,bill,FR0126461799,2021-02-22,2021-02-24,2021-07-28,1400.0,1400.0,3.71,-0.616,aft_hist_btf
FR,bill,FR0126461823,2021-02-22,2021-02-24,2022-01-26,1392.0,1392.0,3.06,-0.614,aft_hist_btf
DE,bond,DE0001102531,2021-02-24,2021-02-26,2031-02-15,3320.0,3428.564,1.5,-0.32,finanzagentur
DE,bill,DE0001030229,2021-03-01,2021-03-03,2021-06-09,2720.0,2724.579,1.4,-0.6173,finanzagentur
DE,bill,DE0001030328,2021-03-01,2021-03-03,2021-12-15,2360.0,2371.563,1.3,-0.6116,finanzagentur
FR,bill,FR0126461690,2021-03-01,2021-03-03,2021-11-04,583.0,583.0,6.46,-0.605,aft_hist_btf
