date,YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_10Y
2022-01-27,0.41982271689791545
2022-01-28,0.44180185149751217
2022-01-31,0.49716490388920404
2022-02-01,0.5097949725367634
2022-02-02,0.5340922655367925
2022-02-03,0.625653638207549
2022-02-04,0.7298767561619453
2022-02-07,0.7930451144338106
2022-02-08,0.8363759910244556
2022-02-09,0.8049753436122473
2022-02-10,0.8395986934993819
2022-02-11,0.8604221081960711
2022-02-14,0.859859728981258
2022-02-15,0.9241987502234249
2022-02-16,0.875012079278478
2022-02-17,0.8579352876300841
2022-02-18,0.8169163401443428
2022-02-21,0.8275452967011663
2022-02-22,0.8923259302755732
2022-02-23,0.8841478746565316
2022-02-24,0.8173306277607332
2022-02-25,0.8393992949852149
2022-02-28,0.8165988432637775
2022-03-01,0.6234764096100004
2022-03-02,0.6408958053555127
2022-03-03,0.7202429983236225
2022-03-04,0.6336805566410835
2022-03-07,0.6469630627973482
2022-03-08,0.7304431335671931
2022-03-09,0.8202530118453425
2022-03-10,0.8900933068795227
2022-03-11,0.9396806327566459
2022-03-14,1.0008325627613768
2022-03-15,0.9860334117807842
2022-03-16,1.0237959685795681
2022-03-17,1.0309020059752516
2022-03-18,0.9883140727944564
2022-03-21,1.04469844587833
2022-03-22,1.1039652814568433
2022-03-23,1.0778762836402702
2022-03-24,1.099691905731036
2022-03-25,1.1434682815049877
2022-03-28,1.150027327560263
2022-03-29,1.183365182561896
2022-03-30,1.2797916148612922
2022-03-31,1.182376775864515
2022-04-01,1.2201876010857724
2022-04-04,1.140525731122287
2022-04-05,1.2395603608793697
2022-04-06,1.3439787429444234
2022-04-07,1.3593072387958711
2022-04-08,1.3719716422391621
2022-04-11,1.432882904404996
2022-04-12,1.4144376406712171
2022-04-13,1.4135972251965299
2022-04-14,1.4425266889245592
2022-04-19,1.568903446800576
2022-04-20,1.4939145330402277
2022-04-21,1.530316889139053
2022-04-22,1.594797689108009
2022-04-25,1.5237255667022638
2022-04-26,1.5039448970835538
2022-04-27,1.4856742910409888
2022-04-28,1.584677983002424
2022-04-29,1.5992777034296384
2022-05-02,1.6753421338124161
2022-05-03,1.6481220071710985
2022-05-04,1.733039988344621
2022-05-05,1.7269624146475298
2022-05-06,1.8385133982596928
2022-05-09,1.8799895684172645
2022-05-10,1.7599264659090794
2022-05-11,1.77493649911269
2022-05-12,1.6051461188352998
2022-05-13,1.6651322953771048
2022-05-16,1.6818016923072414
2022-05-17,1.780503277087264
2022-05-18,1.7877385267698378
2022-05-19,1.6942116937120286
2022-05-20,1.7457686560556571
2022-05-23,1.746199681818739
2022-05-24,1.8032836679356659
2022-05-25,1.7286699561253158
2022-05-26,1.7346658991492294
2022-05-27,1.7458772060801047
2022-05-30,1.8266006753376587
2022-05-31,1.8979615948619724
2022-06-01,1.886241727900328
2022-06-02,2.0008187550539063
2022-06-03,2.0941531202926105
2022-06-06,2.0917656351782803
2022-06-07,2.082949196084209
2022-06-08,2.114057034816163
2022-06-09,2.237811268177459
2022-06-10,2.3267186094057846
2022-06-13,2.5147149680280814
2022-06-14,2.607304109114796
2022-06-15,2.472853440658057
2022-06-16,2.6645986616931605
2022-06-17,2.4947252743925104
2022-06-20,2.503521888711387
2022-06-21,2.5598570369359077
2022-06-22,2.4101011682667854
2022-06-23,2.2236603152099894
2022-06-24,2.290976939124995
2022-06-27,2.3394666008146725
2022-06-28,2.447175957381971
2022-06-29,2.3645043295105626
2022-06-30,2.2090547702574246
2022-07-01,2.0918653399756386
2022-07-04,2.1827894179687917
2022-07-05,2.1079089885498767
2022-07-06,1.9966671227625623
2022-07-07,2.14210643044178
2022-07-08,2.1382053316812484
2022-07-11,2.0914543527376437
2022-07-12,1.9534101953248315
2022-07-13,2.0319704477114504
2022-07-14,2.074651736088255
2022-07-15,2.0182015498753296
2022-07-18,2.0844414537053284
2022-07-19,2.0969904764537293
2022-07-20,2.090657990948839
2022-07-21,2.1800453363359327
2022-07-22,1.905231926803977
2022-07-25,1.9688165035072636
2022-07-26,1.8219221408699795
2022-07-27,1.849301144660415
2022-07-28,1.6981227433725712
2022-07-29,1.6943698748464957
2022-08-01,1.6412263319845766
2022-08-02,1.5888455159838337
2022-08-03,1.6708558849826285
2022-08-04,1.6134654459427873
2022-08-05,1.676217552539206
2022-08-08,1.6555467324585307
2022-08-09,1.7344148741810144
2022-08-10,1.6678215502554674
2022-08-11,1.697186907927655
2022-08-12,1.7453856210119307
2022-08-15,1.6823239465751
2022-08-16,1.7943371750902768
2022-08-17,1.880465834254151
2022-08-18,1.851497620342466
2022-08-19,1.9959487198223078
2022-08-22,2.0730390254967324
2022-08-23,2.1553241832266616
2022-08-24,2.2202126844179664
2022-08-25,2.1570712135098224
2022-08-26,2.253352446674969
2022-08-29,2.3410491015813286
2022-08-30,2.3412526654014316
2022-08-31,2.3810857290826393
2022-09-01,2.4544161323544493
2022-09-02,2.3512466742194458
2022-09-05,2.4405833647912822
2022-09-06,2.46225957349509
2022-09-07,2.397331719624112
2022-09-08,2.461289043877082
2022-09-09,2.5585874011607572
2022-09-12,2.4896825828835922
2022-09-13,2.5098747071812206
2022-09-14,2.5720707420292177
2022-09-15,2.5529398221603508
2022-09-16,2.608226976230276
2022-09-19,2.6151739705171075
2022-09-20,2.7702846727772386
2022-09-21,2.695681313372466
2022-09-22,2.7664244710560286
2022-09-23,2.832024323764762
2022-09-26,2.9432888155243924
2022-09-27,3.0565884310309306
2022-09-28,3.0612857406341143
2022-09-29,3.1097585736714235
2022-09-30,2.996374441888309
2022-10-03,2.899591409909083
2022-10-04,2.755135674784007
2022-10-05,2.8996718645969346
2022-10-06,2.9740424604184215
2022-10-07,3.111615050181978
2022-10-10,3.1438169648346164
2022-10-11,3.2566261068442444
2022-10-12,3.337910779449839
2022-10-13,3.2657888624337694
2022-10-14,3.1953005438757147
2022-10-17,3.1723658878855017
2022-10-18,3.1692505535873887
2022-10-19,3.2622394778253834
2022-10-20,3.3383100480810852
2022-10-21,3.366586576511579
2022-10-24,3.2282842237679064
2022-10-25,3.102216300322498
2022-10-26,3.0793430741923404
2022-10-27,2.985559353034148
2022-10-28,2.981512596808771
2022-10-31,3.021516251999891
2022-11-01,3.0533772509154136
2022-11-02,3.037892067756208
2022-11-03,3.128882285266975
2022-11-04,3.1641565688461832
2022-11-07,3.2159048167818667
2022-11-08,3.169523813735863
2022-11-09,3.1322271874174863
2022-11-10,2.9454135921937272
2022-11-11,3.0313926455962585
2022-11-14,3.0134794019014914
2022-11-15,2.961107037717933
2022-11-16,2.865440907482318
2022-11-17,2.9123728900001815
2022-11-18,2.864561285165854
2022-11-21,2.822458258801198
2022-11-22,2.834612136090653
2022-11-23,2.753702117777175
2022-11-24,2.6655228379449354
2022-11-25,2.807270050760339
2022-11-28,2.841548871062757
2022-11-29,2.7543007198554963
2022-11-30,2.7719853928448748
2022-12-01,2.639078865364113
2022-12-02,2.673402582238914
2022-12-05,2.656733575968494
2022-12-06,2.593697456349518
2022-12-07,2.5740893128857114
2022-12-08,2.626631119125102
2022-12-09,2.7052440356958094
2022-12-12,2.684324467581783
2022-12-13,2.652588298498074
2022-12-14,2.746076326366703
2022-12-15,2.8905495615842973
2022-12-16,3.061439635396665
2022-12-19,3.0896090694720546
2022-12-20,3.196358332074854
2022-12-21,3.1654414424559705
2022-12-22,3.2366509409811246
2022-12-23,3.265487489576278
2022-12-27,3.3358991358348935
2022-12-28,3.349420341621369
2022-12-29,3.33664462445731
2022-12-30,3.3920425904923475
2023-01-02,3.311267746476658
2023-01-03,3.2260812830385603
2023-01-04,3.123419412419047
2023-01-05,3.1772622990285417
2023-01-06,3.1099114324624613
2023-01-09,3.0975174525794835
2023-01-10,3.104583710368108
2023-01-11,2.9942957989920527
2023-01-12,2.92010804099695
2023-01-13,2.888347486274376
2023-01-16,2.9444123567841536
2023-01-17,2.909248739079699
2023-01-18,2.696348839136824
2023-01-19,2.763012004927124
2023-01-20,2.88362603922468
2023-01-23,2.947852038484739
2023-01-24,2.9489307782804457
2023-01-25,2.8658121618181163
2023-01-26,2.9377733174084875
2023-01-27,3.007381609366969
2023-01-30,3.0483876020057656
2023-01-31,3.0527838134872916
2023-02-01,3.036134185907677
2023-02-02,2.8899117917243418
2023-02-03,2.905182042881543
2023-02-06,3.0164786050158363
2023-02-07,3.0460883605936107
2023-02-08,3.099719467667606
2023-02-09,3.027632824224245
2023-02-10,3.089971493950271
2023-02-13,3.0981973723790537
2023-02-14,3.126587949371371
2023-02-15,3.205608476147759
2023-02-16,3.274907138914459
2023-02-17,3.2249506170860776
2023-02-20,3.200723769079726
2023-02-21,3.3352631293185766
2023-02-22,3.3252673781791744
2023-02-23,3.2892305867907994
2023-02-24,3.3499506247800945
2023-02-27,3.3630614702455586
2023-02-28,3.4987585979252125
2023-03-01,3.47036321430904
2023-03-02,3.5153810387736075
2023-03-03,3.4889383479079203
2023-03-06,3.5009667569050165
2023-03-07,3.461807372838219
2023-03-08,3.3985397618018163
2023-03-09,3.4051726437637653
2023-03-10,3.2398944527828686
2023-03-13,3.046834872186016
2023-03-14,3.253206903390978
2023-03-15,3.015350462792881
2023-03-16,3.0221271313775118
2023-03-17,2.965049232713707
2023-03-20,2.8973424246148074
2023-03-21,3.044450406232516
2023-03-22,3.17386791165889
2023-03-23,3.027674516054773
2023-03-24,2.90544852430529
2023-03-27,3.0864525710067348
2023-03-28,3.1088186346158437
2023-03-29,3.136466439318097
2023-03-30,3.199653809493638
2023-03-31,3.1462328868228226
2023-04-03,3.1161126234379832
2023-04-04,3.1491317707441677
2023-04-05,3.0545807851917868
2023-04-06,2.9945464935597172
2023-04-11,3.1301029501469557
2023-04-12,3.1731081751405323
2023-04-13,3.1486392023670824
2023-04-14,3.21323608071682
2023-04-17,3.2820671230092913
2023-04-18,3.2505513679364757
2023-04-19,3.308785424754669
2023-04-20,3.2796988959836035
2023-04-21,3.293889808164531
2023-04-24,3.312926041237194
2023-04-25,3.230084289184365
2023-04-26,3.1783680045255327
2023-04-27,3.234775116478417
2023-04-28,3.15106426115066
2023-05-02,3.1647783081033047
2023-05-03,3.1017806212071406
2023-05-04,3.0956705952559584
2023-05-05,3.1412690286173213
2023-05-08,3.1768755530091966
2023-05-09,3.193714157139704
2023-05-10,3.139314601076377
2023-05-11,3.0704862837844615
2023-05-12,3.098326501292309
2023-05-15,3.1711777093412596
2023-05-16,3.1690630396692736
2023-05-17,3.166403980438208
2023-05-18,3.2945958753790396
2023-05-19,3.3186855121
2023-05-22,3.293506997
2023-05-23,3.3105749547
2023-05-24,3.2750747359
2023-05-25,3.318661371
2023-05-26,3.3659882827
2023-05-29,3.2693784629
2023-05-30,3.1973116968
2023-05-31,3.1083325159
2023-06-01,3.0875537347
2023-06-02,3.1007025807
2023-06-05,3.1749605042
2023-06-06,3.1665026152
2023-06-07,3.1828241994
2023-06-08,3.2295152168
2023-06-09,3.1906028929
2023-06-12,3.1658792344
2023-06-13,3.1804627562
2023-06-14,3.2489583546
2023-06-15,3.2256944826
2023-06-16,3.21299918
2023-06-19,3.2650997442
2023-06-20,3.1861274671
2023-06-21,3.2175291039
2023-06-22,3.2511876816
2023-06-23,3.1145364748
2023-06-26,3.1040259481
2023-06-27,3.0897797401
2023-06-28,3.1145971788
2023-06-29,3.1875479161
2023-06-30,3.2201384118
2023-07-03,3.1934824543
2023-07-04,3.2349960833
2023-07-05,3.2261889128
2023-07-06,3.3837034804
2023-07-07,3.4112375836
2023-07-10,3.4285903219
2023-07-11,3.4403646182
2023-07-12,3.3808762299
2023-07-13,3.241298112
2023-07-14,3.2509663997
2023-07-17,3.2538576864
2023-07-18,3.1279993836
2023-07-19,3.1510457219
2023-07-20,3.2169576025
2023-07-21,3.1955057007
2023-07-24,3.1650025271
2023-07-25,3.1889209662
2023-07-26,3.222147423
2023-07-27,3.169583478
2023-07-28,3.2323010581
2023-07-31,3.2357469862
2023-08-01,3.2795993039
2023-08-02,3.2689782721
2023-08-03,3.3549055004
2023-08-04,3.3312181314
2023-08-07,3.3499214603
2023-08-08,3.21677887
2023-08-09,3.2645528433
2023-08-10,3.2601409887
2023-08-11,3.3729921574
2023-08-14,3.4038747092
2023-08-15,3.4609282398
2023-08-16,3.4304540544
2023-08-17,3.469266536
2023-08-18,3.4039129072
2023-08-21,3.4650013137
2023-08-22,3.4396649254
2023-08-23,3.2947773141
2023-08-24,3.2975929611
2023-08-25,3.3289546895
2023-08-28,3.3365833395
2023-08-29,3.3336124438
2023-08-30,3.3023800554
2023-08-31,3.2494975902
2023-09-01,3.300196696
2023-09-04,3.3460713683
2023-09-05,3.3741035605
2023-09-06,3.3912396509
2023-09-07,3.4014821098
2023-09-08,3.3761044033
2023-09-11,3.4122736007
2023-09-12,3.419969162
2023-09-13,3.4354108315
2023-09-14,3.4000829459
2023-09-15,3.4705258394
2023-09-18,3.5108968508
2023-09-19,3.5270238616
2023-09-20,3.4999442241
2023-09-21,3.5492559204
2023-09-22,3.5544888898
2023-09-25,3.6051292566
2023-09-26,3.6197948734
2023-09-27,3.6240801355
2023-09-28,3.8164204652
2023-09-29,3.6656801678
2023-10-02,3.7285874306
2023-10-03,3.7698155753
2023-10-04,3.8109297515
2023-10-05,3.7680150279
2023-10-06,3.7963002163
2023-10-09,3.7283869995
2023-10-10,3.7010084271
2023-10-11,3.5847060578
2023-10-12,3.607941497
2023-10-13,3.6359704339
2023-10-16,3.6817259268
2023-10-17,3.7530523145
2023-10-18,3.7713208238
2023-10-19,3.7905884303
2023-10-20,3.7628393637
2023-10-23,3.7816944483
2023-10-24,3.7111312994
2023-10-25,3.7532813994
2023-10-26,3.7165472703
2023-10-27,3.6959077048
2023-10-30,3.6722388917
2023-10-31,3.6191769486
2023-11-01,3.6013265849
2023-11-02,3.5194987884
2023-11-03,3.4667137403
2023-11-06,3.5536201763
2023-11-07,3.5054881948
2023-11-08,3.4469382132
2023-11-09,3.4599302373
2023-11-10,3.5222146566
2023-11-13,3.5460896005
2023-11-14,3.434797558
2023-11-15,3.4236920654
2023-11-16,3.3506628414
2023-11-17,3.3679917548
2023-11-20,3.3633828912
2023-11-21,3.3259433989
2023-11-22,3.2894254374
2023-11-23,3.3813953053
2023-11-24,3.3927923493
2023-11-27,3.3317157989
2023-11-28,3.3013953517
2023-11-29,3.1895634277
2023-11-30,3.2601882344
2023-12-01,3.1800651796
2023-12-04,3.1059431576
2023-12-05,3.0437448773
2023-12-06,2.9855510706
2023-12-07,2.9683679188
2023-12-08,3.0591756768
2023-12-11,3.0439567511
2023-12-12,3.0070159957
2023-12-13,2.9547164435
2023-12-14,2.8925216231
2023-12-15,2.7962262458
2023-12-18,2.8350187412
2023-12-19,2.7591540832
2023-12-20,2.7127951983
2023-12-21,2.6640080495
2023-12-22,2.6854990093
2023-12-27,2.6612595821
2023-12-28,2.7022039547
2023-12-29,2.7881387554
2024-01-02,2.8165154778
2024-01-03,2.8362134581
2024-01-04,2.9164446258
2024-01-05,2.9585101494
2024-01-08,2.9330010905
2024-01-09,2.9296703076
2024-01-10,2.9403762441
2024-01-11,2.925773374
2024-01-12,2.8951236361
2024-01-15,2.9540249669
2024-01-16,2.9390768753
2024-01-17,3.0311871017
2024-01-18,3.041611441
2024-01-19,3.0452799757
2024-01-22,2.9881140192
2024-01-23,3.0404050174
2024-01-24,3.0339809572
2024-01-25,3.0122912564
2024-01-26,3.0155981976
2024-01-29,2.9524579563
2024-01-30,2.9639591203
2024-01-31,2.9114668154
2024-02-01,2.9003459471
2024-02-02,2.9327674991
2024-02-05,3.0159173801
2024-02-06,3.0331322097
2024-02-07,3.0199433014
2024-02-08,3.0638032526
2024-02-09,3.0987233482
2024-02-12,3.0743182771
2024-02-13,3.0860228634
2024-02-14,3.0642276544
2024-02-15,3.0072391733
2024-02-16,3.0718638107
2024-02-19,3.0718120763
2024-02-20,3.0440312144
2024-02-21,3.0713286853
2024-02-22,3.0708823102
2024-02-23,3.0246819885
2024-02-26,3.0570013415
2024-02-27,3.0862619742
2024-02-28,3.1053440297
2024-02-29,3.0620124941
2024-03-01,3.1151899736
2024-03-04,3.031836716
2024-03-05,2.9660896744
2024-03-06,2.947579262
2024-03-07,2.9159002205
2024-03-08,2.8830491352
2024-03-11,2.9368467724
2024-03-12,2.941273491
2024-03-13,2.9489258069
2024-03-14,3.0137738833
2024-03-15,3.0398715775
2024-03-18,3.039899774
2024-03-19,3.0278103254
2024-03-20,3.0286414146
2024-03-21,3.012534258
2024-03-22,2.9583689377
2024-03-25,2.9920512674
2024-03-26,2.9757390335
2024-03-27,2.9250104103
2024-03-28,2.948681538
2024-04-02,3.0716315996
2024-04-03,3.0841129466
2024-04-04,2.9889723269
2024-04-05,3.0138474737
2024-04-08,3.0512825377
2024-04-09,2.9943573617
2024-04-10,3.0323320866
2024-04-11,3.0634804115
2024-04-12,2.9597278803
2024-04-15,3.0593365139
2024-04-16,3.1315175593
2024-04-17,3.1002524999
2024-04-18,3.1175036156
2024-04-19,3.1333435429
2024-04-22,3.1086714207
2024-04-23,3.0889092517
2024-04-24,3.1819567159
2024-04-25,3.2486318618
2024-04-26,3.1622188332
2024-04-29,3.121777856
2024-04-30,3.1652509619
2024-05-02,3.1409020761
2024-05-03,3.0761342696
2024-05-06,3.0637865797
2024-05-07,3.0367861764
2024-05-08,3.0633273025
2024-05-09,3.101526441
2024-05-10,3.105705856
2024-05-13,3.0960421407
2024-05-14,3.1280777269
2024-05-15,3.0351258015
2024-05-16,3.0439482096
2024-05-17,3.1035526063
2024-05-20,3.1168616251
2024-05-21,3.0915668713
2024-05-22,3.1155066187
2024-05-23,3.1667473694
2024-05-24,3.1782713257
2024-05-27,3.1203635005
2024-05-28,3.1514966325
2024-05-29,3.2415335269
2024-05-30,3.2556158394
2024-05-31,3.2246748269
2024-06-03,3.1767398779
2024-06-04,3.1060033222
2024-06-05,3.0898226054
2024-06-06,3.1472413939
2024-06-07,3.2121612209
2024-06-10,3.2863740988
2024-06-11,3.309905064
2024-06-12,3.1778410161
2024-06-13,3.1906961371
2024-06-14,3.1019501265
2024-06-17,3.1286483149
2024-06-18,3.1015538866
2024-06-19,3.1278035604
2024-06-20,3.1525395132
2024-06-21,3.1211353016
2024-06-24,3.1205609554
2024-06-25,3.1150991136
2024-06-26,3.1560791337
2024-06-27,3.1802374087
2024-06-28,3.1980257738
2024-07-01,3.2611656784
2024-07-02,3.2458075008
2024-07-03,3.2416393042
2024-07-04,3.2224091095
2024-07-05,3.1859950724
2024-07-08,3.1330621552
2024-07-09,3.1633747993
2024-07-10,3.1228631513
2024-07-11,3.0689383865
2024-07-12,3.0877276842
2024-07-15,3.0707328706
2024-07-16,3.0200944959
2024-07-17,3.0262135764
2024-07-18,3.0042090222
2024-07-19,3.0667261173
2024-07-22,3.0676348625
2024-07-23,3.0622066465
2024-07-24,3.0718645904
2024-07-25,3.0313469968
2024-07-26,3.0204544987
2024-07-29,2.9921791528
2024-07-30,2.9576814953
2024-07-31,2.9229971697
2024-08-01,2.9108858121
2024-08-02,2.8603951548
2024-08-05,2.9341679489
2024-08-06,2.9356243951
2024-08-07,3.0205696055
2024-08-08,3.0215297959
2024-08-09,2.9761258388
2024-08-12,2.975753616
2024-08-13,2.9324811064
2024-08-14,2.9242545288
2024-08-15,2.9834054274
2024-08-16,2.9732923691
2024-08-19,2.9800566539
2024-08-20,2.9537537122
2024-08-21,2.9338900874
2024-08-22,2.9414451389
2024-08-23,2.9742803361
2024-08-26,2.9777758337
2024-08-27,3.0340524948
2024-08-28,3.0002941322
2024-08-29,3.0046436508
2024-08-30,3.0148731308
2024-09-02,3.0641439859
2024-09-03,3.0114228325
2024-09-04,2.9586279658
2024-09-05,2.924067269
2024-09-06,2.9369450467
2024-09-09,2.9295405394
2024-09-10,2.91863262
2024-09-11,2.8521025365
2024-09-12,2.862673385
2024-09-13,2.8695611784
2024-09-16,2.8679888517
2024-09-17,2.8638819138
2024-09-18,2.9154166682
2024-09-19,2.9333827474
2024-09-20,2.9553549237
2024-09-23,2.9266768332
2024-09-24,2.9111436299
2024-09-25,2.9180586622
2024-09-26,2.8905341049
2024-09-27,2.8633776592
2024-09-30,2.8627040562
2024-10-01,2.7615365829
2024-10-02,2.8423325839
2024-10-03,2.8801945618
2024-10-04,2.9071828415
2024-10-07,2.9504289607
2024-10-08,2.9609492053
2024-10-09,2.9638366015
2024-10-10,2.9642902222
2024-10-11,3.0000972466
2024-10-14,2.9805732397
2024-10-15,2.9088225739
2024-10-16,2.8640594219
2024-10-17,2.8847316543
2024-10-18,2.8490825154
2024-10-21,2.942907839
2024-10-22,2.961323479
2024-10-23,2.9876118028
2024-10-24,2.9269444012
2024-10-25,2.9502264232
2024-10-28,2.9381773402
2024-10-29,2.975887921
2024-10-30,3.0133438995
2024-10-31,3.0780952127
2024-11-01,3.04627582
2024-11-04,3.0567738597
2024-11-05,3.0633320009
2024-11-06,3.1022234918
2024-11-07,3.1164745635
2024-11-08,3.0618081827
2024-11-11,3.0184508045
2024-11-12,3.003983398
2024-11-13,3.0429434262
2024-11-14,3.0060382105
2024-11-15,3.0027914395
2024-11-18,3.0215118685
2024-11-19,2.9849930249
2024-11-20,3.0089678089
2024-11-21,2.9742453591
2024-11-22,2.9350218642
2024-11-25,2.8811280569
2024-11-26,2.8855249634
2024-11-27,2.8532590478
2024-11-28,2.8048750234
2024-11-29,2.7677911076
2024-12-02,2.7377179852
2024-12-03,2.7197236919
2024-12-04,2.7420725668
2024-12-05,2.7341769152
2024-12-06,2.7056138353
2024-12-09,2.7073453884
2024-12-10,2.7100099825
2024-12-11,2.717576671
2024-12-12,2.7978524643
2024-12-13,2.8536636312
2024-12-16,2.8759157731
2024-12-17,2.8737500087
2024-12-18,2.8910203162
2024-12-19,2.9561845189
2024-12-20,2.9343072962
2024-12-23,2.9660859061
2024-12-24,2.967041134
2024-12-27,2.9846335277
2024-12-30,3.00078517
2025-01-02,2.9893020186
2025-01-03,3.0379149473
2025-01-06,3.0691256718
2025-01-07,3.0755131881
2025-01-08,3.155688636
2025-01-09,3.1773658924
2025-01-10,3.2094728418
2025-01-13,3.2474925843
2025-01-14,3.2692795047
2025-01-15,3.1647869222
2025-01-16,3.1827404977
2025-01-17,3.1202365843
2025-01-20,3.1197871202
2025-01-21,3.1032408492
2025-01-22,3.0950444361
2025-01-23,3.1490372723
2025-01-24,3.1723047694
2025-01-27,3.1245708902
2025-01-28,3.1290559126
2025-01-29,3.1260594069
2025-01-30,3.0893381773
2025-01-31,3.0481418497
2025-02-03,2.9720514053
2025-02-04,2.9927999545
2025-02-05,2.9230580875
2025-02-06,2.9364751294
2025-02-07,2.9583070096
2025-02-10,2.9293158568
2025-02-11,3.0075337626
2025-02-12,3.0600937843
2025-02-13,2.9834285209
2025-02-14,2.9990532146
2025-02-17,3.0487995319
2025-02-18,3.052739534
2025-02-19,3.1240920041
2025-02-20,3.1153845209
2025-02-21,3.0600925978
2025-02-24,3.0562053838
2025-02-25,3.0409026224
2025-02-26,3.0126340644
2025-02-27,3.0004107998
2025-02-28,2.9826251435
2025-03-03,3.0795671759
2025-03-04,3.0593336461
2025-03-05,3.3099630142
2025-03-06,3.4379702116
2025-03-07,3.3718488689
2025-03-10,3.3727398994
2025-03-11,3.4064442602
2025-03-12,3.4079098254
2025-03-13,3.4129205356
2025-03-14,3.4213100217
2025-03-17,3.3488294435
2025-03-18,3.4017328736
2025-03-19,3.3547105672
2025-03-20,3.3242884511
2025-03-21,3.3440476443
2025-03-24,3.3533818058
2025-03-25,3.3649047093
2025-03-26,3.3588296286
2025-03-27,3.3545446099
2025-03-28,3.3164268146
2025-03-31,3.2957289281
2025-04-01,3.2633434565
2025-04-02,3.2689571397
2025-04-03,3.2551274068
2025-04-04,3.203611148
2025-04-07,3.2530750004
2025-04-08,3.3114775727
2025-04-09,3.2846313602
2025-04-10,3.2425530054
2025-04-11,3.2011184324
2025-04-14,3.1656323329
2025-04-15,3.1889382485
2025-04-16,3.1599349792
2025-04-17,3.1318872874
2025-04-22,3.1179195484
2025-04-23,3.1494613211
2025-04-24,3.1000124456
2025-04-25,3.1067879174
2025-04-28,3.1413140647
2025-04-29,3.1367470414
2025-04-30,3.10851883
2025-05-02,3.1291064941
2025-05-05,3.1569150433
2025-05-06,3.1957146592
2025-05-07,3.1316907837
2025-05-08,3.1387175321
2025-05-09,3.1896447612
2025-05-12,3.2421971188
2025-05-13,3.2361243047
2025-05-14,3.2529735295
2025-05-15,3.2120010715
2025-05-16,3.1515237985
2025-05-19,3.1820690565
2025-05-20,3.1864826642
2025-05-21,3.2242591101
2025-05-22,3.2440266043
2025-05-23,3.1743811885
2025-05-26,3.1749061313
2025-05-27,3.1304852678
2025-05-28,3.14393228
2025-05-29,3.1025671415
2025-05-30,3.1062984231
2025-06-02,3.1285209006
2025-06-03,3.0877821521
2025-06-04,3.1195098972
2025-06-05,3.1400780975
2025-06-06,3.154823722
2025-06-09,3.1668533066
2025-06-10,3.106518043
2025-06-11,3.1105480202
2025-06-12,3.0938758708
2025-06-13,3.1255595123
2025-06-16,3.1263118607
2025-06-17,3.1463730522
2025-06-18,3.1329338778
2025-06-19,3.154907465
2025-06-20,3.1596863898
2025-06-23,3.142564236
2025-06-24,3.1629240096
2025-06-25,3.1711414694
2025-06-26,3.1582723034
2025-06-27,3.1879472554
2025-06-30,3.173120626
2025-07-01,3.1494578379
2025-07-02,3.231802281
2025-07-03,3.1875002919
2025-07-04,3.1494502298
2025-07-07,3.2011217233
2025-07-08,3.2404096455
2025-07-09,3.2275564737
2025-07-10,3.255374807
2025-07-11,3.2845521936
2025-07-14,3.2885220454
2025-07-15,3.2329325424
2025-07-16,3.238552523
2025-07-17,3.2389867479
2025-07-18,3.2502374243
2025-07-21,3.1679857663
2025-07-22,3.1511832005
2025-07-23,3.1509712562
2025-07-24,3.237902676
2025-07-25,3.2731336557
2025-07-28,3.2235715324
2025-07-29,3.2307795668
2025-07-30,3.2481125964
2025-07-31,3.2303909373
2025-08-01,3.2050207034
2025-08-04,3.1770015728
2025-08-05,3.1613589878
2025-08-06,3.1753831251
2025-08-07,3.1694658307
2025-08-08,3.2195793098
2025-08-11,3.218708285
2025-08-12,3.2750696742
2025-08-13,3.2106378448
2025-08-14,3.2269011819
2025-08-15,3.3024492986
2025-08-18,3.2875592944
2025-08-19,3.2778414176
2025-08-20,3.2514361117
2025-08-21,3.2973985458
2025-08-22,3.283509931
2025-08-25,3.314859076
2025-08-26,3.3004921784
2025-08-27,3.3071912629
2025-08-28,3.2744103958
2025-08-29,3.2919262511
2025-09-01,3.3180098378
2025-09-02,3.3682305656
2025-09-03,3.3234704402
2025-09-04,3.2796211287
2025-09-05,3.2332491398
2025-09-08,3.206270745
2025-09-09,3.217829424
2025-09-10,3.2140601959
2025-09-11,3.2177425635
2025-09-12,3.2540059273
2025-09-15,3.2350317724
2025-09-16,3.2282448577
2025-09-17,3.2148905785
2025-09-18,3.2592196686
2025-09-19,3.2730596648
2025-09-22,3.2836251138
2025-09-23,3.2809492424
2025-09-24,3.2941350382
2025-09-25,3.3180078549
2025-09-26,3.3005384014
2025-09-29,3.2671190234
2025-09-30,3.2519032608
2025-10-01,3.2372948869
2025-10-02,3.2596170534
2025-10-03,3.241662629
2025-10-06,3.2684794302
2025-10-07,3.2826210726
2025-10-08,3.2242862003
2025-10-09,3.2383665469
2025-10-10,3.2113672152
2025-10-13,3.1804028868
2025-10-14,3.1437302562
2025-10-15,3.1003811336
2025-10-16,3.1006698751
2025-10-17,3.1134003099
2025-10-20,3.1183140603
2025-10-21,3.0905522623
2025-10-22,3.0968147213
2025-10-23,3.1130135027
2025-10-24,3.1634556602
2025-10-27,3.1600624321
2025-10-28,3.1549907764
2025-10-29,3.1494575643
2025-10-30,3.1577466824
