issuer,kind,isin,auction,settlement,maturity,nominal,cash,cover,yield,source
IT,bill,IT0005537094,2023-03-10,2023-03-14,2024-03-14,650.0,626.97,,3.613,mef_pdf:12-Month-BOTs-Auction-Results-10-13.03.2023.pdf#supplementary
IT,bond,IT0005441883,2023-03-14,2023-03-16,2072-03-01,750.0,436.788,1.58,4.2,mef_pdf:BTP-50-Years-Auction-Results-14-15.03.2023.pdf
IT,bond,IT0005441883,2023-03-14,2023-03-16,2072-03-01,150.0,87.225,,4.2,mef_pdf:BTP-50-Years-Auction-Results-14-15.03.2023.pdf#supplementary
IT,bond,IT0005508590,2023-03-14,2023-03-16,2035-04-30,2000.0,1964.027,1.41,4.4,mef_pdf:BTP-Green-Auction-Results-14-15.03.2023.pdf
IT,bond,IT0005508590,2023-03-14,2023-03-16,2035-04-30,400.0,386.8,,4.4,mef_pdf:BTP-Green-Auction-Results-14-15.03.2023.pdf#supplementary
IT,bond,IT0005519787,2023-03-14,2023-03-16,2029-12-15,3000.0,3012.596,1.42,3.98,mef_pdf:BTP-7-Years-Auction-Results-14-15.03.2023.pdf
IT,bond,IT0005519787,2023-03-14,2023-03-16,2029-12-15,600.0,596.76,,3.98,mef_pdf:BTP-7-Years-Auction-Results-14-15.03.2023.pdf#supplementary
IT,bond,IT0005538597,2023-03-14,2023-03-16,2026-04-15,4000.0,4014.4,1.38,3.71,mef_pdf:BTP-3-Years-Auction-Results-14-15.03.2023.pdf
IT,bond,IT0005538597,2023-03-14,2023-03-16,2026-04-15,1200.0,1204.32,,3.71,mef_pdf:BTP-3-Years-Auction-Results-14-15.03.2023.pdf#supplementary
IT,bond,IT0005045270,2023-03-28,2023-03-30,2024-12-01,1250.0,1248.438,1.9,3.1,mef_pdf:BTP-10-Years-1-year-residual_maturity-Auction-Results-28-29.03.2023.pdf
IT,bond,IT0005045270,2023-03-28,2023-03-30,2024-12-01,29.835,29.555,,3.1,mef_pdf:BTP-10-Years-1-year-residual_maturity-Auction-Results-28-29.03.2023.pdf#supplementary
IT,bond,IT0005482994,2023-03-28,2023-03-30,2033-05-15,1500.0,1238.955,1.37,2.02,mef_pdf:BTPEi-10-Years-Auction-Results-28-29.03.2023.pdf
IT,bond,IT0005482994,2023-03-28,2023-03-30,2033-05-15,225.0,185.76,,2.02,mef_pdf:BTPEi-10-Years-Auction-Results-28-29.03.2023.pdf#supplementary
IT,bond,IT0005534281,2023-03-28,2023-03-30,2025-03-28,2750.0,2757.662,1.48,3.29,mef_pdf:BTP-Short-Term-Auction-Results-28-29.03.2023.pdf
IT,bond,IT0005534281,2023-03-28,2023-03-30,2025-03-28,47.0,47.122,,3.29,mef_pdf:BTP-Short-Term-Auction-Results-28-29.03.2023.pdf#supplementary
IT,bill,IT0005500027,2023-03-29,2023-03-31,2023-07-14,2000.0,1983.04,1.64,2.934,mef_pdf:12-Month-BOTs-Auction-Results-29-30.03.2023.pdf
IT,bill,IT0005500027,2023-03-29,2023-03-31,2023-07-14,6.0,5.949,,2.934,mef_pdf:12-Month-BOTs-Auction-Results-29-30.03.2023.pdf#supplementary
IT,bill,IT0005541278,2023-03-29,2023-03-31,2023-09-29,5000.0,4923.45,1.39,3.076,mef_pdf:6-Month-BOTs-Auction-Results-29-30.03.2023.pdf
IT,bill,IT0005541278,2023-03-29,2023-03-31,2023-09-29,13.5,13.293,,3.076,mef_pdf:6-Month-BOTs-Auction-Results-29-30.03.2023.pdf#supplementary
IT,bond,IT0005451361,2023-03-30,2023-04-03,2029-04-15,1250.0,1239.625,1.95,2.8,mef_pdf:CCTeu-7-Years-6-years-residual_maturity-Auction-Results-30-31.03.2023.pdf
IT,bond,IT0005451361,2023-03-30,2023-04-03,2029-04-15,187.5,185.944,,2.8,mef_pdf:CCTeu-7-Years-6-years-residual_maturity-Auction-Results-30-31.03.2023.pdf#supplementary
IT,bond,IT0005491250,2023-03-30,2023-04-03,2030-10-15,1250.0,1217.875,1.71,3.13,mef_pdf:CCTeu-7-Years-7-years-residual_maturity-Auction-Results-30-31.03.2023-1.pdf
IT,bond,IT0005491250,2023-03-30,2023-04-03,2030-10-15,187.5,182.681,,3.13,mef_pdf:CCTeu-7-Years-7-years-residual_maturity-Auction-Results-30-31.03.2023-1.pdf#supplementary
IT,bond,IT0005518128,2023-03-30,2023-04-03,2033-05-01,3500.0,3655.203,1.38,4.12,mef_pdf:BTP-10-Years-Auction-Results-30-31.03.2023.pdf
IT,bond,IT0005521981,2023-03-30,2023-04-03,2028-04-01,3000.0,2978.359,1.49,3.59,mef_pdf:BTP-5-Years-Auction-Results-30-31.03.2023.pdf
IT,bill,IT0005505075,2023-04-12,2023-04-14,2023-08-14,2000.0,1979.02,1.91,3.127,mef_pdf:12-Month-BOTs-Auction-Results-12-13.04.2023-4-months-residual-maturity.pdf
IT,bill,IT0005505075,2023-04-12,2023-04-14,2023-08-14,56.452,55.86,,3.127,mef_pdf:12-Month-BOTs-Auction-Results-12-13.04.2023-4-months-residual-maturity.pdf#supplementary
IT,bill,IT0005542516,2023-04-12,2023-04-14,2024-04-12,6500.0,6284.59,1.4,3.39,mef_pdf:12-Month-BOTs-Auction-Results-12-13.04.2023.pdf
IT,bill,IT0005542516,2023-04-12,2023-04-14,2024-04-12,320.381,309.764,,3.39,mef_pdf:12-Month-BOTs-Auction-Results-12-13.04.2023.pdf#supplementary
IT,bond,IT0003934657,2023-04-13,2023-04-17,2037-02-01,1250.0,1211.899,1.69,4.42,mef_pdf:BTP-30-Years-14-years-residual_maturity-Auction-Results-13-14.04.2023.pdf
IT,bond,IT0003934657,2023-04-13,2023-04-17,2037-02-01,250.0,240.325,,4.42,mef_pdf:BTP-30-Years-14-years-residual_maturity-Auction-Results-13-14.04.2023.pdf#supplementary
IT,bond,IT0004923998,2023-04-13,2023-04-17,2044-09-01,1250.0,1292.396,1.67,4.6,mef_pdf:BTP-30-Years-21-years-residual_maturity-Auction-Results-13-14.04.2023.pdf
IT,bond,IT0004923998,2023-04-13,2023-04-17,2044-09-01,214.116,220.068,,4.6,mef_pdf:BTP-30-Years-21-years-residual_maturity-Auction-Results-13-14.04.2023.pdf#supplementary
IT,bond,IT0005538597,2023-04-13,2023-04-17,2026-04-15,3250.0,3272.452,1.46,3.59,mef_pdf:BTP-3-Years-Auction-Results-13-14.04.2023.pdf
IT,bond,IT0005538597,2023-04-13,2023-04-17,2026-04-15,445.893,448.88,,3.59,mef_pdf:BTP-3-Years-Auction-Results-13-14.04.2023.pdf#supplementary
IT,bond,IT0005542797,2023-04-13,2023-04-17,2030-06-15,3750.0,3684.75,1.36,4.02,mef_pdf:BTP-7-Years-Auction-Results-13-14.04.2023.pdf
IT,bond,IT0005542797,2023-04-13,2023-04-17,2030-06-15,318.312,312.773,,4.02,mef_pdf:BTP-7-Years-Auction-Results-13-14.04.2023.pdf#supplementary
IT,bond,IT0005534281,2023-04-21,2023-04-26,2025-03-28,2500.0,2500.003,1.52,3.58,mef_pdf:BTP-Short-Term-Auction-Results-21-24.04.2023.pdf
IT,bond,IT0005543803,2023-04-21,2023-04-26,2029-05-15,2500.0,2471.75,1.31,1.7,mef_pdf:BTPEi-5-Years-Auction-Results-21-24.04.2023.pdf
IT,bond,IT0005543803,2023-04-21,2023-04-26,2029-05-15,577.187,570.665,,1.7,mef_pdf:BTPEi-5-Years-Auction-Results-21-24.04.2023.pdf#supplementary
IT,bill,IT0005532988,2023-04-26,2023-04-28,2024-02-14,2500.0,2432.325,1.69,3.43,mef_pdf:12-Month-BOTs-Auction-Results-26-27.04.2023.pdf
IT,bill,IT0005541278,2023-04-26,2023-04-28,2023-09-29,3500.0,3450.86,1.51,3.329,mef_pdf:6-Month-BOTs-Auction-Results-26-27.04.2023.pdf
IT,bill,IT0005541278,2023-04-26,2023-04-28,2023-09-29,56.775,55.978,,3.329,mef_pdf:6-Month-BOTs-Auction-Results-26-27.04.2023.pdf#supplementary
IT,bond,IT0005521981,2023-04-27,2023-05-02,2028-04-01,2500.0,2468.969,1.6,3.77,mef_pdf:BTP-5-Years-Auction-Results-27-28.04.2023.pdf
IT,bond,IT0005521981,2023-04-27,2023-05-02,2028-04-01,500.0,492.35,,3.77,mef_pdf:BTP-5-Years-Auction-Results-27-28.04.2023.pdf#supplementary
IT,bond,IT0005534984,2023-04-27,2023-05-02,2028-10-15,1500.0,1488.6,1.75,4.45,mef_pdf:CCTeu-7-Years-Auction-Results-27-28.04.2023.pdf
IT,bond,IT0005534984,2023-04-27,2023-05-02,2028-10-15,100.0,99.24,,4.45,mef_pdf:CCTeu-7-Years-Auction-Results-27-28.04.2023.pdf#supplementary
IT,bond,IT0005544082,2023-04-27,2023-05-02,2033-11-01,5000.0,4992.5,1.32,4.42,mef_pdf:BTP-10-Years-Auction-Results-27-28.04.2023.pdf
IT,bond,IT0005544082,2023-04-27,2023-05-02,2033-11-01,1500.0,1497.75,,4.42,mef_pdf:BTP-10-Years-Auction-Results-27-28.04.2023.pdf#supplementary
IT,bill,IT0005545469,2023-05-10,2023-05-12,2024-05-14,7000.0,6760.88,1.44,3.46,mef_pdf:12-Month-BOTs-Auction-Results-10-11.05.2023.pdf
IT,bill,IT0005545469,2023-05-10,2023-05-12,2024-05-14,700.0,676.088,,3.46,mef_pdf:12-Month-BOTs-Auction-Results-10-11.05.2023.pdf#supplementary
IT,bond,IT0005530032,2023-05-11,2023-05-15,2043-09-01,1500.0,1480.866,1.64,4.67,mef_pdf:BTP-20-Years-Auction-Results-11-12.05.2023.pdf
IT,bond,IT0005530032,2023-05-11,2023-05-15,2043-09-01,300.0,293.43,,4.67,mef_pdf:BTP-20-Years-Auction-Results-11-12.05.2023.pdf#supplementary
IT,bond,IT0005538597,2023-05-11,2023-05-15,2026-04-15,3500.0,3547.682,1.48,3.45,mef_pdf:BTP-3-Years-Auction-Results-11-12.05.2023.pdf
IT,bond,IT0005538597,2023-05-11,2023-05-15,2026-04-15,700.0,707.35,,3.45,mef_pdf:BTP-3-Years-Auction-Results-11-12.05.2023.pdf#supplementary
IT,bond,IT0005542797,2023-05-11,2023-05-15,2030-06-15,3750.0,3702.0,1.39,3.94,mef_pdf:BTP-7-Years-Auction-Results-11-12.05.2023.pdf
IT,bond,IT0005542797,2023-05-11,2023-05-15,2030-06-15,750.0,740.4,,3.94,mef_pdf:BTP-7-Years-Auction-Results-11-12.05.2023.pdf#supplementary
IT,bond,IT0005534281,2023-05-25,2023-05-29,2025-03-28,2750.0,2757.082,1.55,3.61,mef_pdf:BTP-Short-Term-Auction-Results-25-26.05.2023.pdf
IT,bill,IT0005547887,2023-05-26,2023-05-31,2023-11-30,6000.0,5894.28,1.45,3.528,mef_pdf:6-Month-BOTs-Auction-Results-26-29.05.2023.pdf
IT,bill,IT0005547887,2023-05-26,2023-05-31,2023-11-30,479.7,471.248,,3.528,mef_pdf:6-Month-BOTs-Auction-Results-26-29.05.2023.pdf#supplementary
IT,bond,IT0005518128,2023-05-30,2023-06-01,2033-05-01,2000.0,2040.674,1.53,4.24,mef_pdf:BTP-10-Years-10-years-residual_maturity-Auction-Results-30.05.2023.pdf
IT,bond,IT0005518128,2023-05-30,2023-06-01,2033-05-01,400.0,406.64,,4.24,mef_pdf:BTP-10-Years-10-years-residual_maturity-Auction-Results-30-31.05.2023.pdf#supplementary
IT,bond,IT0005534984,2023-05-30,2023-06-01,2028-10-15,1500.0,1493.4,1.82,4.38,mef_pdf:CCTeu-7-Years-Auction-Results-30-31.05.2023.pdf
IT,bond,IT0005534984,2023-05-30,2023-06-01,2028-10-15,225.0,224.01,,4.38,mef_pdf:CCTeu-7-Years-Auction-Results-30-31.05.2023.pdf#supplementary
IT,bond,IT0005544082,2023-05-30,2023-06-01,2033-11-01,2500.0,2515.0,1.43,4.32,mef_pdf:BTP-10-Years-Auction-Results-30.05.2023.pdf
IT,bond,IT0005544082,2023-05-30,2023-06-01,2033-11-01,500.0,503.0,,4.32,mef_pdf:BTP-10-Years-Auction-Results-30-31.05.2023.pdf#supplementary
IT,bond,IT0005548315,2023-05-30,2023-06-01,2028-08-01,5000.0,5010.5,1.39,3.79,mef_pdf:BTP-5-Years-Auction-Results-30-31.05.2023.pdf
IT,bond,IT0005548315,2023-05-30,2023-06-01,2028-08-01,1500.0,1503.15,,3.79,mef_pdf:BTP-5-Years-Auction-Results-30-31.05.2023.pdf#supplementary
IT,bill,IT0005549388,2023-06-09,2023-06-14,2024-06-14,6500.0,6268.21,1.4,3.637,mef_pdf:12-Month-BOTs-Auction-Results-9-12.06.2023.pdf
IT,bill,IT0005549388,2023-06-09,2023-06-14,2024-06-14,650.0,626.821,,3.637,mef_pdf:12-Month-BOTs-Auction-Results-9-12.06.2023.pdf#supplementary
IT,bond,IT0005534141,2023-06-13,2023-06-15,2053-10-01,1500.0,1516.27,1.53,4.54,mef_pdf:BTP-30-Years-Auction-Results-13-14.06.2023.pdf
IT,bond,IT0005538597,2023-06-13,2023-06-15,2026-04-15,2750.0,2794.414,1.55,3.46,mef_pdf:BTP-3-Years-Auction-Results-13-14.06.2023.pdf
IT,bond,IT0005542797,2023-06-13,2023-06-15,2030-06-15,3250.0,3245.45,1.36,3.75,mef_pdf:BTP-7-Years-Auction-Results-13-14.06.2023.pdf
IT,bond,IT0005534281,2023-06-27,2023-06-29,2025-03-28,2500.0,2510.158,1.6,3.71,mef_pdf:BTP-Short-Term-Auction-Results-27-28.06.2023.pdf
IT,bond,IT0005543803,2023-06-27,2023-06-29,2029-05-15,1750.0,1745.361,1.49,1.59,mef_pdf:BTPEi-5-Years-Auction-Results-27-28.06.2023.pdf
IT,bill,IT0005529752,2023-06-28,2023-06-30,2024-01-12,1500.0,1470.87,1.96,3.637,mef_pdf:12-Month-BOTs-Auction-Results-28-28.06.2023.pdf
IT,bill,IT0005529752,2023-06-28,2023-06-30,2024-01-12,66.622,65.328,,3.637,mef_pdf:12-Month-BOTs-Auction-Results-28-28.06.2023.pdf#supplementary
IT,bill,IT0005547887,2023-06-28,2023-06-30,2023-11-30,2500.0,2461.45,1.61,3.686,mef_pdf:6-Month-BOTs-Auction-Results-28-28.06.2023.pdf
IT,bill,IT0005547887,2023-06-28,2023-06-30,2023-11-30,200.832,197.735,,3.686,mef_pdf:6-Month-BOTs-Auction-Results-28-28.06.2023.pdf#supplementary
IT,bond,IT0003535157,2023-06-30,2023-07-04,2034-08-01,1250.0,1371.074,1.68,4.18,mef_pdf:BTP-30-Years-11-years-residual_maturity-Auction-Results-30.06-03.07.2023.pdf
IT,bond,IT0003535157,2023-06-30,2023-07-04,2034-08-01,250.0,268.975,,4.18,mef_pdf:BTP-30-Years-11-years-residual_maturity-Auction-Results-30.06-03.07.2023.pdf#supplementary
IT,bond,IT0005544082,2023-06-30,2023-07-04,2033-11-01,3250.0,3321.825,1.37,4.13,mef_pdf:BTP-10-Years-Auction-Results-30.06-03.07.2023.pdf
IT,bond,IT0005544082,2023-06-30,2023-07-04,2033-11-01,650.0,664.365,,4.13,mef_pdf:BTP-10-Years-Auction-Results-30.06-03.07.2023.pdf#supplementary
IT,bond,IT0005548315,2023-06-30,2023-07-04,2028-08-01,3000.0,3003.0,1.45,3.81,mef_pdf:BTP-5-Years-Auction-Results-30.06-03.07.2023.pdf
IT,bond,IT0005548315,2023-06-30,2023-07-04,2028-08-01,6.0,6.006,,3.81,mef_pdf:BTP-5-Years-Auction-Results-30.06-03.07.2023.pdf#supplementary
IT,bill,IT0005555963,2023-07-12,2023-07-14,2024-07-12,8000.0,7692.96,1.33,3.947,mef_pdf:12-Month-BOTs-Auction-Results-12-13.07.2023.pdf
IT,bill,IT0005555963,2023-07-12,2023-07-14,2024-07-12,800.0,769.296,,3.947,mef_pdf:12-Month-BOTs-Auction-Results-12-13.07.2023.pdf#supplementary
IT,bond,IT0005363111,2023-07-13,2023-07-17,2049-09-01,1250.0,1162.32,1.77,4.45,mef_pdf:BTP-30-Years-26-years-residual_maturity-Auction-Results-13-14.07.2023.pdf
IT,bond,IT0005363111,2023-07-13,2023-07-17,2049-09-01,128.26,117.396,,4.45,mef_pdf:BTP-30-Years-26-years-residual_maturity-Auction-Results-13-14.07.2023.pdf#supplementary
IT,bond,IT0005496770,2023-07-13,2023-07-17,2038-03-01,1250.0,1121.235,1.74,4.37,mef_pdf:BTP-15-Years-Auction-Results-13-14.07.2023.pdf
IT,bond,IT0005496770,2023-07-13,2023-07-17,2038-03-01,12.855,11.373,,4.37,mef_pdf:BTP-15-Years-Auction-Results-13-14.07.2023.pdf#supplementary
IT,bond,IT0005542797,2023-07-13,2023-07-17,2030-06-15,3000.0,2980.632,1.4,3.9,mef_pdf:BTP-7-Years-Auction-Results-13-14.07.2023.pdf
IT,bond,IT0005556011,2023-07-13,2023-07-17,2026-09-15,4500.0,4523.4,1.43,3.71,mef_pdf:BTP-3-Years-Auction-Results-13-14.07.2023.pdf
IT,bond,IT0005482994,2023-07-25,2023-07-27,2033-05-15,1250.0,1055.0,1.57,1.86,mef_pdf:BTPEi-10-Years-Auction-Results-25-26.07.2023.pdf
IT,bond,IT0005482994,2023-07-25,2023-07-27,2033-05-15,127.269,107.39,,1.86,mef_pdf:BTPEi-10-Years-Auction-Results-25-26.07.2023.pdf#supplementary
IT,bond,IT0005557084,2023-07-25,2023-07-27,2025-09-29,3750.0,3745.5,1.45,3.69,mef_pdf:BTP-Short-Term-Auction-Results-25-26.07.2023.pdf
IT,bill,IT0005542516,2023-07-26,2023-07-31,2024-04-12,2000.0,1947.02,1.89,3.826,mef_pdf:12-Month-BOTs-Auction-Results-26-27.07.2023.pdf
IT,bill,IT0005542516,2023-07-26,2023-07-31,2024-04-12,200.0,194.702,,3.826,mef_pdf:12-Month-BOTs-Auction-Results-26-27.07.2023.pdf#supplementary
IT,bill,IT0005557365,2023-07-26,2023-07-31,2024-01-31,5500.0,5394.785,1.39,3.815,mef_pdf:6-Month-BOTs-Auction-Results-26-27.07.2023.pdf
IT,bill,IT0005557365,2023-07-26,2023-07-31,2024-01-31,239.0,234.428,,3.815,mef_pdf:6-Month-BOTs-Auction-Results-26-27.07.2023.pdf#supplementary
IT,bond,IT0005494239,2023-07-27,2023-08-01,2032-12-01,1250.0,1115.723,1.83,3.98,mef_pdf:BTP-10-Years-9-years-residual_maturity-Auction-Results-27-28.07.2023.pdf
IT,bond,IT0005494239,2023-07-27,2023-08-01,2032-12-01,250.0,222.1,,3.98,mef_pdf:BTP-10-Years-9-years-residual_maturity-Auction-Results-27-28.07.2023.pdf#supplementary
IT,bond,IT0005534984,2023-07-27,2023-08-01,2028-10-15,1250.0,1254.125,1.75,4.22,mef_pdf:CCTeu-7-Years-5-years-residual_maturity-Auction-Results-27-28.07.2023.pdf
IT,bond,IT0005534984,2023-07-27,2023-08-01,2028-10-15,187.5,188.119,,4.22,mef_pdf:CCTeu-7-Years-5-years-residual_maturity-Auction-Results-27-28.07.2023.pdf#supplementary
IT,bond,IT0005544082,2023-07-27,2023-08-01,2033-11-01,3750.0,3840.0,1.37,4.1,mef_pdf:BTP-10-Years-Auction-Results-27-28.07.2023.pdf
IT,bond,IT0005544082,2023-07-27,2023-08-01,2033-11-01,750.0,768.0,,4.1,mef_pdf:BTP-10-Years-Auction-Results-27-28.07.2023.pdf#supplementary
IT,bond,IT0005548315,2023-07-27,2023-08-01,2028-08-01,3500.0,3516.1,1.44,3.73,mef_pdf:BTP-5-Years-Auction-Results-27-28.07.2023.pdf
IT,bond,IT0005548315,2023-07-27,2023-08-01,2028-08-01,700.0,703.22,,3.73,mef_pdf:BTP-5-Years-Auction-Results-27-28.07.2023.pdf#supplementary
IT,bill,IT0005559817,2023-08-10,2023-08-14,2024-08-14,8000.0,7700.96,1.32,3.82,mef_pdf:12-Month-BOTs-Auction-Results-10-11.08.2023.pdf
IT,bill,IT0005559817,2023-08-10,2023-08-14,2024-08-14,459.232,442.066,,3.82,mef_pdf:12-Month-BOTs-Auction-Results-10-11.08.2023.pdf#supplementary
IT,bond,IT0005557084,2023-08-25,2023-08-29,2025-09-29,2750.0,2750.0,1.57,3.63,mef_pdf:BTP-Short-Term-Auction-Results-25-28.08.2023.pdf
IT,bill,IT0005523854,2023-08-29,2023-08-31,2023-12-14,2000.0,1978.52,1.74,3.723,mef_pdf:12-Month-BOTs-3-months-residual_maturity-Auction-Results-29-30.08.2023.pdf
IT,bill,IT0005523854,2023-08-29,2023-08-31,2023-12-14,4.9,4.847,,3.723,mef_pdf:12-Month-BOTs-3-months-residual_maturity-Auction-Results-29-30.08.2023.pdf#supplementary
IT,bill,IT0005557365,2023-08-29,2023-08-31,2024-01-31,3500.0,3443.965,1.55,3.829,mef_pdf:6-Month-BOTs-Auction-Results-29-30.08.2023.pdf
IT,bill,IT0005557365,2023-08-29,2023-08-31,2024-01-31,47.656,46.893,,3.829,mef_pdf:6-Month-BOTs-Auction-Results-29-30.08.2023.pdf#supplementary
IT,bond,IT0005544082,2023-08-30,2023-09-01,2033-11-01,1500.0,1524.3,1.59,4.2,mef_pdf:BTP-10-Years-10-years-residual_maturity-Auction-Results-30-31.08.2023.pdf
IT,bond,IT0005544082,2023-08-30,2023-09-01,2033-11-01,300.0,304.86,,4.2,mef_pdf:BTP-10-Years-10-years-residual_maturity-Auction-Results-30-31.08.2023.pdf#supplementary
IT,bond,IT0005548315,2023-08-30,2023-09-01,2028-08-01,3250.0,3267.314,1.43,3.79,mef_pdf:BTP-5-Years-Auction-Results-30-31.08.2023.pdf
IT,bond,IT0005548315,2023-08-30,2023-09-01,2028-08-01,650.0,651.365,,3.79,mef_pdf:BTP-5-Years-Auction-Results-30-31.08.2023.pdf#supplementary
IT,bond,IT0005554982,2023-08-30,2023-09-01,2031-10-15,1500.0,1502.4,1.93,4.62,mef_pdf:CCTeu-7-Years-Auction-Results-30-31.08.2023.pdf
IT,bond,IT0005554982,2023-08-30,2023-09-01,2031-10-15,225.0,225.36,,4.62,mef_pdf:CCTeu-7-Years-Auction-Results-30-31.08.2023.pdf#supplementary
IT,bond,IT0005560948,2023-08-30,2023-09-01,2034-03-01,3750.0,3750.0,1.33,4.24,mef_pdf:BTP-10-Years-Auction-Results-30-31.08.2023.pdf
IT,bond,IT0005560948,2023-08-30,2023-09-01,2034-03-01,1125.0,1125.0,,4.24,mef_pdf:BTP-10-Years-Auction-Results-30-31.08.2023.pdf#supplementary
IT,bill,IT0005561458,2023-09-12,2023-09-14,2024-09-13,7000.0,6735.54,1.48,3.873,mef_pdf:12-Month-BOTs-Auction-Results-12-13.09.2023.pdf
IT,bond,IT0004532559,2023-09-13,2023-09-15,2040-09-01,1000.0,1038.418,1.68,4.74,mef_pdf:BTP-30-Years-17-years-residual_maturity-Auction-Results-13-14.09.2023.pdf
IT,bond,IT0004532559,2023-09-13,2023-09-15,2040-09-01,200.0,207.3,,4.74,mef_pdf:BTP-30-Years-17-years-residual_maturity-Auction-Results-13-14.09.2023.pdf#supplementary
IT,bond,IT0005534141,2023-09-13,2023-09-15,2053-10-01,1500.0,1453.184,1.63,4.89,mef_pdf:BTP-30-Years-Auction-Results-13-14.09.2023.pdf
IT,bond,IT0005534141,2023-09-13,2023-09-15,2053-10-01,300.0,284.46,,4.89,mef_pdf:BTP-30-Years-Auction-Results-13-14.09.2023.pdf#supplementary
IT,bond,IT0005556011,2023-09-13,2023-09-15,2026-09-15,3250.0,3252.6,1.51,3.86,mef_pdf:BTP-3-Years-Auction-Results-13-14.09.2023.pdf
IT,bond,IT0005556011,2023-09-13,2023-09-15,2026-09-15,650.0,650.52,,3.86,mef_pdf:BTP-3-Years-Auction-Results-13-14.09.2023.pdf#supplementary
IT,bond,IT0005561888,2023-09-13,2023-09-15,2030-11-15,4000.0,3960.0,1.41,4.21,mef_pdf:BTP-7-Years-Auction-Results-13-14.09.2023.pdf
IT,bond,IT0005561888,2023-09-13,2023-09-15,2030-11-15,1200.0,1188.0,,4.21,mef_pdf:BTP-7-Years-Auction-Results-13-14.09.2023.pdf#supplementary
IT,bond,IT0004545890,2023-09-26,2023-09-28,2041-09-15,982.417,980.165,1.45,2.59,mef_pdf:BTPEi-30-Years-18-years-residual_maturity-Auction-Results-26-27.09.2023.pdf
IT,bond,IT0004545890,2023-09-26,2023-09-28,2041-09-15,126.306,125.902,,2.59,mef_pdf:BTPEi-30-Years-18-years-residual_maturity-Auction-Results-26-27.09.2023.pdf#supplementary
IT,bond,IT0005543803,2023-09-26,2023-09-28,2029-05-15,767.583,750.074,2.38,2.05,mef_pdf:BTPEi-5-Years-Auction-Results-26-27.09.2023.pdf
IT,bond,IT0005543803,2023-09-26,2023-09-28,2029-05-15,115.137,111.867,,2.05,mef_pdf:BTPEi-5-Years-Auction-Results-26-27.09.2023.pdf#supplementary
IT,bond,IT0005557084,2023-09-26,2023-09-28,2025-09-29,3000.0,2981.1,1.62,3.97,mef_pdf:BTP-Short-Term-Auction-Results-26-27.09.2023.pdf
IT,bill,IT0005566184,2023-09-27,2023-09-29,2024-03-28,6500.0,6371.95,1.36,3.997,mef_pdf:6-Month-BOTs-Auction-Results-27-28.09.2023.pdf
IT,bond,IT0005428617,2023-09-28,2023-10-02,2026-04-15,750.0,747.825,2.0,4.12,mef_pdf:CCteu-5-Years-3-years-residual_maturity-Auction-Results-28-29.09.2023.pdf
IT,bond,IT0005428617,2023-09-28,2023-10-02,2026-04-15,112.5,112.174,,4.12,mef_pdf:CCteu-5-Years-3-years-residual_maturity-Auction-Results-28-29.09.2023.pdf#supplementary
IT,bond,IT0005491250,2023-09-28,2023-10-02,2030-10-15,750.0,721.125,1.99,4.89,mef_pdf:CCTeu-7-Years-7-years-residual_maturity-Auction-Results-28-29.09.2023.pdf
IT,bond,IT0005491250,2023-09-28,2023-10-02,2030-10-15,112.5,108.169,,4.89,mef_pdf:CCTeu-7-Years-7-years-residual_maturity-Auction-Results-28-29.09.2023.pdf#supplementary
IT,bond,IT0005560948,2023-09-28,2023-10-02,2034-03-01,3000.0,2848.401,1.42,4.93,mef_pdf:BTP-10-Years-Auction-Results-28-29.09.2023.pdf
IT,bond,IT0005560948,2023-09-28,2023-10-02,2034-03-01,600.0,567.54,,4.93,mef_pdf:BTP-10-Years-Auction-Results-28-29.09.2023.pdf#supplementary
IT,bond,IT0005566408,2023-09-28,2023-10-02,2029-02-01,5000.0,4938.5,1.36,4.41,mef_pdf:BTP-5-Years-Auction-Results-28-29.09.2023.pdf
IT,bond,IT0005566408,2023-09-28,2023-10-02,2029-02-01,1500.0,1481.55,,4.41,mef_pdf:BTP-5-Years-Auction-Results-28-29.09.2023.pdf#supplementary
IT,bill,IT0005567778,2023-10-11,2023-10-13,2024-10-14,6000.0,5768.22,1.45,3.942,mef_pdf:12-Month-BOTs-Auction-Results-11-12.10.2023.pdf
IT,bill,IT0005567778,2023-10-11,2023-10-13,2024-10-14,573.28,551.134,,3.942,mef_pdf:12-Month-BOTs-Auction-Results-11-12.10.2023.pdf#supplementary
IT,bond,IT0005508590,2023-10-12,2023-10-16,2035-04-30,1500.0,1409.1,1.52,4.74,mef_pdf:BTP-Green-12-years-residual_maturity-Auction-Results-12-13.10.2023.pdf
IT,bond,IT0005530032,2023-10-12,2023-10-16,2043-09-01,1000.0,939.886,1.65,5.03,mef_pdf:BTP-20-Years-Auction-Results-12-13.10.2023.pdf
IT,bond,IT0005556011,2023-10-12,2023-10-16,2026-09-15,2750.0,2755.967,1.58,3.93,mef_pdf:BTP-3-Years-Auction-Results-12-13.10.2023.pdf
IT,bond,IT0005561888,2023-10-12,2023-10-16,2030-11-15,2750.0,2696.65,1.48,4.37,mef_pdf:BTP-7-Years-Auction-Results-12-13.10.2023.pdf
IT,bond,IT0005543803,2023-10-25,2023-10-27,2029-05-15,1500.0,1453.771,1.55,2.24,mef_pdf:BTPEi-5-Years-Auction-Results-25-26.10.2023.pdf
