date,cb_score_lw,cb_regime,fi_score_lw,fi_regime,general
2023-09-25,0.25,INJECTION,0.5,INJECTION,LIQUIDITY_INJECTION
2023-10-02,-0.5,NEUTRAL,-0.5,NEUTRAL,NEUTRAL_PARTIAL
2023-10-09,0.75,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2023-10-16,0.75,INJECTION,-0.5,DRAIN,NEUTRAL_CONFLICT
2023-10-24,0.25,INJECTION,-0.5,DRAIN,NEUTRAL_CONFLICT
2023-10-31,-1.0,DRAIN,-0.5,DRAIN,LIQUIDITY_DRAIN
2023-11-07,0.0,DRAIN,-0.5,DRAIN,LIQUIDITY_DRAIN
2023-11-14,0.0,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2023-11-21,-0.5,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2023-11-28,-0.5,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2023-12-05,0.25,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2023-12-12,0.75,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2023-12-19,0.75,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2023-12-28,-0.25,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-01-08,0.25,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-01-15,-1.0,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-01-22,-0.5,DRAIN,-0.5,NEUTRAL,NEUTRAL_PARTIAL
2024-01-29,-0.5,DRAIN,0.5,NEUTRAL,NEUTRAL_PARTIAL
2024-02-05,0.0,DRAIN,0.5,INJECTION,NEUTRAL_CONFLICT
2024-02-13,0.75,INJECTION,0.5,INJECTION,LIQUIDITY_INJECTION
2024-02-20,0.25,INJECTION,0.5,INJECTION,LIQUIDITY_INJECTION
2024-02-27,-0.5,NEUTRAL,0.5,INJECTION,NEUTRAL_PARTIAL
2024-03-05,-0.5,DRAIN,-0.5,NEUTRAL,NEUTRAL_PARTIAL
2024-03-12,-0.5,DRAIN,-0.5,DRAIN,LIQUIDITY_DRAIN
2024-03-19,0.75,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2024-03-26,0.25,INJECTION,-0.5,DRAIN,NEUTRAL_CONFLICT
2024-04-04,0.25,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-04-11,-0.5,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-04-18,0.0,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-04-26,-0.5,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-05-03,0.0,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-05-10,-1.0,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-05-17,-0.5,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-05-24,0.75,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-05-31,-0.5,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-06-10,0.25,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-06-17,0.0,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-06-24,-1.0,DRAIN,-0.5,NEUTRAL,NEUTRAL_PARTIAL
2024-07-02,0.0,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2024-07-09,0.0,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2024-07-16,0.75,INJECTION,-0.5,DRAIN,NEUTRAL_CONFLICT
2024-07-23,0.75,INJECTION,-0.5,DRAIN,NEUTRAL_CONFLICT
2024-07-30,0.25,INJECTION,-0.5,DRAIN,NEUTRAL_CONFLICT
2024-08-06,0.75,INJECTION,-0.5,DRAIN,NEUTRAL_CONFLICT
2024-08-13,0.75,INJECTION,-0.5,DRAIN,NEUTRAL_CONFLICT
2024-08-20,-0.5,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2024-08-27,-0.5,DRAIN,-0.5,DRAIN,LIQUIDITY_DRAIN
2024-09-03,-0.5,DRAIN,-0.5,DRAIN,LIQUIDITY_DRAIN
2024-09-10,0.0,DRAIN,-0.5,DRAIN,LIQUIDITY_DRAIN
2024-09-17,0.0,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2024-09-24,-1.0,DRAIN,-0.5,DRAIN,LIQUIDITY_DRAIN
2024-10-01,0.0,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-10-08,0.75,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-10-15,0.25,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-10-22,0.25,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-10-30,0.25,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-11-06,0.25,INJECTION,0.5,INJECTION,LIQUIDITY_INJECTION
2024-11-13,0.75,INJECTION,0.5,INJECTION,LIQUIDITY_INJECTION
2024-11-20,-0.5,NEUTRAL,0.5,INJECTION,NEUTRAL_PARTIAL
2024-11-27,0.25,NEUTRAL,0.5,INJECTION,NEUTRAL_PARTIAL
2024-12-04,0.25,NEUTRAL,0.0,INJECTION,NEUTRAL_PARTIAL
2024-12-11,-0.5,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2024-12-18,0.75,NEUTRAL,0.5,INJECTION,NEUTRAL_PARTIAL
2024-12-27,-0.5,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-01-07,0.75,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-01-14,0.25,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-01-21,-1.0,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-01-28,0.0,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-02-04,-0.5,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-02-12,0.0,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-02-19,-0.25,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-02-26,-1.0,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-03-05,0.0,DRAIN,-0.5,NEUTRAL,NEUTRAL_PARTIAL
2025-03-12,0.0,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2025-03-19,0.75,INJECTION,-0.5,DRAIN,NEUTRAL_CONFLICT
2025-03-26,0.25,INJECTION,-0.5,DRAIN,NEUTRAL_CONFLICT
2025-04-02,-0.5,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-04-09,0.25,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-04-16,0.25,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-04-28,0.25,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-05-05,0.75,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-05-12,-0.5,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-05-19,0.0,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-05-26,0.25,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-06-03,0.0,NEUTRAL,0.5,INJECTION,NEUTRAL_PARTIAL
2025-06-10,0.75,INJECTION,0.5,INJECTION,LIQUIDITY_INJECTION
2025-06-17,0.75,INJECTION,0.5,INJECTION,LIQUIDITY_INJECTION
2025-06-25,0.25,INJECTION,0.5,INJECTION,LIQUIDITY_INJECTION
2025-07-02,0.75,INJECTION,-0.5,NEUTRAL,NEUTRAL_PARTIAL
2025-07-09,0.75,INJECTION,-0.5,DRAIN,NEUTRAL_CONFLICT
2025-07-16,-0.5,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2025-07-23,0.0,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2025-07-30,-0.5,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2025-08-06,0.0,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-08-13,0.75,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-08-20,-0.5,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-08-27,-0.5,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-09-03,-0.5,DRAIN,0.5,INJECTION,NEUTRAL_CONFLICT
2025-09-10,-0.5,DRAIN,0.5,INJECTION,NEUTRAL_CONFLICT
2025-09-17,-0.5,DRAIN,0.5,INJECTION,NEUTRAL_CONFLICT
2025-09-24,0.0,DRAIN,0.5,INJECTION,NEUTRAL_CONFLICT
2025-10-01,-0.5,DRAIN,0.0,INJECTION,NEUTRAL_CONFLICT
2025-10-08,0.75,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-10-15,0.75,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-10-22,-0.5,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-10-30,-1.0,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-11-06,-0.5,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-11-13,-0.5,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-11-20,0.75,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-11-27,0.25,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-12-04,-0.5,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-12-11,0.0,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-12-18,0.25,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2025-12-29,0.25,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2026-01-07,0.75,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2026-01-14,0.25,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2026-01-21,-1.0,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2026-01-28,-0.5,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2026-02-04,-0.5,DRAIN,0.5,INJECTION,NEUTRAL_CONFLICT
2026-02-12,-0.5,DRAIN,0.5,INJECTION,NEUTRAL_CONFLICT
2026-02-19,0.25,NEUTRAL,0.5,INJECTION,NEUTRAL_PARTIAL
2026-02-26,0.75,INJECTION,0.5,INJECTION,LIQUIDITY_INJECTION
2026-03-05,-0.5,NEUTRAL,-0.5,NEUTRAL,NEUTRAL_PARTIAL
2026-03-12,0.75,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2026-03-19,0.25,INJECTION,-0.5,DRAIN,NEUTRAL_CONFLICT
2026-03-26,-0.5,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2026-04-02,0.75,NEUTRAL,0.5,NEUTRAL,NEUTRAL_PARTIAL
2026-04-13,0.25,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2026-04-20,-0.5,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2026-04-28,-0.5,DRAIN,0.0,NEUTRAL,NEUTRAL_PARTIAL
2026-05-05,-0.5,DRAIN,-0.5,NEUTRAL,NEUTRAL_PARTIAL
2026-05-12,0.0,DRAIN,-0.5,DRAIN,LIQUIDITY_DRAIN
2026-05-19,0.75,INJECTION,-0.5,DRAIN,NEUTRAL_CONFLICT
2026-05-26,-0.5,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2026-06-03,0.75,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2026-06-10,0.25,INJECTION,0.5,INJECTION,LIQUIDITY_INJECTION
2026-06-17,1.0,INJECTION,0.0,INJECTION,LIQUIDITY_INJECTION
2026-06-24,-0.5,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2026-07-01,0.25,NEUTRAL,-0.5,NEUTRAL,NEUTRAL_PARTIAL
2026-07-08,-1.0,DRAIN,-0.5,DRAIN,LIQUIDITY_DRAIN
2026-07-16,0.25,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2026-07-23,0.25,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2026-07-30,-0.5,NEUTRAL,-0.5,DRAIN,NEUTRAL_PARTIAL
2026-08-06,0.0,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2026-08-13,0.0,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2026-08-20,-0.5,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2026-08-27,0.25,NEUTRAL,0.0,NEUTRAL,NEUTRAL_PARTIAL
2026-09-03,-1.0,DRAIN,0.5,INJECTION,NEUTRAL_CONFLICT
